"Date","Close","Volume","RSI ‌rsi‌ (14)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)","Result ‌W Acc Dist‌ (n)","MA ‌ma‌ (50,ma,0)","MA ‌ma‌ (50,ma,0)-2","MA ‌ma‌ (50,ma,0)-3","Result ‌ZigZag‌ (10)","Result ‌Williams %R‌ (14)","Result ‌Weighted Close‌ (14)","+VI ‌Vortex‌ (14)","-VI ‌Vortex‌ (14)","Result ‌Vol ROC‌ (14)","Result ‌Vol Osc‌ (12,26,Points)","Result ‌VT HZ Filter‌ (28)","Result ‌Ultimate‌ (7,14,28)","Result ‌Ulcer‌ (14)","Result ‌Typical Price‌ (14)","Result ‌Twiggs‌ (21)","True Range ‌True Range‌","Result ‌TRIX‌ (14)","TII ‌Trend Int‌ (14,9)","Signal ‌Trend Int‌ (14,9)","Forecast ‌Time Fcst‌ (14)","Result ‌Swing‌ (0.5)","Trend ‌Supertrend‌ (7,3)","%K ‌stochastics‌ (14,y)","%D ‌stochastics‌ (14,y)","%K ‌Stochastics‌ (14,n,3,3)","%D ‌Stochastics‌ (14,n,3,3)","%K ‌Stch Mtm‌ (10,3,3,10,ema)","%D ‌Stch Mtm‌ (10,3,3,10,ema)","STARC Bands Top ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Median ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Bottom ‌STARC Bands‌ (15,5,1.3,y)","Result ‌STD Dev‌ (14,2,ma)","Short % of Outstanding","Short % of Float","Strong Ratio ‌Shinohara‌ (26)","Weak Ratio ‌Shinohara‌ (26)","Shares Short","Result ‌Schaff‌ (10,23,50,ema)","RSI ‌rsi‌ (14)-2","Rel Vol ‌Rel Vol‌ (10,14)","Rel Vig ‌Rel Vig‌ (10)","RelVigSignal ‌Rel Vig‌ (10)","‌Rel Vig‌ (10)_hist","‌RAVI‌ (vdma,7,65)_hist","Random Walk High ‌Random Walk‌ (14)","Random Walk Low ‌Random Walk‌ (14)","Over ‌Rainbow Osc‌ (2,10)","Under ‌Rainbow Osc‌ (2,10)","‌Rainbow Osc‌ (2,10)_hist","Result ‌QStick‌ (8,ma)","Result ‌PSY‌ (20)","Result ‌Pring Sp-K‌ (daily)","KST ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","KSTSignal ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","Result ‌Prime Number‌ (5)","Prime Bands Top ‌Prime Number Bands‌ (y)","Prime Bands Bottom ‌Prime Number Bands‌ (y)","Result ‌Price Vol‌","Result ‌P Rel‌ (SPY)","Result ‌Price ROC‌ (14)","Result ‌Price Osc‌ (12,26,ema,Points)","Result ‌Pretty Good‌ (14)","Index ‌Pos Vol‌ (255,ma)","MA ‌Pos Vol‌ (255,ma)","Pivot ‌Pivot Points‌ (standard,n)","Resistance 1 ‌Pivot Points‌ (standard,n)","Support 1 ‌Pivot Points‌ (standard,n)","Resistance 2 ‌Pivot Points‌ (standard,n)","Support 2 ‌Pivot Points‌ (standard,n)","Resistance 3 ‌Pivot Points‌ (standard,n)","Support 3 ‌Pivot Points‌ (standard,n)","Result ‌Perf Idx‌ (120,SPY)","Result ‌PSAR‌ (0.02,0.2)","Result ‌On Bal Vol‌","Index ‌Neg Vol‌ (255,ma)","MA ‌Neg Vol‌ (255,ma)","MA Env Top ‌MA Env‌ (50,percent,5,ma,y)","MA Env Median ‌MA Env‌ (50,percent,5,ma,y)","MA Env Bottom ‌MA Env‌ (50,percent,5,ma,y)","‌MA Dev‌ (12,ma,Points)_hist","MA 1 ‌MACross‌ (20,50,200,ma,0)","MA 2 ‌MACross‌ (20,50,200,ma,0)","MA 3 ‌MACross‌ (20,50,200,ma,0)","MA ‌ma‌ (50,ma,0)-4","Result ‌M Flow‌ (14)","Result ‌Momentum‌ (14)","Result ‌Med Price‌ (14)","Result ‌Mass Idx‌ (25,27)","‌W MFI‌ (6)_hist","MACD ‌macd‌ (12,26,9)","Signal ‌macd‌ (12,26,9)","‌macd‌ (12,26,9)_hist","Result ‌LLV‌ (14)","Slope ‌LR Slope‌ (14)","RSquared ‌Lin R2‌ (14)","Intercept ‌Lin Incpt‌ (14)","Forecast ‌Lin Fcst‌ (14)","Klinger ‌Klinger‌ (13,34,55)","KlingerSignal ‌Klinger‌ (13,34,55)","‌Klinger‌ (13,34,55)_hist","Keltner Top ‌Keltner‌ (10,5,ema,y)","Keltner Median ‌Keltner‌ (10,5,ema,y)","Keltner Bottom ‌Keltner‌ (10,5,ema,y)","Result ‌Intraday Mtm‌ (20)","Conversion Line ‌Ichimoku Clouds‌ (9,26,52,26)","Base Line ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span A ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span B ‌Ichimoku Clouds‌ (9,26,52,26)","Lagging Span ‌Ichimoku Clouds‌ (9,26,52,26)","Result ‌Hist Vol‌ (10,252,1)","Result ‌HHV‌ (14)","Result ‌High-Low‌","High Low Top ‌High Low‌ (10,5,y)","High Low Median ‌High Low‌ (10,5,y)","High Low Bottom ‌High Low‌ (10,5,y)","MA 3 ‌Guppy‌","MA 5 ‌Guppy‌","MA 8 ‌Guppy‌","MA 10 ‌Guppy‌","MA 12 ‌Guppy‌","MA 15 ‌Guppy‌","MA 30 ‌Guppy‌","MA 35 ‌Guppy‌","MA 40 ‌Guppy‌","MA 45 ‌Guppy‌","MA 50 ‌Guppy‌","MA 60 ‌Guppy‌","Result ‌GAPO‌ (14)","‌Gator‌ (13,8,8,5,5,3)_hist1","‌Gator‌ (13,8,8,5,5,3)_hist2","Result ‌Fractal Chaos‌","Fractal High ‌Fractal Chaos Bands‌ (y)","Fractal Low ‌Fractal Chaos Bands‌ (y)","‌Elder Ray‌ (13)_hist1","‌Elder Ray‌ (13)_hist2","Result ‌Elder Force‌ (13)","EF ‌Ehler Fisher‌ (10)","EF Trigger ‌Ehler Fisher‌ (10)","Result ‌EOM‌ (14,ma)","Result ‌Donchian Width‌ (20,20)","Donchian High ‌Donchian Channel‌ (20,20,y)","Donchian Median ‌Donchian Channel‌ (20,20,y)","Donchian Low ‌Donchian Channel‌ (20,20,y)","Result ‌Disparity‌ (14,ma)","Result ‌Detrended‌ (14,ma)","Result ‌Coppock‌ (10,11,14)","Result ‌CCI‌ (20)","Result ‌Choppiness‌ (14)","Change in short Interest 15 days","Result ‌Chande Mtm‌ (9)","Result ‌Chande Fcst‌ (14)","Result ‌Chaikin Vol‌ (14,2,ma)","Result ‌Chaikin MF‌ (20)","Center of Gravity ‌COG‌ (10)","Signal ‌COG‌ (10)","Bandwidth ‌Boll BW‌ (20,2,ma)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)-2","%b ‌Boll %b‌ (20,2,ma)","Result ‌Beta‌ (20,SPY)","Result ‌Bal Pwr‌ (14,ma)","‌Awesome‌_hist","ATR ‌ATR‌ (14)","All Stops ‌ATR Trailing Stop‌ (21,3,points,n)","ATR Bands Top ‌ATR Bands‌ (5,3,y)","ATR Bands Bottom ‌ATR Bands‌ (5,3,y)","Aroon Oscillator ‌Aroon Osc‌ (14)","Aroon Up ‌Aroon‌ (14)","Aroon Down ‌Aroon‌ (14)","Jaw ‌Alligator‌ (y,13,8,8,5,5,3,n)","Teeth ‌Alligator‌ (y,13,8,8,5,5,3,n)","Lips ‌Alligator‌ (y,13,8,8,5,5,3,n)","+DI ‌ADX‌ (14,14,y,n)","-DI ‌ADX‌ (14,14,y,n)","ADX ‌ADX‌ (14,14,y,n)","Result ‌Acc Swing‌ (0.5)","Result ‌W Acc Dist‌ (n)-2"
"2014-04-09T22:00:00.000Z","0.46","372,748,000.00","52.19","0.48","0.46","0.44","0.05","0.45","0.45","0.45","","-50.31","0.46","0.94","0.98","-34.16","18,974,890.27","0.26","36.50","2.35","0.46","-0.08","0.02","0.12","86.24","67.67","0.46","-1.21","0.44","69.39","62.19","69.39","62.19","21.82","8.90","0.48","0.46","0.45","0.02","","","155.69","169.68","","75.40","52.19","46.34","-0.07","-0.17","0.10","4.68","1.03","1.88","29.97","-29.97","-17.34","0","50.00","140.27","24.62","35.66","-1.00","0.53","0.43","245,096,807.64","0","-0.86","0","0.05","132.46","114.82","0.45","0.47","0.43","0.49","0.42","0.50","0.40","1.10","0.44","1,059,508,000.00","109.00","105.81","0.47","0.45","0.42","0","0.46","0.45","0.40","0.45","52.94","0","0.46","25.92","0","0","0","0","0.44","0","0.20","0.45","0.46","-4,352,012.63","-2,467,254.51","-1,884,758.12","0.53","0.46","0.39","43.95","0.46","0.46","0.45","0.42","0.46","33.94","0.48","0.02","0.48","0.46","0.44","0.46","0.46","0.46","0.46","0.46","0.46","0.45","0.45","0.45","0.45","0.45","0.44","-1.22","0.01","0","0","0.48","0.45","0.01","0","376,337.38","1.03","0.87","0","0.04","0.48","0.46","0.44","0.17","0","2.33","50.05","62.07","","16.90","-1.18","4.42","-0.19","-5.47","-5.46","7.48","0.48","0.46","0.44","54.27","1.17","-0.13","0","0.01","0.44","0.50","0.41","35.71","64.29","28.57","0.45","0.46","0.46","26.47","20.04","21.35","23.87","0.05"
"2014-04-10T22:00:00.000Z","0.45","353,112,000.00","48.34","0.47","0.46","0.44","0.04","0.45","0.45","0.45","","-66.67","0.46","0.92","1.02","15.36","12,425,036.74","0.26","36.45","2.56","0.46","-0.09","0.02","0.12","75.07","69.15","0.46","-0.71","0.44","53.88","63.03","53.88","63.03","3.08","7.84","0.48","0.46","0.44","0.02","","","149.62","162.70","","54.09","48.34","43.20","-0.03","-0.11","0.08","3.92","0.50","1.63","41.64","-41.64","-40.45","0","45.00","137.16","20.72","32.57","1.00","0.47","0.43","240,101,747.90","0","-1.79","0","-0.35","132.46","114.95","0.45","0.47","0.43","0.49","0.42","0.50","0.40","1.10","0.44","706,396,000.00","107.46","105.84","0.47","0.45","0.42","-0.01","0.46","0.45","0.40","0.45","52.56","-0.01","0.46","26.11","0","0","0","0","0.44","0","0.16","0.45","0.46","-12,997,112.23","-3,971,519.90","-9,025,592.33","0.53","0.46","0.39","39.61","0.46","0.46","0.45","0.43","0.46","34.88","0.48","0.02","0.49","0.46","0.44","0.46","0.46","0.46","0.46","0.46","0.46","0.45","0.45","0.45","0.45","0.45","0.44","-1.22","0.01","0","1.00","0.48","0.45","0","-0.01","-5,315.11","0.71","1.03","0","0.04","0.48","0.46","0.44","-1.12","-0.01","1.92","-52.01","62.62","","6.80","-2.39","5.04","-0.22","-5.49","-5.47","7.12","0.47","0.46","0.44","33.42","1.23","-0.13","0","0.01","0.44","0.50","0.41","35.71","57.14","21.43","0.45","0.46","0.46","24.23","24.16","19.83","23.17","0.04"
"2014-04-13T22:00:00.000Z","0.46","290,184,000.00","51.31","0.47","0.46","0.44","0.04","0.45","0.45","0.45","","-54.09","0.46","0.93","1.03","-4.68","2,131,891.82","0.25","38.54","2.67","0.46","-0.07","0.01","0.11","68.06","68.93","0.46","0.47","0.44","42.98","55.42","42.98","55.42","-9.97","4.60","0.48","0.46","0.45","0.02","","","157.51","159.56","","30.48","51.31","46.51","-0.04","-0.07","0.02","3.66","0.80","0.97","50.19","-50.19","-17.99","0","50.00","135.98","18.13","29.49","1.00","0.47","0.43","243,304,658.69","0","-0.70","0","0.01","132.46","115.07","0.45","0.47","0.43","0.49","0.42","0.50","0.40","1.10","0.44","996,580,000.00","108.65","105.87","0.47","0.45","0.43","0","0.46","0.45","0.40","0.45","52.43","0","0.46","26.17","0","0","0","0","0.44","0","0.21","0.45","0.46","-7,045,656.64","-4,410,682.29","-2,634,974.35","0.53","0.46","0.39","41.09","0.46","0.46","0.44","0.43","0.46","35.18","0.48","0.01","0.49","0.46","0.44","0.46","0.46","0.46","0.46","0.46","0.46","0.45","0.45","0.45","0.45","0.45","0.44","-1.22","0.01","0","0","0.48","0.45","0","-0.01","202,718.28","0.21","0.71","0","0.04","0.48","0.46","0.44","0.02","-0.01","1.80","-33.87","62.20","","-12.94","-1.36","0.38","-0.17","-5.51","-5.49","6.63","0.47","0.46","0.44","46.59","1.28","-0.07","0","0.01","0.44","0.50","0.42","35.71","50.00","14.29","0.45","0.46","0.46","23.34","23.27","18.43","23.64","0.04"
"2014-04-14T22:00:00.000Z","0.46","304,636,000.00","53.20","0.47","0.46","0.44","0.05","0.45","0.45","0.45","","-45.91","0.46","0.99","1.05","-45.38","-4,803,966.93","0.26","46.50","2.62","0.46","-0.04","0.01","0.10","78.38","70.82","0.46","0.29","0.44","44.44","47.10","44.44","47.10","-14.05","1.21","0.48","0.46","0.44","0.02","8.96","11.27","167.97","149.52","1,998,020,240.00","15.24","53.20","49.60","-0.06","-0.05","-0.01","3.62","1.59","0.94","38.86","-38.86","3.04","0","50.00","132.90","13.17","26.37","1.00","0.47","0.43","245,466,378.92","0","2.33","0","0.20","133.40","115.21","0.45","0.47","0.43","0.49","0.42","0.50","0.40","1.10","0.45","1,301,216,000.00","108.65","105.90","0.47","0.45","0.43","0","0.46","0.45","0.40","0.45","60.04","0.01","0.46","26.19","0","0","0","0","0.44","0","0.16","0.45","0.46","-1,310,625.78","-3,967,817.08","2,657,191.30","0.53","0.46","0.39","37.84","0.46","0.46","0.44","0.43","0.46","29.10","0.48","0.01","0.49","0.46","0.44","0.46","0.46","0.46","0.46","0.46","0.46","0.46","0.45","0.45","0.45","0.45","0.44","-1.22","0","0","-1.00","0.48","0.45","0","-0.01","315,196.79","-0.18","0.21","0","0.04","0.48","0.46","0.44","0.57","-0.01","2.29","-7.14","58.78","-11.83","-3.13","-0.61","-10.10","-0.17","-5.51","-5.51","6.61","0.47","0.46","0.44","56.42","1.19","-0.01","0","0.01","0.44","0.50","0.42","35.71","42.86","7.14","0.45","0.46","0.46","24.30","22.00","17.46","23.93","0.05"
"2014-04-15T22:00:00.000Z","0.46","235,136,000.00","53.79","0.47","0.46","0.44","0.06","0.45","0.45","0.45","","-46.94","0.46","1.04","0.94","-56.51","-15,727,457.78","0.26","50.07","2.42","0.46","-0.03","0.01","0.10","85.75","73.81","0.46","0.06","0.44","51.02","46.15","51.02","46.15","-13.23","-1.42","0.47","0.46","0.44","0.02","","","156.19","145.57","","7.62","53.79","52.55","-0.06","-0.05","-0.01","3.62","1.03","0.79","30.29","-30.29","10.19","0","50.00","132.26","10.37","23.16","1.00","0.47","0.43","245,976,152.29","0","3.93","0","0.19","133.40","115.34","0.45","0.47","0.43","0.49","0.42","0.50","0.40","1.09","0.45","1,536,352,000.00","108.88","105.93","0.47","0.45","0.43","0","0.46","0.45","0.40","0.45","67.57","0.02","0.46","26.17","0","0","0","0","0.44","0","0.07","0.46","0.46","2,416,959.68","-3,055,706.11","5,472,665.79","0.52","0.46","0.40","34.75","0.46","0.46","0.44","0.43","0.46","28.99","0.48","0.01","0.48","0.46","0.44","0.46","0.46","0.46","0.46","0.46","0.46","0.46","0.45","0.45","0.45","0.45","0.44","-1.22","0.01","0","0","0.48","0.45","0","0","303,759.10","-0.42","-0.18","0","0.04","0.48","0.46","0.44","0.51","0","2.39","10.38","60.47","","-10.00","-0.17","-12.26","-0.15","-5.51","-5.51","6.57","0.47","0.46","0.44","60.07","1.22","0","0","0.01","0.44","0.50","0.43","35.71","35.71","0","0.46","0.46","0.46","23.39","21.05","16.59","23.99","0.06"
"2014-04-16T22:00:00.000Z","0.46","153,532,000.00","54.87","0.47","0.46","0.44","0.06","0.45","0.45","0.45","","-45.26","0.46","1.04","0.90","-61.50","-30,616,238.84","0.27","44.53","2.26","0.46","-0.02","0.01","0.09","80.22","75.09","0.46","0.21","0.44","53.96","49.81","53.96","49.81","-7.44","-2.51","0.48","0.46","0.44","0.01","","","159.33","147.54","","3.81","54.87","55.22","-0.06","-0.06","0","3.66","1.57","0.66","25.40","-25.40","18.95","0","50.00","156.98","8.10","20.21","1.00","0.47","0.43","246,557,395.84","0","3.69","0","0.25","133.40","115.47","0.45","0.47","0.43","0.49","0.42","0.50","0.40","1.09","0.45","1,689,884,000.00","109.30","105.96","0.48","0.45","0.43","0","0.46","0.45","0.40","0.45","66.12","0.02","0.46","25.94","0","0","0","0","0.44","0","0.01","0.46","0.46","4,052,429.81","-2,040,258.12","6,092,687.93","0.52","0.46","0.40","35.21","0.46","0.46","0.44","0.43","0.47","28.52","0.48","0.01","0.48","0.46","0.44","0.46","0.46","0.46","0.46","0.46","0.46","0.46","0.45","0.45","0.45","0.45","0.44","-1.25","0.01","0","0","0.48","0.45","0.01","0","298,747.78","-0.42","-0.42","0","0.04","0.48","0.46","0.44","0.64","0","2.69","47.09","63.40","","21.69","0.37","-2.81","-0.15","-5.50","-5.50","6.56","0.47","0.46","0.44","65.93","1.24","0","0","0.01","0.44","0.50","0.43","28.57","28.57","0","0.46","0.46","0.46","24.69","19.97","16.16","24.20","0.06"
"2014-04-20T22:00:00.000Z","0.47","117,004,000.00","57.18","0.47","0.46","0.44","0.07","0.45","0.45","0.45","","-36.15","0.46","1.04","0.90","-57.20","-44,846,249.77","0.27","48.25","2.06","0.46","-0.01","0.01","0.09","73.25","74.72","0.46","0.37","0.44","57.22","54.07","57.22","54.07","4.25","-1.28","0.48","0.46","0.45","0.01","","","181.25","131.19","","1.91","57.18","57.70","-0.03","-0.06","0.02","3.78","1.09","0.80","37.54","-37.54","33.64","0","55.00","160.34","9.45","17.82","1.00","0.47","0.43","247,503,016.71","0","4.47","0","0.46","133.40","115.60","0.45","0.47","0.43","0.49","0.42","0.50","0.40","1.09","0.45","1,806,888,000.00","110.18","106.00","0.48","0.45","0.43","0.01","0.46","0.45","0.40","0.45","65.13","0.02","0.46","25.72","0","0","0","0","0.45","0","0","0.46","0.46","4,748,359.43","-1,070,455.61","5,818,815.04","0.52","0.46","0.40","38.95","0.46","0.46","0.44","0.43","0.47","23.64","0.48","0.01","0.48","0.46","0.44","0.47","0.46","0.46","0.46","0.46","0.46","0.46","0.46","0.45","0.45","0.45","0.44","-1.28","0","0","0","0.48","0.45","0.01","0","318,750.68","-0.30","-0.42","0","0.04","0.48","0.46","0.44","1.14","0","3.11","71.94","65.54","","25.25","1.20","1.16","-0.11","-5.50","-5.50","6.71","0.47","0.46","0.44","77.03","1.31","0.04","0","0.01","0.44","0.50","0.44","21.43","21.43","0","0.46","0.46","0.46","23.99","19.04","15.83","24.57","0.07"
"2014-04-21T22:00:00.000Z","0.47","255,120,000.00","59.55","0.48","0.46","0.44","0.07","0.46","0.46","0.46","","-23.85","0.46","1.05","0.98","-61.13","-44,466,249.79","0.26","54.85","2.06","0.46","0","0.01","0.10","81.18","76.01","0.47","0.47","0.44","64.91","58.70","64.91","58.70","21.11","2.79","0.48","0.47","0.45","0.01","","","186.73","131.18","","15.06","59.55","60.12","0.02","-0.04","0.06","4.01","1.74","0.39","55.27","-55.27","43.69","0","60.00","165.20","12.21","16.00","-1.00","0.53","0.43","249,684,683.06","0","1.18","0","0.81","134.54","115.73","0.45","0.47","0.43","0.49","0.42","0.50","0.40","1.10","0.45","2,062,008,000.00","110.18","106.03","0.48","0.46","0.43","0.01","0.46","0.46","0.40","0.46","62.11","0.01","0.46","25.60","0","0","0","0","0.45","0","0.04","0.46","0.47","8,331,025.32","272,613.09","8,058,412.23","0.52","0.46","0.41","41.75","0.46","0.46","0.44","0.43","0.47","23.79","0.48","0.01","0.48","0.46","0.44","0.47","0.47","0.46","0.46","0.46","0.46","0.46","0.46","0.45","0.45","0.45","0.45","-1.30","0","0","0","0.48","0.45","0.01","0","418,996.93","0.04","-0.30","0","0.04","0.48","0.46","0.44","1.91","0.01","3.60","115.57","62.25","","0.67","1.42","-3.32","-0.10","-5.50","-5.50","7.10","0.48","0.46","0.44","86.18","1.33","0.04","0","0.01","0.44","0.50","0.44","-42.86","14.29","57.14","0.46","0.46","0.46","26.23","18.01","16.03","25.04","0.07"
"2014-04-22T22:00:00.000Z","0.48","261,580,000.00","62.62","0.48","0.46","0.44","0.08","0.46","0.46","0.46","","-6.92","0.46","1.06","0.93","9.02","-43,146,463.48","0.28","61.14","2.05","0.46","0.02","0.01","0.10","100.00","80.81","0.47","0.78","0.44","77.69","66.61","77.69","66.61","43.21","10.14","0.48","0.47","0.45","0.01","","","189.66","124.20","","57.53","62.62","62.74","0.07","0","0.07","4.48","1.48","0.34","57.42","-57.42","44.49","0","65.00","167.35","12.05","14.31","-1.00","0.53","0.47","252,734,380.76","0","3.02","0","1.28","136.11","115.88","0.45","0.47","0.43","0.49","0.42","0.50","0.40","1.11","0.45","2,323,588,000.00","110.18","106.08","0.48","0.46","0.43","0.01","0.46","0.46","0.40","0.46","67.52","0.01","0.46","25.40","0","0","0","0","0.45","0","0.17","0.46","0.47","11,709,753.13","1,906,490.24","9,803,262.89","0.52","0.47","0.41","46.34","0.46","0.46","0.44","0.43","0.47","17.83","0.48","0.01","0.49","0.46","0.44","0.47","0.47","0.47","0.47","0.47","0.46","0.46","0.46","0.46","0.45","0.45","0.45","-1.30","0","0","0","0.48","0.45","0.01","0.01","564,668.07","0.52","0.04","0","0.04","0.48","0.46","0.44","2.88","0.01","4.44","147.56","62.42","","14.79","1.78","-3.31","-0.07","-5.47","-5.49","7.81","0.48","0.46","0.44","95.90","1.31","0.13","0.01","0.01","0.44","0.51","0.45","-42.86","7.14","50.00","0.46","0.46","0.46","27.49","17.24","16.52","25.82","0.08"
"2014-04-23T22:00:00.000Z","0.48","391,492,000.00","64.84","0.48","0.46","0.44","0.08","0.46","0.46","0.46","","-12.66","0.46","1.08","0.96","-34.70","-31,257,394.85","0.32","59.03","2.05","0.47","0.02","0.01","0.12","100.00","84.65","0.47","0.62","0.45","85.52","76.04","85.52","76.04","57.73","18.79","0.49","0.47","0.46","0.02","","","191.92","134.99","","78.77","64.84","65.71","0.09","0.04","0.05","5.07","2.19","0","58.48","-58.48","40.32","0","70.00","171.85","14.30","13.17","-1.00","0.53","0.47","256,220,681.54","0","2.83","0.01","1.63","137.32","116.02","0.45","0.47","0.43","0.49","0.42","0.50","0.40","1.12","0.45","2,715,080,000.00","110.18","106.12","0.48","0.46","0.44","0.01","0.46","0.46","0.40","0.46","66.05","0.01","0.47","25.11","0","0.01","0","0","0.45","0","0.44","0.45","0.47","17,541,568.41","4,140,072.83","13,401,495.57","0.52","0.47","0.42","54.35","0.47","0.46","0.45","0.43","0.47","18.14","0.48","0.01","0.49","0.46","0.44","0.48","0.47","0.47","0.47","0.47","0.47","0.46","0.46","0.46","0.45","0.45","0.45","-1.30","0","0","0","0.48","0.45","0.02","0.01","721,692.21","1.01","0.52","0","0.04","0.48","0.46","0.44","3.58","0.01","4.69","184.52","53.42","","62.86","1.57","-5.23","-0.05","-5.45","-5.47","8.44","0.48","0.46","0.44","99.29","1.25","0.12","0.01","0.01","0.44","0.51","0.45","57.14","100.00","42.86","0.46","0.46","0.46","30.99","16.22","17.57","26.44","0.08"
"2014-04-24T22:00:00.000Z","0.47","313,600,000.00","54.06","0.48","0.46","0.45","0.07","0.46","0.46","0.46","","-46.20","0.47","1.08","0.93","-14.79","-27,799,994.71","0.29","48.97","2.02","0.47","-0.02","0.02","0.13","100.00","87.72","0.47","-1.51","0.45","78.07","80.43","78.07","80.43","46.98","23.92","0.49","0.47","0.46","0.02","","","155.03","146.43","","89.38","54.06","60.65","0.07","0.07","0","4.86","1.46","2.08","41.22","-41.22","-13.77","0","70.00","175.56","16.43","12.69","-1.00","0.53","0.43","247,590,987.03","0","3.20","0.01","0.21","137.32","116.17","0.45","0.47","0.43","0.49","0.42","0.50","0.40","1.09","0.45","2,401,480,000.00","107.15","106.15","0.48","0.46","0.44","0","0.46","0.46","0.40","0.46","66.72","0.01","0.47","25.06","0","0.01","0","0","0.45","0","0.32","0.46","0.47","7,698,846.24","4,648,469.04","3,050,377.21","0.53","0.47","0.41","50.38","0.47","0.46","0.45","0.43","0.47","19.35","0.49","0.02","0.49","0.47","0.44","0.47","0.47","0.47","0.47","0.47","0.47","0.46","0.46","0.46","0.45","0.45","0.45","-1.22","0","0","0","0.48","0.45","0.02","0","24,993.62","1.18","1.01","0","0.05","0.49","0.46","0.44","0.51","0","4.48","94.22","52.47","","36.53","-1.06","-8.04","-0.08","-5.46","-5.46","7.73","0.48","0.46","0.45","63.41","1.37","0.13","0.01","0.01","0.45","0.50","0.44","57.14","92.86","35.71","0.46","0.46","0.46","27.60","22.60","17.03","24.92","0.07"
"2014-04-27T22:00:00.000Z","0.47","226,788,000.00","52.64","0.48","0.46","0.45","0.06","0.46","0.46","0.46","","-51.27","0.47","1.04","0.94","-47.08","-31,699,570.15","0.31","46.44","2.06","0.47","-0.03","0.01","0.13","99.18","90.01","0.47","-0.36","0.45","63.29","75.63","63.29","75.63","28.40","24.73","0.49","0.47","0.46","0.01","","","152.60","148.62","","89.46","52.64","56.70","0.05","0.07","-0.02","4.58","0.88","1.38","35.84","-35.84","-25.49","0","65.00","180.69","20.30","12.93","-1.00","0.53","0.43","246,622,323.04","0","2.42","0","-0.04","137.32","116.31","0.45","0.47","0.43","0.49","0.42","0.50","0.40","1.08","0.45","2,174,692,000.00","106.69","106.18","0.48","0.46","0.44","0","0.46","0.46","0.40","0.46","69.80","0.01","0.47","25.07","0","0","0","0","0.45","0","0.18","0.46","0.47","594,549.16","4,069,337.62","-3,474,788.47","0.53","0.47","0.41","45.81","0.47","0.46","0.45","0.43","0.47","17.77","0.49","0.01","0.49","0.47","0.45","0.47","0.47","0.47","0.47","0.47","0.47","0.46","0.46","0.46","0.46","0.45","0.45","-1.22","0","0","1.00","0.49","0.45","0.01","-0.01","-43,373.60","0.93","1.18","0","0.04","0.49","0.46","0.44","-0.09","0","4.48","23.65","52.83","","21.29","-1.19","-1.58","-0.10","-5.47","-5.46","7.05","0.48","0.46","0.45","55.69","1.34","0.09","0.01","0.01","0.45","0.50","0.43","57.14","85.71","28.57","0.46","0.46","0.47","25.26","24.78","15.88","24.56","0.06"
"2014-04-28T22:00:00.000Z","0.47","171,300,000.00","53.30","0.48","0.47","0.45","0.06","0.46","0.46","0.46","","-48.73","0.47","1.03","1.03","-63.61","-38,819,937.57","0.32","46.56","2.21","0.47","-0.02","0.01","0.13","99.14","91.84","0.47","-0.04","0.45","51.27","64.21","51.27","64.21","12.70","22.54","0.49","0.47","0.46","0.01","","","147.42","140.27","","72.84","53.30","59.23","0.03","0.06","-0.03","4.36","0.65","1.04","39.41","-39.41","-21.41","0","65.00","185.75","23.69","14.10","1.00","0.47","0.43","246,989,717.77","0","-0.90","0","0.08","137.32","116.43","0.45","0.47","0.43","0.49","0.42","0.50","0.40","1.08","0.45","2,345,992,000.00","106.92","106.21","0.48","0.46","0.44","0","0.47","0.46","0.40","0.46","63.05","0","0.47","24.98","0","0","0","0","0.45","0","0.28","0.46","0.47","-4,676,746.56","2,819,897.03","-7,496,643.58","0.52","0.47","0.41","45.70","0.47","0.46","0.45","0.43","0.47","17.25","0.49","0.01","0.49","0.47","0.45","0.47","0.47","0.47","0.47","0.47","0.47","0.46","0.46","0.46","0.46","0.45","0.45","-1.22","0","-0.01","0","0.49","0.45","0","-0.01","-12,706.26","0.54","0.93","0","0.04","0.49","0.47","0.45","0.19","0","4.11","3.31","50.05","","16.44","-1.15","-6.31","-0.08","-5.48","-5.47","6.23","0.48","0.47","0.45","56.51","1.37","0.02","0.01","0.01","0.45","0.50","0.44","57.14","78.57","21.43","0.46","0.46","0.47","24.15","23.70","14.81","24.52","0.06"
