"Date","Close","Volume","RSI ‌rsi‌ (14)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)","Result ‌W Acc Dist‌ (n)","MA ‌ma‌ (50,ma,0)","MA ‌ma‌ (50,ma,0)-2","MA ‌ma‌ (50,ma,0)-3","Result ‌ZigZag‌ (10)","Result ‌Williams %R‌ (14)","Result ‌Weighted Close‌ (14)","+VI ‌Vortex‌ (14)","-VI ‌Vortex‌ (14)","Result ‌Vol ROC‌ (14)","Result ‌Vol Osc‌ (12,26,Points)","Result ‌VT HZ Filter‌ (28)","Result ‌Ultimate‌ (7,14,28)","Result ‌Ulcer‌ (14)","Result ‌Typical Price‌ (14)","Result ‌Twiggs‌ (21)","True Range ‌True Range‌","Result ‌TRIX‌ (14)","TII ‌Trend Int‌ (14,9)","Signal ‌Trend Int‌ (14,9)","Forecast ‌Time Fcst‌ (14)","Result ‌Swing‌ (0.5)","Trend ‌Supertrend‌ (7,3)","%K ‌stochastics‌ (14,y)","%D ‌stochastics‌ (14,y)","%K ‌Stochastics‌ (14,n,3,3)","%D ‌Stochastics‌ (14,n,3,3)","%K ‌Stch Mtm‌ (10,3,3,10,ema)","%D ‌Stch Mtm‌ (10,3,3,10,ema)","STARC Bands Top ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Median ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Bottom ‌STARC Bands‌ (15,5,1.3,y)","Result ‌STD Dev‌ (14,2,ma)","Short % of Outstanding","Short % of Float","Strong Ratio ‌Shinohara‌ (26)","Weak Ratio ‌Shinohara‌ (26)","Shares Short","Result ‌Schaff‌ (10,23,50,ema)","RSI ‌rsi‌ (14)-2","Rel Vol ‌Rel Vol‌ (10,14)","Rel Vig ‌Rel Vig‌ (10)","RelVigSignal ‌Rel Vig‌ (10)","‌Rel Vig‌ (10)_hist","‌RAVI‌ (vdma,7,65)_hist","Random Walk High ‌Random Walk‌ (14)","Random Walk Low ‌Random Walk‌ (14)","Over ‌Rainbow Osc‌ (2,10)","Under ‌Rainbow Osc‌ (2,10)","‌Rainbow Osc‌ (2,10)_hist","Result ‌QStick‌ (8,ma)","Result ‌PSY‌ (20)","Result ‌Pring Sp-K‌ (daily)","KST ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","KSTSignal ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","Result ‌Prime Number‌ (5)","Prime Bands Top ‌Prime Number Bands‌ (y)","Prime Bands Bottom ‌Prime Number Bands‌ (y)","Result ‌Price Vol‌","Result ‌P Rel‌ (SPY)","Result ‌Price ROC‌ (14)","Result ‌Price Osc‌ (12,26,ema,Points)","Result ‌Pretty Good‌ (14)","Index ‌Pos Vol‌ (255,ma)","MA ‌Pos Vol‌ (255,ma)","Pivot ‌Pivot Points‌ (standard,n)","Resistance 1 ‌Pivot Points‌ (standard,n)","Support 1 ‌Pivot Points‌ (standard,n)","Resistance 2 ‌Pivot Points‌ (standard,n)","Support 2 ‌Pivot Points‌ (standard,n)","Resistance 3 ‌Pivot Points‌ (standard,n)","Support 3 ‌Pivot Points‌ (standard,n)","Result ‌Perf Idx‌ (120,SPY)","Result ‌PSAR‌ (0.02,0.2)","Result ‌On Bal Vol‌","Index ‌Neg Vol‌ (255,ma)","MA ‌Neg Vol‌ (255,ma)","MA Env Top ‌MA Env‌ (50,percent,5,ma,y)","MA Env Median ‌MA Env‌ (50,percent,5,ma,y)","MA Env Bottom ‌MA Env‌ (50,percent,5,ma,y)","‌MA Dev‌ (12,ma,Points)_hist","MA 1 ‌MACross‌ (20,50,200,ma,0)","MA 2 ‌MACross‌ (20,50,200,ma,0)","MA 3 ‌MACross‌ (20,50,200,ma,0)","MA ‌ma‌ (50,ma,0)-4","Result ‌M Flow‌ (14)","Result ‌Momentum‌ (14)","Result ‌Med Price‌ (14)","Result ‌Mass Idx‌ (25,27)","‌W MFI‌ (6)_hist","MACD ‌macd‌ (12,26,9)","Signal ‌macd‌ (12,26,9)","‌macd‌ (12,26,9)_hist","Result ‌LLV‌ (14)","Slope ‌LR Slope‌ (14)","RSquared ‌Lin R2‌ (14)","Intercept ‌Lin Incpt‌ (14)","Forecast ‌Lin Fcst‌ (14)","Klinger ‌Klinger‌ (13,34,55)","KlingerSignal ‌Klinger‌ (13,34,55)","‌Klinger‌ (13,34,55)_hist","Keltner Top ‌Keltner‌ (10,5,ema,y)","Keltner Median ‌Keltner‌ (10,5,ema,y)","Keltner Bottom ‌Keltner‌ (10,5,ema,y)","Result ‌Intraday Mtm‌ (20)","Conversion Line ‌Ichimoku Clouds‌ (9,26,52,26)","Base Line ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span A ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span B ‌Ichimoku Clouds‌ (9,26,52,26)","Lagging Span ‌Ichimoku Clouds‌ (9,26,52,26)","Result ‌Hist Vol‌ (10,252,1)","Result ‌HHV‌ (14)","Result ‌High-Low‌","High Low Top ‌High Low‌ (10,5,y)","High Low Median ‌High Low‌ (10,5,y)","High Low Bottom ‌High Low‌ (10,5,y)","MA 3 ‌Guppy‌","MA 5 ‌Guppy‌","MA 8 ‌Guppy‌","MA 10 ‌Guppy‌","MA 12 ‌Guppy‌","MA 15 ‌Guppy‌","MA 30 ‌Guppy‌","MA 35 ‌Guppy‌","MA 40 ‌Guppy‌","MA 45 ‌Guppy‌","MA 50 ‌Guppy‌","MA 60 ‌Guppy‌","Result ‌GAPO‌ (14)","‌Gator‌ (13,8,8,5,5,3)_hist1","‌Gator‌ (13,8,8,5,5,3)_hist2","Result ‌Fractal Chaos‌","Fractal High ‌Fractal Chaos Bands‌ (y)","Fractal Low ‌Fractal Chaos Bands‌ (y)","‌Elder Ray‌ (13)_hist1","‌Elder Ray‌ (13)_hist2","Result ‌Elder Force‌ (13)","EF ‌Ehler Fisher‌ (10)","EF Trigger ‌Ehler Fisher‌ (10)","Result ‌EOM‌ (14,ma)","Result ‌Donchian Width‌ (20,20)","Donchian High ‌Donchian Channel‌ (20,20,y)","Donchian Median ‌Donchian Channel‌ (20,20,y)","Donchian Low ‌Donchian Channel‌ (20,20,y)","Result ‌Disparity‌ (14,ma)","Result ‌Detrended‌ (14,ma)","Result ‌Coppock‌ (10,11,14)","Result ‌CCI‌ (20)","Result ‌Choppiness‌ (14)","Change in short Interest 15 days","Result ‌Chande Mtm‌ (9)","Result ‌Chande Fcst‌ (14)","Result ‌Chaikin Vol‌ (14,2,ma)","Result ‌Chaikin MF‌ (20)","Center of Gravity ‌COG‌ (10)","Signal ‌COG‌ (10)","Bandwidth ‌Boll BW‌ (20,2,ma)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)-2","%b ‌Boll %b‌ (20,2,ma)","Result ‌Beta‌ (20,SPY)","Result ‌Bal Pwr‌ (14,ma)","‌Awesome‌_hist","ATR ‌ATR‌ (14)","All Stops ‌ATR Trailing Stop‌ (21,3,points,n)","ATR Bands Top ‌ATR Bands‌ (5,3,y)","ATR Bands Bottom ‌ATR Bands‌ (5,3,y)","Aroon Oscillator ‌Aroon Osc‌ (14)","Aroon Up ‌Aroon‌ (14)","Aroon Down ‌Aroon‌ (14)","Jaw ‌Alligator‌ (y,13,8,8,5,5,3,n)","Teeth ‌Alligator‌ (y,13,8,8,5,5,3,n)","Lips ‌Alligator‌ (y,13,8,8,5,5,3,n)","+DI ‌ADX‌ (14,14,y,n)","-DI ‌ADX‌ (14,14,y,n)","ADX ‌ADX‌ (14,14,y,n)","Result ‌Acc Swing‌ (0.5)","Result ‌W Acc Dist‌ (n)-2"
"2015-07-05T22:00:00.000Z","0.50","214,776,000.00","36.22","0.56","0.53","0.50","0.11","0.54","0.54","0.54","","-90.70","0.53","0.83","1.03","-29.94","-16,107,907.66","0.31","35.12","5.62","0.53","-0.13","0.01","-0.17","0","9.55","0.50","-0.55","0.54","16.74","13.96","16.74","13.96","-71.16","-50.92","0.52","0.51","0.49","0.03","","","76.17","144.49","","0.16","36.22","43.76","-0.33","-0.23","-0.10","-4.06","0.92","2.04","23.98","-23.98","-12.94","0","40.00","39.13","-37.47","-18.26","1.00","0.53","0.47","90,497,394.70","0","-4.27","-0.01","-1.63","106.95","110.93","0.52","0.55","0.48","0.59","0.46","0.61","0.41","0.94","0.54","2,387,268,000.00","118.76","115.21","0.56","0.54","0.51","-0.02","0.53","0.54","0.52","0.54","32.53","-0.02","0.53","25.40","0","-0.01","-0.01","0","0.50","0","0.77","0.55","0.50","-23,083,563.82","-16,064,491.12","-7,019,072.71","0.58","0.52","0.45","30.14","0.52","0.53","0.54","0.55","0.59","21.87","0.55","0.01","0.54","0.52","0.49","0.51","0.51","0.51","0.52","0.52","0.52","0.53","0.53","0.53","0.53","0.53","0.53","-1.11","0.01","-0.01","1.00","0.52","0.50","-0.01","-0.02","-980,001.72","-1.80","-1.68","0","0.06","0.56","0.53","0.50","-3.91","0","-9.91","-126.79","45.85","","-63.14","0.44","-2.72","-0.19","-5.57","-5.58","11.53","0.56","0.53","0.50","10.16","1.05","-0.09","-0.02","0.01","0.54","0.54","0.47","-50.00","28.57","78.57","0.54","0.54","0.52","19.02","30.92","16.97","16.13","0.11"
"2015-07-06T22:00:00.000Z","0.49","594,252,000.00","32.60","0.56","0.53","0.49","0.10","0.54","0.54","0.54","","-78.72","0.52","0.73","1.10","131.32","8,685,735.40","0.45","38.07","6.08","0.52","-0.10","0.03","-0.20","0","7.64","0.50","-1.33","0.53","17.17","16.58","17.17","16.58","-66.58","-53.77","0.52","0.50","0.49","0.04","","","64.71","132.57","","0.08","32.60","40.47","-0.35","-0.29","-0.06","-4.49","0.22","2.69","33.97","-33.97","-33.45","0","40.00","31.99","-42.50","-22.73","-1.00","0.53","0.47","79,301,772.94","0","-7.22","-0.01","-1.91","104.94","110.91","0.52","0.55","0.48","0.59","0.46","0.61","0.41","0.92","0.54","1,793,016,000.00","118.76","115.25","0.56","0.54","0.51","-0.02","0.53","0.54","0.52","0.54","25.09","-0.04","0.52","25.55","0","-0.01","-0.01","0","0.50","0","0.87","0.55","0.50","-33,193,261.67","-18,511,458.34","-14,681,803.33","0.58","0.51","0.44","31.43","0.51","0.52","0.54","0.55","0.59","22.33","0.55","0.02","0.54","0.51","0.49","0.50","0.50","0.51","0.51","0.51","0.52","0.53","0.53","0.53","0.53","0.53","0.53","-1.11","0.01","-0.01","0","0.52","0.50","-0.01","-0.04","-1,646,486.07","-2.08","-1.80","0","0.06","0.56","0.53","0.50","-5.22","0","-11.38","-169.31","36.13","","-60.34","-0.16","9.21","-0.14","-5.56","-5.57","12.53","0.56","0.53","0.49","2.47","0.82","-0.15","-0.03","0.01","0.54","0.54","0.45","-78.57","21.43","100.00","0.54","0.53","0.52","16.48","38.16","18.60","14.80","0.10"
"2015-07-07T22:00:00.000Z","0.49","332,492,000.00","31.35","0.56","0.52","0.49","0.10","0.53","0.53","0.53","","-83.45","0.52","0.71","1.19","42.37","7,130,831.98","0.46","39.68","6.62","0.52","-0.09","0.01","-0.23","0","6.11","0.49","-0.44","0.53","15.71","16.54","15.71","16.54","-62.63","-55.38","0.52","0.50","0.49","0.04","","","56.85","133.45","","0.04","31.35","37.44","-0.34","-0.33","-0.02","-5.07","0.63","1.38","40.61","-40.61","-31.71","0","35.00","23.90","-47.49","-27.47","-1.00","0.53","0.47","76,949,641.68","0","-8.94","-0.01","-2.04","104.94","110.90","0.52","0.55","0.48","0.59","0.46","0.61","0.41","0.93","0.53","1,460,524,000.00","117.92","115.28","0.56","0.53","0.51","-0.02","0.52","0.53","0.52","0.53","19.79","-0.05","0.52","25.59","0","-0.01","-0.01","0","0.48","0","0.90","0.55","0.49","-36,707,949.68","-21,110,957.10","-15,596,992.58","0.57","0.51","0.44","29.71","0.51","0.52","0.54","0.55","0.59","20.56","0.55","0.01","0.53","0.51","0.48","0.50","0.50","0.51","0.51","0.51","0.51","0.52","0.53","0.53","0.53","0.53","0.53","-0.99","0.01","-0.01","0","0.52","0.50","-0.02","-0.02","-1,577,519.05","-2.44","-2.08","0","0.07","0.55","0.52","0.48","-5.27","-0.01","-12.96","-147.96","35.53","","-59.13","0.23","4.56","-0.13","-5.56","-5.56","13.32","0.56","0.52","0.49","4.00","0.68","-0.20","-0.03","0.01","0.53","0.53","0.45","-78.57","14.29","92.86","0.54","0.53","0.52","15.78","36.55","20.10","14.36","0.10"
"2015-07-08T22:00:00.000Z","0.49","357,588,000.00","29.29","0.56","0.52","0.48","0.08","0.53","0.53","0.53","","-91.55","0.52","0.65","1.22","19.43","7,833,299.87","0.45","38.95","7.25","0.52","-0.12","0.02","-0.25","0","4.89","0.49","-0.68","0.53","15.43","16.10","15.43","16.10","-64.99","-57.13","0.51","0.50","0.48","0.04","","","62.65","134.97","","0.02","29.29","34.52","-0.33","-0.34","0.01","-5.81","1.81","1.65","42.21","-42.21","-32.22","-0.01","35.00","14.67","-53.57","-32.52","-1.00","0.53","0.47","72,582,145.88","0","-11.53","-0.01","-2.04","103.65","110.88","0.52","0.55","0.48","0.59","0.46","0.61","0.41","0.92","0.53","1,102,936,000.00","117.92","115.32","0.56","0.53","0.51","-0.02","0.52","0.53","0.52","0.53","13.30","-0.06","0.52","25.66","0","-0.01","-0.01","0","0.48","0","0.90","0.55","0.49","-40,366,303.89","-23,861,720.93","-16,504,582.96","0.57","0.50","0.44","26.97","0.50","0.52","0.54","0.55","0.59","20.66","0.55","0.02","0.53","0.51","0.48","0.49","0.50","0.50","0.50","0.51","0.51","0.52","0.52","0.53","0.53","0.53","0.53","-0.99","0.01","-0.01","-1.00","0.52","0.48","-0.01","-0.03","-1,658,663.81","-2.76","-2.44","0","0.07","0.55","0.52","0.48","-5.60","-0.01","-14.53","-132.88","36.81","","-73.95","-0.12","3.60","-0.14","-5.56","-5.56","14.58","0.56","0.52","0.48","3.26","0.94","-0.29","-0.03","0.01","0.53","0.53","0.44","-78.57","7.14","85.71","0.54","0.53","0.52","17.50","32.88","20.85","13.68","0.08"
"2015-07-09T22:00:00.000Z","0.49","216,708,000.00","35.74","0.56","0.52","0.48","0.09","0.53","0.53","0.53","","-79.44","0.51","0.67","1.21","-39.07","-2,943,892.52","0.41","41.29","7.65","0.51","-0.11","0.01","-0.28","0","3.91","0.49","0.58","0.53","15.19","15.44","15.19","15.44","-59.44","-57.55","0.51","0.49","0.48","0.03","","","70.28","127.63","","0.01","35.74","38.55","-0.32","-0.34","0.01","-5.81","0.84","1.21","48.56","-48.56","-7.19","0","35.00","6.24","-59.23","-37.79","-1.00","0.53","0.47","76,378,168.82","0","-9.69","-0.01","-1.18","103.65","110.86","0.52","0.55","0.48","0.59","0.46","0.61","0.41","0.92","0.53","1,319,644,000.00","119.99","115.36","0.56","0.53","0.51","-0.01","0.52","0.53","0.52","0.53","18.10","-0.05","0.51","25.59","0","-0.01","-0.01","0","0.48","0","0.86","0.54","0.49","-31,303,696.73","-24,924,860.33","-6,378,836.40","0.57","0.50","0.43","24.66","0.50","0.52","0.54","0.55","0.58","22.91","0.55","0.01","0.53","0.50","0.48","0.49","0.49","0.50","0.50","0.50","0.51","0.52","0.52","0.52","0.53","0.53","0.53","-0.99","0.01","-0.01","0","0.52","0.48","-0.01","-0.02","-1,158,566.10","-2.72","-2.76","0","0.07","0.55","0.52","0.48","-3.23","0","-15.09","-101.36","38.32","","-43.23","1.71","3.52","-0.15","-5.55","-5.56","14.79","0.56","0.52","0.48","17.97","1.02","-0.26","-0.03","0.01","0.53","0.54","0.45","-78.57","0","78.57","0.54","0.52","0.51","16.30","30.61","21.54","14.26","0.09"
"2015-07-12T22:00:00.000Z","0.50","212,472,000.00","38.07","0.56","0.52","0.48","0.09","0.53","0.53","0.53","","-74.56","0.51","0.70","1.20","-58.68","-11,691,927.67","0.43","42.47","7.81","0.51","-0.10","0.01","-0.30","0","3.13","0.49","0.27","0.53","18.15","16.25","18.15","16.25","-48.79","-55.95","0.51","0.49","0.48","0.03","","","68.59","137.59","","0.01","38.07","41.69","-0.33","-0.33","0","-5.73","0.77","1.10","45.63","-45.63","9.74","0","40.00","1.36","-61.76","-42.74","-1.00","0.53","0.47","77,776,719.91","0","-8.72","-0.01","-0.76","103.65","110.85","0.52","0.55","0.48","0.59","0.46","0.61","0.41","0.92","0.52","1,532,116,000.00","120.78","115.41","0.56","0.53","0.50","-0.01","0.52","0.53","0.52","0.53","24.06","-0.05","0.51","25.41","0","-0.01","-0.01","0","0.48","0","0.80","0.53","0.49","-23,091,008.60","-24,662,881.51","1,571,872.91","0.57","0.50","0.44","26.98","0.50","0.52","0.54","0.54","0.58","22.49","0.55","0.01","0.52","0.50","0.47","0.49","0.50","0.50","0.50","0.50","0.51","0.52","0.52","0.52","0.52","0.53","0.53","-1.00","0.01","-0.02","0","0.52","0.48","-0.01","-0.01","-894,408.86","-2.34","-2.72","0","0.07","0.55","0.52","0.48","-1.94","0","-15.33","-80.81","37.18","","-13.33","2.06","-6.28","-0.11","-5.53","-5.55","15.15","0.56","0.52","0.48","24.75","0.90","-0.26","-0.04","0.01","0.53","0.53","0.46","-71.43","0","71.43","0.53","0.52","0.51","16.58","29.60","22.01","14.53","0.09"
"2015-07-13T22:00:00.000Z","0.50","249,216,000.00","38.25","0.56","0.52","0.48","0.10","0.53","0.53","0.53","","-65.89","0.51","0.72","1.22","-39.81","-15,481,414.72","0.44","45.82","7.88","0.51","-0.07","0.01","-0.31","0","2.50","0.49","-0.03","0.53","26.70","20.01","26.70","20.01","-38.38","-52.76","0.51","0.49","0.48","0.02","","","66.14","142.00","","0","38.25","44.69","-0.32","-0.32","0","-5.62","0.75","1.50","25.05","-25.05","12.68","0","45.00","-4.01","-64.49","-47.31","-1.00","0.53","0.47","77,902,070.98","0","-6.27","-0.01","-0.59","103.71","110.82","0.52","0.55","0.48","0.59","0.46","0.61","0.41","0.92","0.52","1,781,332,000.00","120.78","115.46","0.56","0.53","0.50","0","0.52","0.53","0.52","0.53","25.14","-0.03","0.51","25.11","0","-0.01","-0.01","0","0.48","0","0.70","0.52","0.49","-25,470,356.42","-24,778,235.07","-692,121.35","0.56","0.50","0.44","25.56","0.50","0.52","0.54","0.54","0.57","17.77","0.55","0.01","0.52","0.50","0.47","0.50","0.50","0.50","0.50","0.50","0.51","0.52","0.52","0.52","0.52","0.53","0.53","-1.00","0.01","-0.01","0","0.52","0.48","-0.01","-0.01","-757,736.24","-2.11","-2.34","0","0.07","0.55","0.52","0.48","-1.43","0","-14.65","-77.99","44.42","","-12.22","1.92","-13.32","-0.10","-5.53","-5.53","15.43","0.56","0.52","0.48","27.31","0.91","-0.22","-0.03","0.01","0.53","0.53","0.46","-64.29","0","64.29","0.53","0.52","0.50","15.88","30.04","22.64","14.49","0.10"
"2015-07-14T22:00:00.000Z","0.49","265,732,000.00","36.60","0.55","0.51","0.47","0.09","0.53","0.53","0.53","","-72.43","0.50","0.73","1.12","4.88","-16,956,444.01","0.46","47.24","7.94","0.50","-0.07","0.01","-0.32","0","2.00","0.49","-0.38","0.53","29.04","24.63","29.04","24.63","-34.08","-49.36","0.51","0.49","0.48","0.02","9.23","11.57","70.22","136.72","1,986,523,480.00","0","36.60","42.34","-0.29","-0.32","0.03","-5.61","1.13","1.20","17.69","-17.69","-1.04","0","40.00","-9.44","-67.03","-51.77","-1.00","0.53","0.47","76,031,667.84","0","-6.00","-0.01","-0.71","102.98","110.79","0.52","0.55","0.48","0.59","0.46","0.61","0.41","0.91","0.52","1,515,600,000.00","120.78","115.51","0.55","0.53","0.50","0","0.51","0.53","0.52","0.53","25.16","-0.03","0.50","24.94","0","-0.01","-0.01","0","0.48","0","0.62","0.52","0.49","-27,935,554.57","-25,229,280.71","-2,706,273.86","0.56","0.50","0.44","19.05","0.50","0.52","0.54","0.54","0.55","17.98","0.53","0.01","0.52","0.50","0.47","0.49","0.50","0.50","0.50","0.50","0.50","0.52","0.52","0.52","0.52","0.52","0.53","-1.11","0.01","-0.01","0","0.52","0.48","0","-0.01","-782,353.63","-1.99","-2.11","0","0.07","0.55","0.52","0.48","-1.69","0","-13.56","-76.08","44.47","-0.41","-39.39","1.18","-8.97","-0.14","-5.53","-5.53","15.55","0.55","0.51","0.47","25.49","0.88","-0.20","-0.03","0.01","0.53","0.53","0.46","-57.14","0","57.14","0.53","0.52","0.50","14.96","29.17","23.33","14.12","0.09"
"2015-07-15T22:00:00.000Z","0.50","282,848,000.00","44.68","0.55","0.51","0.47","0.10","0.53","0.53","0.53","","-44.62","0.50","0.75","1.07","-19.29","-16,553,478.99","0.44","50.14","7.92","0.50","-0.03","0.01","-0.32","4.17","2.44","0.49","1.45","0.53","39.02","31.59","39.02","31.59","-16.21","-43.34","0.51","0.50","0.48","0.02","","","73.33","127.14","","50.00","44.68","45.16","-0.25","-0.30","0.05","-5.32","1.55","0.81","27.38","-27.38","37.71","0","40.00","-13.33","-68.59","-55.79","1.00","0.53","0.47","82,333,095.80","0","-4.63","-0.01","0.36","105.27","110.76","0.52","0.55","0.48","0.59","0.46","0.61","0.41","0.92","0.51","1,798,448,000.00","120.78","115.56","0.55","0.53","0.50","0.01","0.51","0.53","0.52","0.53","23.65","-0.02","0.50","24.83","0","-0.01","-0.01","0","0.48","0","0.34","0.51","0.49","-18,364,575.44","-24,248,608.53","5,884,033.09","0.56","0.50","0.44","20.31","0.50","0.52","0.55","0.54","0.54","19.99","0.53","0.01","0.52","0.49","0.47","0.50","0.50","0.50","0.50","0.50","0.50","0.52","0.52","0.52","0.52","0.52","0.53","-1.11","0.02","-0.01","0","0.52","0.48","0","-0.01","-226,113.09","-1.58","-1.99","0","0.07","0.55","0.52","0.48","0.85","0.01","-11.86","-43.60","50.60","","-11.11","2.45","1.72","-0.11","-5.51","-5.52","14.93","0.55","0.51","0.47","41.06","0.97","-0.19","-0.03","0.01","0.53","0.54","0.47","-50.00","0","50.00","0.53","0.51","0.50","17.20","27.31","23.28","15.57","0.10"
"2015-07-16T22:00:00.000Z","0.50","220,372,000.00","43.07","0.54","0.51","0.47","0.10","0.53","0.53","0.53","","-47.70","0.50","0.81","1.06","-47.69","-21,032,962.47","0.43","52.47","7.79","0.50","-0.01","0.01","-0.32","8.68","3.68","0.50","-0.14","0.53","45.08","37.71","45.08","37.71","-0.51","-35.55","0.51","0.50","0.48","0.01","","","75.72","120.29","","75.00","43.07","43.30","-0.20","-0.27","0.06","-5.14","0.96","0.86","52.21","-52.21","22.69","0","35.00","-18.10","-70.94","-59.51","1.00","0.53","0.47","81,023,297.67","0","-3.23","-0.01","0.21","105.27","110.74","0.52","0.55","0.48","0.59","0.46","0.61","0.41","0.92","0.51","1,578,076,000.00","120.06","115.61","0.55","0.53","0.50","0","0.51","0.53","0.52","0.53","24.91","-0.02","0.50","24.75","0","-0.01","-0.01","0","0.48","0","0.13","0.50","0.50","-20,408,604.45","-23,700,036.52","3,291,432.06","0.56","0.50","0.44","16.17","0.49","0.52","0.54","0.54","0.52","20.08","0.53","0.01","0.52","0.49","0.47","0.50","0.50","0.50","0.50","0.50","0.50","0.51","0.52","0.52","0.52","0.52","0.52","-1.16","0.02","-0.01","-1.00","0.52","0.49","0","-0.01","-288,257.03","-1.14","-1.58","0","0.07","0.55","0.52","0.48","0.49","0.01","-10.39","-44.27","52.37","","-5.15","1.28","0.94","-0.11","-5.49","-5.51","13.50","0.54","0.51","0.47","39.11","0.93","-0.15","-0.03","0.01","0.53","0.53","0.47","-42.86","0","42.86","0.53","0.51","0.50","16.24","25.77","23.24","15.43","0.10"
"2015-07-19T22:00:00.000Z","0.49","188,412,000.00","38.46","0.54","0.51","0.48","0.09","0.52","0.52","0.52","","-68.97","0.50","0.87","1.02","-51.90","-26,852,353.10","0.41","54.27","7.53","0.50","-0.04","0.01","-0.31","12.28","5.40","0.49","-1.16","0.53","46.24","43.45","46.24","43.45","5.18","-28.14","0.51","0.50","0.48","0.01","","","67.30","129.96","","67.00","38.46","41.63","-0.18","-0.23","0.05","-5.21","0.89","1.29","30.65","-30.65","-28.05","0","35.00","-22.97","-73.04","-62.90","-1.00","0.53","0.47","77,549,838.29","0","-2.09","-0.01","-0.52","105.27","110.71","0.52","0.55","0.48","0.59","0.46","0.61","0.41","0.90","0.51","1,389,664,000.00","117.84","115.65","0.55","0.52","0.50","0","0.51","0.52","0.52","0.52","26.26","-0.01","0.50","24.66","0","-0.01","-0.01","0","0.48","0","0.15","0.50","0.49","-21,540,494.91","-23,391,530.57","1,851,035.66","0.56","0.50","0.44","14.96","0.49","0.52","0.54","0.54","0.51","21.12","0.52","0.01","0.52","0.50","0.47","0.50","0.50","0.50","0.50","0.50","0.50","0.51","0.52","0.52","0.52","0.52","0.52","-1.19","0.01","-0.01","1.00","0.50","0.49","0","-0.01","-496,050.05","-0.64","-1.14","0","0.07","0.55","0.52","0.48","-1.21","0","-9.13","-60.09","51.54","","-4.66","-0.32","-2.47","-0.13","-5.48","-5.49","12.03","0.54","0.51","0.48","26.97","0.95","-0.16","-0.02","0.01","0.53","0.53","0.46","-21.43","14.29","35.71","0.52","0.51","0.50","15.04","26.23","23.52","14.27","0.09"
"2015-07-20T22:00:00.000Z","0.49","149,720,000.00","40.14","0.53","0.50","0.48","0.09","0.52","0.52","0.52","","-63.79","0.50","0.89","0.97","-52.61","-34,192,236.31","0.43","51.10","7.24","0.50","-0.04","0.01","-0.31","16.20","7.56","0.49","0.12","0.53","39.85","43.72","39.85","43.72","8.06","-21.56","0.51","0.50","0.48","0.01","","","78.93","122.51","","48.24","40.14","43.96","-0.18","-0.20","0.02","-5.18","0.84","0.98","30.81","-30.81","-14.46","0","40.00","-24.67","-72.20","-65.65","-1.00","0.53","0.47","78,233,834.00","0","-1.59","-0.01","-0.28","105.27","110.68","0.52","0.55","0.48","0.59","0.46","0.61","0.41","0.91","0.51","1,539,384,000.00","118.38","115.69","0.55","0.52","0.50","0","0.50","0.52","0.52","0.52","31.46","-0.01","0.50","24.64","0","-0.01","-0.01","0","0.48","0","0.14","0.50","0.49","-15,279,945.32","-22,232,732.68","6,952,787.36","0.56","0.50","0.44","18.20","0.49","0.52","0.54","0.54","0.55","19.34","0.52","0.01","0.52","0.50","0.47","0.50","0.50","0.50","0.50","0.50","0.50","0.51","0.51","0.52","0.52","0.52","0.52","-1.19","0.01","-0.01","0","0.50","0.49","0","-0.01","-377,061.78","-0.29","-0.64","0","0.07","0.55","0.51","0.48","-0.65","0","-7.59","-54.75","51.82","","7.45","0.21","-1.09","-0.16","-5.49","-5.49","10.05","0.53","0.50","0.48","31.67","0.96","-0.11","-0.02","0.01","0.53","0.53","0.46","-21.43","7.14","28.57","0.52","0.51","0.50","14.12","24.63","23.77","14.38","0.09"
