"Date","Close","% Change","% Change vs Average","Volume","RSI ‌rsi‌ (14)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)","Result ‌W Acc Dist‌ (n)","MA ‌ma‌ (50,ma,0)","MA ‌ma‌ (50,ma,0)-2","MA ‌ma‌ (50,ma,0)-3","Result ‌ZigZag‌ (10)","Result ‌Williams %R‌ (14)","Result ‌Weighted Close‌ (14)","+VI ‌Vortex‌ (14)","-VI ‌Vortex‌ (14)","Result ‌Vol ROC‌ (14)","Result ‌Vol Osc‌ (12,26,Points)","Result ‌VT HZ Filter‌ (28)","Result ‌Ultimate‌ (7,14,28)","Result ‌Ulcer‌ (14)","Result ‌Typical Price‌ (14)","Result ‌Twiggs‌ (21)","True Range ‌True Range‌","Result ‌TRIX‌ (14)","TII ‌Trend Int‌ (14,9)","Signal ‌Trend Int‌ (14,9)","Result ‌Trade Vol‌ (0.5)","Forecast ‌Time Fcst‌ (14)","Result ‌Swing‌ (0.5)","Trend ‌Supertrend‌ (7,3)","%K ‌stochastics‌ (14,y)","%D ‌stochastics‌ (14,y)","%K ‌Stochastics‌ (14,n,3,3)","%D ‌Stochastics‌ (14,n,3,3)","%K ‌Stch Mtm‌ (10,3,3,10,ema)","%D ‌Stch Mtm‌ (10,3,3,10,ema)","STARC Bands Top ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Median ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Bottom ‌STARC Bands‌ (15,5,1.3,y)","Result ‌STD Dev‌ (14,2,ma)","Short % of Outstanding","Short % of Float","Strong Ratio ‌Shinohara‌ (26)","Weak Ratio ‌Shinohara‌ (26)","Shares Short","Result ‌Schaff‌ (10,23,50,ema)","RSI ‌rsi‌ (14)-2","Rel Vol ‌Rel Vol‌ (10,14)","Rel Vig ‌Rel Vig‌ (10)","RelVigSignal ‌Rel Vig‌ (10)","‌Rel Vig‌ (10)_hist","‌RAVI‌ (vdma,7,65)_hist","Random Walk High ‌Random Walk‌ (14)","Random Walk Low ‌Random Walk‌ (14)","Over ‌Rainbow Osc‌ (2,10)","Under ‌Rainbow Osc‌ (2,10)","‌Rainbow Osc‌ (2,10)_hist","Result ‌QStick‌ (8,ma)","Result ‌PSY‌ (20)","Result ‌Pring Sp-K‌ (daily)","KST ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","KSTSignal ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","Result ‌Prime Number‌ (5)","Prime Bands Top ‌Prime Number Bands‌ (y)","Prime Bands Bottom ‌Prime Number Bands‌ (y)","Result ‌Price Vol‌","Result ‌Price ROC‌ (14)","Result ‌Price Osc‌ (12,26,ema,Points)","Result ‌Pretty Good‌ (14)","Index ‌Pos Vol‌ (255,ma)","MA ‌Pos Vol‌ (255,ma)","Pivot ‌Pivot Points‌ (standard,n)","Resistance 1 ‌Pivot Points‌ (standard,n)","Support 1 ‌Pivot Points‌ (standard,n)","Resistance 2 ‌Pivot Points‌ (standard,n)","Support 2 ‌Pivot Points‌ (standard,n)","Resistance 3 ‌Pivot Points‌ (standard,n)","Support 3 ‌Pivot Points‌ (standard,n)","Result ‌PSAR‌ (0.02,0.2)","Result ‌On Bal Vol‌","Index ‌Neg Vol‌ (255,ma)","MA ‌Neg Vol‌ (255,ma)","MA Env Top ‌MA Env‌ (50,percent,5,ma,y)","MA Env Median ‌MA Env‌ (50,percent,5,ma,y)","MA Env Bottom ‌MA Env‌ (50,percent,5,ma,y)","‌MA Dev‌ (12,ma,Points)_hist","MA 1 ‌MACross‌ (20,50,200,ma,0)","MA 2 ‌MACross‌ (20,50,200,ma,0)","MA 3 ‌MACross‌ (20,50,200,ma,0)","MA ‌ma‌ (50,ma,0)-4","Result ‌M Flow‌ (14)","Result ‌Momentum‌ (14)","Result ‌Med Price‌ (14)","Result ‌Mass Idx‌ (25,27)","‌W MFI‌ (6)_hist","MACD ‌macd‌ (12,26,9)","Signal ‌macd‌ (12,26,9)","‌macd‌ (12,26,9)_hist","Result ‌LLV‌ (14)","Slope ‌LR Slope‌ (14)","RSquared ‌Lin R2‌ (14)","Intercept ‌Lin Incpt‌ (14)","Forecast ‌Lin Fcst‌ (14)","Klinger ‌Klinger‌ (13,34,55)","KlingerSignal ‌Klinger‌ (13,34,55)","‌Klinger‌ (13,34,55)_hist","Keltner Top ‌Keltner‌ (10,5,ema,y)","Keltner Median ‌Keltner‌ (10,5,ema,y)","Keltner Bottom ‌Keltner‌ (10,5,ema,y)","Result ‌Intraday Mtm‌ (20)","Conversion Line ‌Ichimoku Clouds‌ (9,26,52,26)","Base Line ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span A ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span B ‌Ichimoku Clouds‌ (9,26,52,26)","Lagging Span ‌Ichimoku Clouds‌ (9,26,52,26)","Result ‌Hist Vol‌ (10,252,1)","Result ‌HHV‌ (14)","Result ‌High-Low‌","High Low Top ‌High Low‌ (10,5,y)","High Low Median ‌High Low‌ (10,5,y)","High Low Bottom ‌High Low‌ (10,5,y)","MA 3 ‌Guppy‌","MA 5 ‌Guppy‌","MA 8 ‌Guppy‌","MA 10 ‌Guppy‌","MA 12 ‌Guppy‌","MA 15 ‌Guppy‌","MA 30 ‌Guppy‌","MA 35 ‌Guppy‌","MA 40 ‌Guppy‌","MA 45 ‌Guppy‌","MA 50 ‌Guppy‌","MA 60 ‌Guppy‌","Result ‌GAPO‌ (14)","‌Gator‌ (13,8,8,5,5,3)_hist1","‌Gator‌ (13,8,8,5,5,3)_hist2","Result ‌Fractal Chaos‌","Fractal High ‌Fractal Chaos Bands‌ (y)","Fractal Low ‌Fractal Chaos Bands‌ (y)","‌Elder Ray‌ (13)_hist1","‌Elder Ray‌ (13)_hist2","Result ‌Elder Force‌ (13)","EF ‌Ehler Fisher‌ (10)","EF Trigger ‌Ehler Fisher‌ (10)","Result ‌EOM‌ (14,ma)","Result ‌Donchian Width‌ (20,20)","Donchian High ‌Donchian Channel‌ (20,20,y)","Donchian Median ‌Donchian Channel‌ (20,20,y)","Donchian Low ‌Donchian Channel‌ (20,20,y)","Result ‌Disparity‌ (14,ma)","Result ‌Detrended‌ (14,ma)","Darvas ‌Darvas‌","Result ‌Coppock‌ (10,11,14)","Result ‌CCI‌ (20)","Result ‌Choppiness‌ (14)","Change in short Interest 15 days","Result ‌Chande Mtm‌ (9)","Result ‌Chande Fcst‌ (14)","Result ‌Chaikin Vol‌ (14,2,ma)","Result ‌Chaikin MF‌ (20)","Center of Gravity ‌COG‌ (10)","Signal ‌COG‌ (10)","Bandwidth ‌Boll BW‌ (20,2,ma)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)-2","%b ‌Boll %b‌ (20,2,ma)","Result ‌Bal Pwr‌ (14,ma)","‌Awesome‌_hist","ATR ‌ATR‌ (14)","All Stops ‌ATR Trailing Stop‌ (21,3,points,n)","ATR Bands Top ‌ATR Bands‌ (5,3,y)","ATR Bands Bottom ‌ATR Bands‌ (5,3,y)","Aroon Oscillator ‌Aroon Osc‌ (14)","Aroon Up ‌Aroon‌ (14)","Aroon Down ‌Aroon‌ (14)","Jaw ‌Alligator‌ (y,13,8,8,5,5,3,n)","Teeth ‌Alligator‌ (y,13,8,8,5,5,3,n)","Lips ‌Alligator‌ (y,13,8,8,5,5,3,n)","+DI ‌ADX‌ (14,14,y,n)","-DI ‌ADX‌ (14,14,y,n)","ADX ‌ADX‌ (14,14,y,n)","Result ‌Acc Swing‌ (0.5)","Result ‌W Acc Dist‌ (n)-2"
"2015-04-13T22:00:00.000Z","142.75","-0.49","-0.45","2,929,700","41.51","146.08","144.11","142.15","20.99","146.08","146.08","146.08","","-84.25","143.68","0.85","1.10","5.98","-215,734.52","0.20","49.38","1.69","143.69","-0.05","1.65","-0.08","0","8.01","52,492,300.00","143.21","-88.15","146.70","22.88","25.47","22.88","25.47","-52.00","-39.26","145.20","143.33","141.46","1.49","","","82.68","109.53","","0.81","41.51","47.13","0.02","0","0.02","-1.34","0.81","1.93","23.19","-23.19","-40.40","0.05","45.00","27.31","-19.21","-18.83","-1.00","149.00","139.00","645,247.87","-1.07","-0.77","-0.72","105.95","105.90","144.93","147.37","141.89","150.41","139.45","152.85","136.41","145.58","44,083,700.00","115.88","112.21","153.39","146.08","138.78","-0.97","144.11","146.08","141.42","146.08","37.57","-1.54","143.70","23.96","0.56","-0.77","-0.78","0.01","142.50","-0.07","0.14","144.18","143.21","-75,774.02","-89,251.01","13,476.99","150.18","143.53","136.87","45.91","143.38","144.33","147.10","148.00","145.94","6.71","146.12","1.65","150.62","143.45","136.27","143.11","143.26","143.42","143.53","143.63","143.80","144.61","144.84","145.04","145.20","145.33","145.47","0.49","0.94","-0.61","0","146.12","142.78","0.08","-1.57","-445,553.45","-2.04","-1.75","-2.30","4.05","146.55","144.53","142.50","-0.63","0.25","","-1.90","-102.21","56.23","","-46.59","-0.32","0.64","-0.06","-5.51","-5.51","2.73","146.08","144.11","142.15","15.31","-0.04","-1.62","1.42","148.04","146.35","139.15","-71.43","28.57","100.00","145.31","144.37","143.75","14.54","23.44","15.56","2,467.99","20.99"
"2015-04-14T22:00:00.000Z","142.71","-0.03","0.02","2,620,700","41.34","146.04","144.01","141.98","20.22","146.00","146.00","146.00","","-85.25","143.61","0.92","1.09","-34.37","-229,688.54","0.21","45.20","1.73","143.61","-0.07","0.90","-0.08","0","6.41","49,871,600.00","142.95","-17.84","146.64","19.01","23.21","19.01","23.21","-53.51","-41.85","145.04","143.21","141.39","1.57","0.34","0.74","79.48","116.77","8,446,001.00","0.40","41.34","45.84","-0.04","0.01","-0.05","-1.40","0.82","0.85","66.59","-66.59","-51.06","0.05","45.00","25.21","-19.48","-19.05","-1.00","149.00","139.00","644,513.64","-0.59","-0.79","-0.73","105.95","105.92","144.93","147.37","141.89","150.41","139.45","152.85","136.41","145.44","41,463,000.00","115.84","112.25","153.30","146.00","138.70","-0.91","144.01","146.00","141.50","146.00","44.87","-0.85","143.61","23.81","0.34","-0.79","-0.78","0","142.12","-0.10","0.27","144.35","142.95","-9,427.34","-77,847.63","68,420.29","149.82","143.38","136.94","47.09","143.28","144.33","147.10","148.00","145.27","4.63","146.12","0.90","150.55","143.38","136.21","142.91","143.07","143.26","143.38","143.49","143.66","144.49","144.72","144.93","145.09","145.22","145.38","0.53","0.94","-0.55","1.00","143.95","142.78","-0.07","-0.97","-396,875.87","-2.21","-2.04","-0.61","4.43","146.55","144.33","142.12","-0.62","0.35","","-2.07","-90.89","55.20","-3.31","-29.13","-0.17","-0.24","-0.09","-5.50","-5.51","2.82","146.04","144.01","141.98","17.99","0.02","-1.50","1.38","147.34","146.13","139.29","-71.43","21.43","92.86","145.17","144.23","143.68","13.86","22.35","16.12","2,450.14","20.22"
"2015-04-15T22:00:00.000Z","142.10","-0.43","-0.38","2,693,100","38.82","145.79","143.82","141.84","19.52","145.88","145.88","145.88","","-90.95","143.54","0.93","1.05","-24.13","-232,228.13","0.19","47.77","1.78","143.55","-0.08","1.10","-0.08","0","5.13","47,178,500.00","142.48","-74.49","145.81","13.18","18.36","13.18","18.36","-57.78","-44.75","144.70","142.90","141.11","1.73","","","92.42","104.87","","0.20","38.82","43.96","-0.06","-0.01","-0.05","-1.55","0.38","1.98","60.27","-60.27","-56.96","-0.09","40.00","23.43","-19.49","-19.19","-1.00","149.00","139.00","633,002.24","-0.65","-0.84","-1.19","105.49","105.94","144.93","147.37","141.89","150.41","139.45","152.85","136.41","145.31","38,769,900.00","115.84","112.29","153.17","145.88","138.58","-1.20","143.82","145.88","141.58","145.88","45.80","-0.93","143.55","23.76","0.41","-0.84","-0.79","-0.05","142.12","-0.16","0.57","144.75","142.48","-62,953.93","-75,719.96","12,766.02","149.49","143.15","136.80","38.82","143.07","144.13","146.74","147.94","144.60","4.22","146.12","1.10","150.46","143.29","136.13","142.51","142.75","143.01","143.15","143.28","143.47","144.33","144.58","144.79","144.96","145.10","145.28","0.53","0.94","-0.47","0","143.95","142.78","-0.54","-1.64","-574,863.98","-2.51","-2.21","-0.11","4.43","146.55","144.33","142.12","-1.00","-0.20","","-2.08","-141.88","51.18","","-48.03","-0.27","-3.38","-0.14","-5.51","-5.51","2.75","145.79","143.82","141.84","6.64","-0.03","-1.51","1.36","147.21","145.50","138.70","-85.71","14.29","100.00","145.05","144.11","143.64","13.06","25.68","17.29","2,375.65","19.52"
"2015-04-16T22:00:00.000Z","140.70","-0.99","-0.94","4,613,700","33.72","145.94","143.61","141.27","18.12","145.74","145.74","145.74","","-93.61","143.34","0.82","1.10","32.55","-78,361.12","0.24","42.54","1.99","143.35","-0.11","1.77","-0.08","0","4.10","42,564,800.00","141.80","-194.81","144.75","10.06","14.08","10.06","14.08","-66.39","-48.68","144.17","142.34","140.51","2.24","","","75.76","104.05","","0.10","33.72","40.80","-0.05","-0.04","-0.01","-2.04","0","2.25","63.43","-63.43","-63.76","-0.09","40.00","21.17","-19.78","-19.35","-1.00","149.00","139.00","587,546.77","-2.22","-0.98","-2.04","104.45","105.95","144.93","147.37","141.89","150.41","139.45","152.85","136.41","145.09","34,156,200.00","115.84","112.34","153.03","145.74","138.45","-2.30","143.61","145.74","141.64","145.74","36.61","-3.19","143.38","23.72","0.26","-0.98","-0.83","-0.15","141.70","-0.23","0.69","145.04","141.80","-152,646.67","-86,709.49","-65,937.18","149.30","142.70","136.10","39.72","142.18","143.44","146.58","147.92","143.63","5.87","146.12","1.21","150.26","143.11","135.95","141.60","142.07","142.49","142.70","142.88","143.12","144.10","144.36","144.59","144.78","144.93","145.13","0.56","0.91","-0.52","0","143.95","142.78","-1.42","-2.63","-1,415,486.59","-2.87","-2.51","-3.19","4.59","146.29","143.99","141.70","-1.82","-1.51","","-2.44","-231.57","42.60","","-72.17","-0.78","0.54","-0.14","-5.51","-5.51","3.25","145.94","143.61","141.27","-12.22","-0.09","-1.80","1.39","146.55","144.48","136.92","-92.86","7.14","100.00","144.93","144.02","143.50","11.88","30.38","19.18","2,180.84","18.12"
"2015-04-19T22:00:00.000Z","142.09","0.99","1.04","2,669,600","41.88","145.68","143.43","141.19","19.51","145.59","145.59","145.59","","-67.65","143.09","0.77","1.12","-20.28","-112,001.93","0.25","43.68","2.03","143.11","-0.09","1.71","-0.09","0","3.28","45,234,400.00","141.87","175.18","144.75","15.93","13.06","15.93","13.06","-51.85","-49.26","143.93","142.07","140.21","1.76","","","73.72","112.74","","0.05","41.88","44.96","-0.04","-0.05","0.02","-2.00","1.18","0.99","59.74","-59.74","-6.44","-0.07","40.00","19.10","-19.92","-19.34","-1.00","149.00","139.00","613,920.21","-2.66","-0.97","-0.70","104.45","105.97","144.93","147.37","141.89","150.41","139.45","152.85","136.41","144.71","36,825,800.00","116.99","112.39","152.87","145.59","138.31","-0.80","143.43","145.59","141.72","145.59","35.48","-3.89","143.15","23.60","0.34","-0.97","-0.86","-0.11","140.33","-0.18","0.66","144.36","141.87","-77,811.61","-85,438.36","7,626.76","149.38","142.59","135.80","40.25","142.14","143.44","146.49","147.92","144.75","8.06","146.12","0.90","150.02","142.88","135.73","141.85","142.07","142.40","142.59","142.76","142.99","143.97","144.23","144.47","144.66","144.82","145.03","0.67","0.85","-0.54","0","143.95","142.78","-0.43","-1.33","-683,168.17","-2.27","-2.87","-7.99","5.96","146.29","143.31","140.33","-0.66","0.04","","-2.68","-131.27","43.84","","-19.68","0.15","-5.24","-0.17","-5.51","-5.51","3.14","145.68","143.43","141.19","20.10","-0.11","-1.96","1.41","145.19","146.14","138.04","-92.86","0","92.86","144.80","143.95","143.41","15.25","27.75","19.89","2,356.02","19.51"
"2015-04-20T22:00:00.000Z","141.14","-0.67","-0.62","3,008,200","38.40","145.45","143.21","140.97","18.18","145.41","145.41","145.41","","-81.16","142.86","0.75","1.11","-16.44","-110,071.49","0.25","39.30","2.07","142.88","-0.12","1.35","-0.09","0","2.63","42,226,200.00","141.57","-99.01","144.75","19.19","15.06","19.19","15.06","-49.31","-49.27","143.60","141.75","139.90","1.85","","","82.59","116.45","","0.03","38.40","41.41","-0.07","-0.05","-0.02","-2.12","0.87","1.01","47.28","-47.28","-29.25","-0.30","35.00","35.89","-20.92","-19.46","-1.00","149.00","139.00","593,807.74","-2.20","-1.03","-1.24","103.75","105.98","144.93","147.37","141.89","150.41","139.45","152.85","136.41","144.36","33,817,600.00","116.99","112.44","152.68","145.41","138.14","-1.54","143.21","145.41","141.77","145.41","36.05","-3.18","142.92","23.58","0.45","-1.03","-0.89","-0.14","140.33","-0.19","0.68","144.22","141.57","-131,281.13","-91,987.33","-39,293.80","149.12","142.33","135.54","35.81","142.14","143.44","146.37","147.92","144.74","8.32","145.77","1.35","149.73","142.60","135.47","141.49","141.76","142.12","142.33","142.51","142.76","143.79","144.06","144.30","144.51","144.67","144.90","0.64","0.86","-0.65","-1.00","143.95","140.33","-0.13","-1.48","-993,827.12","-1.78","-2.27","-8.16","5.96","146.29","143.31","140.33","-1.16","-0.90","","-2.96","-151.98","51.93","","-37.81","-0.31","-7.33","-0.21","-5.52","-5.51","3.13","145.45","143.21","140.97","3.69","-0.11","-2.07","1.41","145.19","145.19","137.09","-85.71","0","85.71","144.68","143.82","143.17","14.20","27.83","20.79","2,257.02","18.18"
"2015-04-21T22:00:00.000Z","141.99","0.60","0.65","2,629,400","42.96","145.34","143.10","140.86","19.08","145.27","145.27","145.27","","-59.71","142.72","0.80","1.06","-28.81","-137,522.33","0.26","42.76","2.04","142.73","-0.10","1.13","-0.09","0","2.10","44,855,600.00","141.46","61.66","144.75","30.49","21.87","30.49","21.87","-38.31","-47.28","143.43","141.60","139.78","1.86","","","73.46","119.72","","0.01","42.96","45.90","-0.10","-0.06","-0.04","-2.06","0.81","1.02","32.11","-32.11","6.90","-0.24","40.00","34.06","-20.91","-19.63","-1.00","149.00","139.00","609,643.12","-1.02","-1.00","-0.54","103.75","105.99","144.93","147.37","141.89","150.41","139.45","152.85","136.41","144.04","36,447,000.00","117.69","112.48","152.53","145.27","138.00","-0.55","143.10","145.27","141.84","145.27","43.43","-1.46","142.75","23.57","0.43","-1.00","-0.91","-0.08","140.33","-0.19","0.68","144.13","141.46","-58,821.11","-87,249.30","28,428.18","148.94","142.27","135.59","41.75","142.14","143.44","146.37","147.92","143.00","8.96","144.63","1.13","149.43","142.31","135.20","141.74","141.84","142.09","142.27","142.43","142.66","143.67","143.95","144.19","144.40","144.57","144.80","0.55","0.86","-1.00","0","143.95","140.33","-0.29","-1.42","-532,565.24","-1.47","-1.78","-6.18","5.79","146.12","143.22","140.33","-0.50","-0.29","","-2.81","-116.63","53.30","","-27.04","0.38","-1.72","-0.15","-5.52","-5.52","3.13","145.34","143.10","140.86","25.27","-0.02","-2.25","1.39","145.19","145.91","138.07","-78.57","0","78.57","144.58","143.73","142.73","13.38","26.37","21.64","2,318.68","19.08"
"2015-04-22T22:00:00.000Z","142.43","0.31","0.36","2,630,700","45.23","145.29","143.04","140.79","19.88","145.12","145.12","145.12","","-49.03","142.64","0.85","0.97","12.61","-157,358.49","0.28","44.80","2.01","142.65","-0.09","1.39","-0.09","0","1.68","47,486,300.00","141.51","55.36","144.75","36.70","28.80","36.70","28.80","-21.94","-42.67","143.49","141.67","139.85","1.80","","","89.52","118.93","","50.01","45.23","49.65","-0.12","-0.08","-0.04","-1.92","1.71","0.63","23.64","-23.64","23.24","-0.20","45.00","32.91","-20.35","-19.81","-1.00","149.00","139.00","617,794.92","-0.79","-0.92","-0.14","104.08","105.99","144.93","147.37","141.89","150.41","139.45","152.85","136.41","143.74","39,077,700.00","117.69","112.52","152.37","145.12","137.86","-0.05","143.04","145.12","141.91","145.12","49.53","-1.13","142.67","23.51","0.53","-0.92","-0.92","-0.01","140.33","-0.17","0.58","143.89","141.51","7,206.25","-73,755.65","80,961.90","149.00","142.30","135.59","48.26","142.14","143.44","146.09","147.92","143.35","9.01","144.45","1.39","149.16","142.06","134.95","142.09","142.04","142.17","142.30","142.43","142.64","143.59","143.86","144.11","144.31","144.49","144.73","0.54","0.96","-0.97","0","143.95","140.33","0.52","-0.87","-291,131.02","-1.06","-1.47","-2.54","5.79","146.12","143.22","140.33","-0.13","0.01","","-2.62","-59.08","54.72","","-16.64","0.65","3.41","-0.08","-5.51","-5.51","3.15","145.29","143.04","140.79","36.39","0.01","-2.14","1.39","145.19","146.40","138.46","-64.29","7.14","71.43","144.50","143.54","142.57","16.53","24.48","21.48","2,374.03","19.88"
"2015-04-23T22:00:00.000Z","142.09","-0.24","-0.19","2,255,500","43.78","145.28","143.00","140.71","19.42","144.96","144.96","144.96","","-52.30","142.53","0.89","1.03","-7.82","-201,036.86","0.30","45.36","1.99","142.54","-0.09","0.80","-0.09","0","1.34","49,741,800.00","141.54","-12.93","144.75","46.32","37.84","46.32","37.84","-13.07","-37.29","143.72","141.95","140.18","1.70","","","80.40","133.71","","75.00","43.78","46.59","-0.12","-0.11","-0.02","-1.88","0.82","0.91","23.88","-23.88","8.64","-0.08","45.00","31.44","-20.20","-20.03","-1.00","149.00","139.00","612,410.79","-1.16","-0.88","-0.32","104.08","106.00","144.93","147.37","141.89","150.41","139.45","152.85","136.41","143.47","36,822,200.00","117.41","112.57","152.21","144.96","137.72","-0.29","143.00","144.96","141.98","144.96","43.77","-1.67","142.57","23.43","0.35","-0.88","-0.91","0.03","140.33","-0.15","0.49","143.60","141.54","-37,481.74","-68,573.66","31,091.92","148.69","142.26","135.83","47.15","142.05","143.31","146.09","147.43","143.03","9.04","144.45","0.80","148.99","141.90","134.80","142.09","142.05","142.15","142.26","142.38","142.57","143.49","143.77","144.01","144.22","144.39","144.64","0.54","1.16","-0.80","-1.00","143.95","141.09","0.11","-0.69","-359,092.55","-0.76","-1.06","-2.90","5.79","146.12","143.22","140.33","-0.29","-0.45","","-2.58","-69.93","56.48","","-20.36","0.39","-2.85","-0.08","-5.51","-5.51","3.20","145.28","143.00","140.71","30.21","-0.01","-1.77","1.35","145.19","145.74","138.44","-64.29","0","64.29","144.38","143.22","142.42","15.83","23.45","21.33","2,361.10","19.42"
"2015-04-26T22:00:00.000Z","141.09","-0.70","-0.65","3,210,600","39.76","145.25","142.86","140.46","18.15","144.79","144.79","144.79","","-79.01","142.39","0.81","1.02","16.29","-156,776.47","0.30","43.02","1.97","142.41","-0.12","1.49","-0.09","0","1.08","46,531,200.00","141.26","-126.84","144.75","39.89","40.97","39.89","40.97","-21.14","-34.35","143.53","141.75","139.97","1.81","","","83.58","137.02","","62.50","39.76","43.99","-0.14","-0.12","-0.02","-1.96","0.76","2.10","23.90","-23.90","-36.06","-0.23","40.00","29.15","-20.54","-20.18","-1.00","149.00","139.00","589,815.25","-1.38","-0.92","-0.99","103.34","106.00","144.93","147.37","141.89","150.41","139.45","152.85","136.41","143.22","33,611,600.00","117.41","112.61","152.03","144.79","137.55","-1.08","142.86","144.79","142.04","144.79","43.33","-1.97","142.43","23.50","0.46","-0.92","-0.91","-0.01","140.33","-0.17","0.56","143.62","141.26","-98,501.27","-72,849.03","-25,652.23","148.58","142.05","135.51","40.68","141.90","143.31","145.83","147.43","143.19","9.47","144.02","1.49","148.89","141.80","134.71","141.59","141.73","141.91","142.05","142.18","142.38","143.34","143.62","143.86","144.08","144.26","144.52","0.49","1.22","-0.79","1.00","143.02","141.09","0.11","-1.38","-766,450.76","-0.66","-0.76","-4.68","5.79","146.12","143.22","140.33","-0.89","-1.78","","-2.68","-109.15","58.27","","-23.65","-0.12","-3.79","-0.17","-5.51","-5.51","3.35","145.25","142.86","140.46","13.10","-0.03","-1.72","1.36","145.19","144.91","137.27","-57.14","0","57.14","144.27","143.06","142.26","14.59","26.24","21.84","2,234.26","18.15"
"2015-04-27T22:00:00.000Z","142.52","1.01","1.06","2,564,700","47.23","144.60","142.68","140.77","20.08","144.67","144.67","144.67","","-39.50","142.31","0.82","0.99","-46.30","-171,837.70","0.29","53.00","1.92","142.31","-0.08","2.04","-0.09","4.06","1.67","49,095,900.00","141.43","130.94","144.75","43.06","43.09","43.06","43.09","-9.52","-29.84","143.86","142.02","140.18","1.74","","","84.58","123.41","","81.25","47.23","47.05","-0.14","-0.13","-0.01","-1.82","1.18","1.21","15.45","-15.45","33.12","0.04","40.00","27.81","-19.92","-20.23","-1.00","149.00","139.00","615,809.59","-0.53","-0.82","0.16","103.34","106.00","144.93","147.37","141.89","150.41","139.45","152.85","136.41","142.99","36,176,300.00","118.60","112.66","151.91","144.67","137.44","0.43","142.68","144.67","142.11","144.67","52.36","-0.76","142.31","23.70","0.80","-0.82","-0.89","0.07","140.33","-0.13","0.38","143.30","141.43","-30,021.77","-66,730.85","36,709.08","149.03","142.13","135.23","41.65","141.68","143.31","145.83","147.43","141.37","10.78","143.95","2.04","148.88","141.79","134.70","142.05","142.00","142.05","142.13","142.23","142.40","143.29","143.56","143.80","144.01","144.19","144.46","0.49","1.22","-0.62","0","143.02","141.09","0.34","-1.70","-133,023.31","-0.64","-0.66","-4.40","5.79","146.12","143.22","140.33","0.15","-0.79","","-2.40","-65.46","60.63","","-2.26","0.76","10.33","-0.18","-5.50","-5.50","2.69","144.60","142.68","140.77","45.76","0.01","-1.68","1.41","145.19","146.80","138.24","-28.57","21.43","50.00","144.12","142.90","142.28","13.08","24.94","22.51","2,365.20","20.08"
"2015-04-28T22:00:00.000Z","142.41","-0.08","-0.03","3,127,000","46.75","144.35","142.59","140.82","19.73","144.54","144.54","144.54","","-42.54","142.22","0.88","0.98","10.85","-136,823.69","0.30","51.41","1.88","142.23","-0.06","1.19","-0.09","8.96","3.13","52,222,900.00","141.65","41.55","144.75","46.32","43.09","46.32","43.09","7.02","-23.14","143.93","142.11","140.29","1.58","","","79.56","118.28","","90.62","46.75","44.57","-0.09","-0.13","0.04","-1.71","1.06","0.52","34.31","-34.31","22.96","0.20","40.00","26.71","-19.12","-20.18","-1.00","149.00","139.00","613,396.09","-0.86","-0.75","0.15","103.26","106.00","144.93","147.37","141.89","150.41","139.45","152.85","136.41","142.77","33,049,300.00","118.60","112.71","151.76","144.54","137.31","0.41","142.59","144.54","142.18","144.54","52.71","-1.24","142.24","23.87","0.38","-0.75","-0.86","0.12","140.33","-0.09","0.19","142.86","141.65","44,349.22","-50,862.27","95,211.49","148.99","142.18","135.38","50.78","141.68","143.22","145.64","147.43","140.76","10.78","143.95","1.19","148.94","141.85","134.76","142.23","142.13","142.13","142.18","142.26","142.40","143.23","143.49","143.73","143.94","144.12","144.39","0.49","1.13","-0.49","0","143.02","141.09","0.46","-0.73","-163,158.83","-0.26","-0.64","-2.76","5.44","145.77","143.05","140.33","0.14","-1.26","","-2.12","-31.78","61.19","","3.92","0.53","8.72","-0.11","-5.50","-5.50","2.48","144.35","142.59","140.82","44.99","0.01","-1.53","1.39","145.19","146.55","138.27","-28.57","14.29","42.86","143.87","142.74","142.25","12.95","23.42","22.96","2,406.76","19.73"
