contract_name,last_trade_date_(edt),strike,last_price,bid,ask,change,%_change,volume,open_interest,implied_volatility,expiry_sheet,expiry_date
META250919C00280000,5/14/2025 3:35 PM,280,382.05,404.00,407.35,0.00,0.00%,1,121,0.00%,"Sep 19, 2025",2025-09-19
META250919C00285000,3/19/2025 3:08 PM,285,314.30,221.35,228.75,0.00,0.00%,4,41,0.00%,"Sep 19, 2025",2025-09-19
META250919C00290000,2025-02-06 11:14:00,290,373.50,0.00,0.00,0.00,0.00%,2,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00295000,6/16/2025 10:25 AM,295,412.88,0.00,0.00,0.00,0.00%,1,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00300000,2025-11-06 10:59:00,300,407.70,0.00,0.00,0.00,0.00%,100,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00305000,4/25/2025 11:32 AM,305,244.94,325.60,328.60,0.00,0.00%,15,73,0.00%,"Sep 19, 2025",2025-09-19
META250919C00310000,4/21/2025 12:45 PM,310,185.86,328.65,332.35,0.00,0.00%,1,886,0.00%,"Sep 19, 2025",2025-09-19
META250919C00315000,6/17/2025 2:00 PM,315,386.66,0.00,0.00,0.00,0.00%,1,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00320000,4/21/2025 9:44 AM,320,181.54,323.65,326.00,0.00,0.00%,5,43,0.00%,"Sep 19, 2025",2025-09-19
META250919C00325000,2025-07-04 10:12:00,325,203.53,272.65,275.70,0.00,0.00%,5,1.613,0.00%,"Sep 19, 2025",2025-09-19
META250919C00330000,6/13/2025 11:51 AM,330,367.22,0.00,0.00,0.00,0.00%,2,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00335000,2025-08-04 11:29:00,335,206.85,263.05,266.25,0.00,0.00%,1,13,0.00%,"Sep 19, 2025",2025-09-19
META250919C00340000,6/13/2025 1:17 PM,340,354.75,0.00,0.00,0.00,0.00%,61,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00345000,5/15/2025 11:00 AM,345,310.22,340.05,343.55,0.00,0.00%,2,87,0.00%,"Sep 19, 2025",2025-09-19
META250919C00350000,6/17/2025 11:28 AM,350,358.92,0.00,0.00,0.00,0.00%,2,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00355000,5/30/2025 12:59 PM,355,285.48,0.00,0.00,0.00,0.00%,1,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00360000,5/16/2025 11:34 AM,360,280.27,341.20,343.20,0.00,0.00%,4,130,82.21%,"Sep 19, 2025",2025-09-19
META250919C00365000,5/19/2025 3:38 PM,365,281.07,0.00,0.00,0.00,0.00%,1,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00370000,2025-02-05 10:43:00,370,232.85,282.20,284.95,0.00,0.00%,2,56,0.00%,"Sep 19, 2025",2025-09-19
META250919C00375000,2025-02-05 13:28:00,375,234.45,277.40,279.95,0.00,0.00%,2,31,0.00%,"Sep 19, 2025",2025-09-19
META250919C00380000,2025-04-06 12:47:00,380,307.39,0.00,0.00,0.00,0.00%,1,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00385000,2025-05-06 13:04:00,385,306.80,0.00,0.00,0.00,0.00%,10,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00390000,2025-01-05 11:08:00,390,202.35,262.55,265.60,0.00,0.00%,1,74,0.00%,"Sep 19, 2025",2025-09-19
META250919C00395000,2025-09-05 09:35:00,395,220.00,307.30,310.00,0.00,0.00%,1,127,76.54%,"Sep 19, 2025",2025-09-19
META250919C00400000,2025-12-06 11:47:00,400,297.67,0.00,0.00,0.00,0.00%,85,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00405000,4/30/2025 3:22 PM,405,152.00,248.10,251.15,0.00,0.00%,17,37,0.00%,"Sep 19, 2025",2025-09-19
META250919C00410000,2025-11-06 12:32:00,410,296.85,0.00,0.00,0.00,0.00%,1,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00415000,2025-02-06 09:34:00,415,244.88,0.00,0.00,0.00,0.00%,1,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00420000,2025-12-06 14:35:00,420,279.00,0.00,0.00,0.00,0.00%,1,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00425000,6/13/2025 2:03 PM,425,272.47,0.00,0.00,0.00,0.00%,6,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00430000,2025-05-06 15:50:00,430,263.00,0.00,0.00,0.00,0.00%,17,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00435000,2025-12-06 14:01:00,435,262.82,0.00,0.00,0.00,0.00%,1,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00440000,2025-12-06 14:01:00,440,258.09,0.00,0.00,0.00,0.00%,1,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00445000,6/13/2025 1:34 PM,445,252.27,0.00,0.00,0.00,0.00%,14,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00450000,2025-09-06 12:17:00,450,256.16,0.00,0.00,0.00,0.00%,1,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00455000,2025-12-06 13:53:00,455,244.69,0.00,0.00,0.00,0.00%,1,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00460000,2025-12-06 13:53:00,460,239.30,0.00,0.00,0.00,0.00%,1,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00465000,2025-09-06 09:52:00,465,244.01,0.00,0.00,0.00,0.00%,1,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00470000,2025-09-06 15:50:00,470,234.45,0.00,0.00,0.00,0.00%,2,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00475000,5/13/2025 1:11 PM,475,195.78,214.65,218.05,0.00,0.00%,11,135,0.00%,"Sep 19, 2025",2025-09-19
META250919C00480000,2025-04-06 15:23:00,480,214.84,0.00,0.00,0.00,0.00%,1,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00485000,5/29/2025 10:43 AM,485,172.30,0.00,0.00,0.00,0.00%,1,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00490000,6/16/2025 3:51 PM,490,219.45,0.00,0.00,0.00,0.00%,6,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00495000,2025-12-06 13:45:00,495,206.60,0.00,0.00,0.00,0.00%,1,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00500000,6/17/2025 1:41 PM,500,210.51,0.00,0.00,0.00,0.00%,3,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00505000,2025-03-06 11:01:00,505,174.35,0.00,0.00,0.00,0.00%,73,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00510000,6/16/2025 3:21 PM,510,201.15,0.00,0.00,0.00,0.00%,8,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00515000,2025-11-06 15:49:00,515,188.28,0.00,0.00,0.00,0.00%,1,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00520000,6/13/2025 3:35 PM,520,174.25,0.00,0.00,0.00,0.00%,2,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00525000,6/16/2025 10:56 AM,525,190.00,0.00,0.00,0.00,0.00%,7,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00530000,2025-06-06 12:08:00,530,177.37,0.00,0.00,0.00,0.00%,2,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00535000,6/16/2025 2:29 PM,535,179.54,0.00,0.00,0.00,0.00%,20,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00540000,6/17/2025 1:30 PM,540,172.28,0.00,0.00,0.00,0.00%,6,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00545000,6/17/2025 12:09 PM,545,171.60,0.00,0.00,0.00,0.00%,1,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00550000,6/17/2025 12:09 PM,550,167.10,0.00,0.00,0.00,0.00%,2,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00555000,6/16/2025 3:50 PM,555,160.10,0.00,0.00,0.00,0.00%,1,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00560000,6/17/2025 1:25 PM,560,155.01,0.00,0.00,0.00,0.00%,3,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00565000,2025-11-06 14:42:00,565,147.99,0.00,0.00,0.00,0.00%,1,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00570000,6/16/2025 10:23 AM,570,148.78,0.00,0.00,0.00,0.00%,2,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00575000,6/17/2025 10:31 AM,575,142.18,0.00,0.00,0.00,0.00%,1,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00580000,6/16/2025 3:53 PM,580,138.05,0.00,0.00,0.00,0.00%,10,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00585000,6/17/2025 10:31 AM,585,133.72,0.00,0.00,0.00,0.00%,1,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00590000,6/16/2025 10:28 AM,590,133.10,0.00,0.00,0.00,0.00%,1,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00595000,6/16/2025 2:55 PM,595,126.19,0.00,0.00,0.00,0.00%,4,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00600000,6/17/2025 2:30 PM,600,120.00,0.00,0.00,0.00,0.00%,5,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00605000,6/16/2025 3:58 PM,605,117.70,0.00,0.00,0.00,0.00%,4,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00610000,6/16/2025 10:37 AM,610,117.20,0.00,0.00,0.00,0.00%,3,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00615000,2025-12-06 12:03:00,615,102.10,0.00,0.00,0.00,0.00%,3,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00620000,6/16/2025 10:38 AM,620,108.80,0.00,0.00,0.00,0.00%,4,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00625000,6/16/2025 11:49 AM,625,104.00,0.00,0.00,0.00,0.00%,2,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00630000,6/17/2025 2:03 PM,630,96.20,0.00,0.00,0.00,0.00%,3,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00635000,6/16/2025 2:32 PM,635,95.44,0.00,0.00,0.00,0.00%,6,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00640000,6/17/2025 1:25 PM,640,90.79,0.00,0.00,0.00,0.00%,1,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00645000,6/17/2025 2:48 PM,645,86.05,0.00,0.00,0.00,0.00%,4,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00650000,6/17/2025 2:15 PM,650,82.45,0.00,0.00,0.00,0.00%,17,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00655000,6/16/2025 3:09 PM,655,80.70,0.00,0.00,0.00,0.00%,10,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00660000,6/17/2025 3:45 PM,660,75.55,0.00,0.00,0.00,0.00%,18,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00665000,6/16/2025 2:21 PM,665,74.70,0.00,0.00,0.00,0.00%,3,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00670000,6/17/2025 3:55 PM,670,68.00,0.00,0.00,0.00,0.00%,209,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00675000,6/17/2025 3:45 PM,675,66.15,0.00,0.00,0.00,0.00%,8,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00680000,6/17/2025 3:14 PM,680,63.90,0.00,0.00,0.00,0.00%,45,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00685000,6/17/2025 3:52 PM,685,60.00,0.00,0.00,0.00,0.00%,5,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00690000,6/17/2025 3:58 PM,690,57.07,0.00,0.00,0.00,0.00%,22,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00695000,6/17/2025 3:25 PM,695,55.70,0.00,0.00,0.00,0.00%,77,0,0.00%,"Sep 19, 2025",2025-09-19
META250919C00700000,6/17/2025 3:48 PM,700,52.40,0.00,0.00,0.00,0.00%,226,0,0.20%,"Sep 19, 2025",2025-09-19
META250919C00705000,6/17/2025 3:24 PM,705,50.30,0.00,0.00,0.00,0.00%,116,0,0.39%,"Sep 19, 2025",2025-09-19
META250919C00710000,6/17/2025 3:52 PM,710,46.95,0.00,0.00,0.00,0.00%,73,0,0.78%,"Sep 19, 2025",2025-09-19
META250919C00715000,6/17/2025 2:55 PM,715,45.40,0.00,0.00,0.00,0.00%,31,0,0.78%,"Sep 19, 2025",2025-09-19
META250919C00720000,6/17/2025 3:50 PM,720,42.50,0.00,0.00,0.00,0.00%,43,0,1.56%,"Sep 19, 2025",2025-09-19
META250919C00725000,6/17/2025 3:52 PM,725,40.00,0.00,0.00,0.00,0.00%,48,0,1.56%,"Sep 19, 2025",2025-09-19
META250919C00730000,6/17/2025 1:30 PM,730,38.60,0.00,0.00,0.00,0.00%,20,0,1.56%,"Sep 19, 2025",2025-09-19
META250919C00735000,6/17/2025 3:12 PM,735,36.35,0.00,0.00,0.00,0.00%,27,0,1.56%,"Sep 19, 2025",2025-09-19
META250919C00740000,6/17/2025 3:20 PM,740,34.52,0.00,0.00,0.00,0.00%,32,0,3.13%,"Sep 19, 2025",2025-09-19
META250919C00745000,6/17/2025 3:14 PM,745,32.40,0.00,0.00,0.00,0.00%,22,0,3.13%,"Sep 19, 2025",2025-09-19
META250919C00750000,6/17/2025 3:58 PM,750,29.80,0.00,0.00,0.00,0.00%,182,0,3.13%,"Sep 19, 2025",2025-09-19
META250919C00755000,6/17/2025 3:09 PM,755,28.86,0.00,0.00,0.00,0.00%,23,0,3.13%,"Sep 19, 2025",2025-09-19
META250919C00760000,6/17/2025 3:57 PM,760,26.40,0.00,0.00,0.00,0.00%,10,0,3.13%,"Sep 19, 2025",2025-09-19
META250919C00765000,6/17/2025 3:09 PM,765,25.51,0.00,0.00,0.00,0.00%,3,0,3.13%,"Sep 19, 2025",2025-09-19
META250919C00770000,6/17/2025 3:20 PM,770,24.05,0.00,0.00,0.00,0.00%,9,0,3.13%,"Sep 19, 2025",2025-09-19
META250919C00775000,6/17/2025 2:37 PM,775,22.40,0.00,0.00,0.00,0.00%,10,0,3.13%,"Sep 19, 2025",2025-09-19
META250919C00780000,6/17/2025 3:49 PM,780,21.05,0.00,0.00,0.00,0.00%,12,0,3.13%,"Sep 19, 2025",2025-09-19
META250919C00785000,6/17/2025 3:18 PM,785,19.85,0.00,0.00,0.00,0.00%,12,0,6.25%,"Sep 19, 2025",2025-09-19
META250919C00790000,6/17/2025 3:16 PM,790,18.65,0.00,0.00,0.00,0.00%,13,0,6.25%,"Sep 19, 2025",2025-09-19
META250919C00795000,6/17/2025 3:21 PM,795,17.60,0.00,0.00,0.00,0.00%,3,0,6.25%,"Sep 19, 2025",2025-09-19
META250919C00800000,6/17/2025 3:49 PM,800,16.30,0.00,0.00,0.00,0.00%,1.113,0,6.25%,"Sep 19, 2025",2025-09-19
META250919C00805000,6/17/2025 2:15 PM,805,15.15,0.00,0.00,0.00,0.00%,5,0,6.25%,"Sep 19, 2025",2025-09-19
META250919C00810000,6/17/2025 3:49 PM,810,14.30,0.00,0.00,0.00,0.00%,4,0,6.25%,"Sep 19, 2025",2025-09-19
META250919C00815000,6/17/2025 3:14 PM,815,13.50,0.00,0.00,0.00,0.00%,30,0,6.25%,"Sep 19, 2025",2025-09-19
META250919C00820000,6/17/2025 2:12 PM,820,12.50,0.00,0.00,0.00,0.00%,8,0,6.25%,"Sep 19, 2025",2025-09-19
META250919C00825000,6/16/2025 3:42 PM,825,11.70,0.00,0.00,0.00,0.00%,2,0,6.25%,"Sep 19, 2025",2025-09-19
META250919C00830000,6/17/2025 12:38 PM,830,12.13,0.00,0.00,0.00,0.00%,5,0,6.25%,"Sep 19, 2025",2025-09-19
META250919C00835000,6/13/2025 2:27 PM,835,8.65,0.00,0.00,0.00,0.00%,1,0,6.25%,"Sep 19, 2025",2025-09-19
META250919C00840000,6/17/2025 2:55 PM,840,9.90,0.00,0.00,0.00,0.00%,1,0,6.25%,"Sep 19, 2025",2025-09-19
META250919C00845000,6/16/2025 3:51 PM,845,9.25,0.00,0.00,0.00,0.00%,12,0,6.25%,"Sep 19, 2025",2025-09-19
META250919C00850000,6/17/2025 3:53 PM,850,8.25,0.00,0.00,0.00,0.00%,53,0,6.25%,"Sep 19, 2025",2025-09-19
META250919C00860000,6/17/2025 12:50 PM,860,7.90,0.00,0.00,0.00,0.00%,3,0,6.25%,"Sep 19, 2025",2025-09-19
META250919C00870000,6/17/2025 2:55 PM,870,6.65,0.00,0.00,0.00,0.00%,2,0,6.25%,"Sep 19, 2025",2025-09-19
META250919C00880000,6/17/2025 3:38 PM,880,5.70,0.00,0.00,0.00,0.00%,3,0,6.25%,"Sep 19, 2025",2025-09-19
META250919C00890000,6/17/2025 3:38 PM,890,5.00,0.00,0.00,0.00,0.00%,6,0,12.50%,"Sep 19, 2025",2025-09-19
META250919C00900000,6/17/2025 3:13 PM,900,4.40,0.00,0.00,0.00,0.00%,24,0,12.50%,"Sep 19, 2025",2025-09-19
META250919C00910000,6/17/2025 3:52 PM,910,3.85,0.00,0.00,0.00,0.00%,2,0,12.50%,"Sep 19, 2025",2025-09-19
META250919C00920000,6/17/2025 9:35 AM,920,3.73,0.00,0.00,0.00,0.00%,1,0,12.50%,"Sep 19, 2025",2025-09-19
META250919C00930000,6/16/2025 12:15 PM,930,3.05,0.00,0.00,0.00,0.00%,14,0,12.50%,"Sep 19, 2025",2025-09-19
META250919C00940000,6/17/2025 3:14 PM,940,2.73,0.00,0.00,0.00,0.00%,26,0,12.50%,"Sep 19, 2025",2025-09-19
META250919C00950000,6/17/2025 11:31 AM,950,2.65,0.00,0.00,0.00,0.00%,8,0,12.50%,"Sep 19, 2025",2025-09-19
META250919C00960000,6/16/2025 12:04 PM,960,2.16,0.00,0.00,0.00,0.00%,4,0,12.50%,"Sep 19, 2025",2025-09-19
META250919C00970000,6/16/2025 11:21 AM,970,1.98,0.00,0.00,0.00,0.00%,9,0,12.50%,"Sep 19, 2025",2025-09-19
META250919C00980000,6/16/2025 11:21 AM,980,1.77,0.00,0.00,0.00,0.00%,2,0,12.50%,"Sep 19, 2025",2025-09-19
META250919C00990000,2025-12-06 09:58:00,990,1.40,0.00,0.00,0.00,0.00%,1,0,12.50%,"Sep 19, 2025",2025-09-19
META250919C01000000,6/17/2025 3:50 PM,1000,1.44,0.00,0.00,0.00,0.00%,47,0,12.50%,"Sep 19, 2025",2025-09-19
META250919C01010000,6/17/2025 2:43 PM,1010,1.20,0.00,0.00,0.00,0.00%,1,0,12.50%,"Sep 19, 2025",2025-09-19
META250919C01020000,2025-06-06 10:15:00,1020,1.50,0.00,0.00,0.00,0.00%,15,0,12.50%,"Sep 19, 2025",2025-09-19
META250919C01030000,6/17/2025 11:27 AM,1030,1.15,0.00,0.00,0.00,0.00%,1,0,12.50%,"Sep 19, 2025",2025-09-19
META250919C01040000,6/17/2025 11:48 AM,1040,1.05,0.00,0.00,0.00,0.00%,1,0,12.50%,"Sep 19, 2025",2025-09-19
META250919C01050000,6/16/2025 12:40 PM,1050,0.81,0.00,0.00,0.00,0.00%,1,0,12.50%,"Sep 19, 2025",2025-09-19
META250919C01060000,6/17/2025 11:03 AM,1060,0.82,0.00,0.00,0.00,0.00%,1,0,12.50%,"Sep 19, 2025",2025-09-19
META250919C01070000,6/17/2025 11:47 AM,1070,0.79,0.00,0.00,0.00,0.00%,1,0,12.50%,"Sep 19, 2025",2025-09-19
META250919C01080000,2025-11-06 11:54:00,1080,0.72,0.00,0.00,0.00,0.00%,3,0,12.50%,"Sep 19, 2025",2025-09-19
META250919C01090000,6/16/2025 3:32 PM,1090,0.57,0.00,0.00,0.00,0.00%,2,0,12.50%,"Sep 19, 2025",2025-09-19
META250919C01100000,6/16/2025 10:50 AM,1100,0.57,0.00,0.00,0.00,0.00%,1,0,12.50%,"Sep 19, 2025",2025-09-19
META250919C01110000,6/17/2025 11:51 AM,1110,0.56,0.00,0.00,0.00,0.00%,3,0,12.50%,"Sep 19, 2025",2025-09-19
META250919C01120000,6/17/2025 1:00 PM,1120,0.48,0.00,0.00,0.00,0.00%,4,0,12.50%,"Sep 19, 2025",2025-09-19
META250919C01130000,2025-11-06 09:32:00,1130,0.55,0.00,0.00,0.00,0.00%,1,0,12.50%,"Sep 19, 2025",2025-09-19
META250919C01140000,6/16/2025 10:04 AM,1140,0.41,0.00,0.00,0.00,0.00%,10,0,12.50%,"Sep 19, 2025",2025-09-19
META250919C01150000,6/13/2025 3:41 PM,1150,0.30,0.00,0.00,0.00,0.00%,1,0,12.50%,"Sep 19, 2025",2025-09-19
META250919C01160000,5/29/2025 10:04 AM,1160,0.30,0.00,0.00,0.00,0.00%,2,0,25.00%,"Sep 19, 2025",2025-09-19
META250919C01170000,5/29/2025 10:04 AM,1170,0.28,0.00,0.00,0.00,0.00%,4,0,25.00%,"Sep 19, 2025",2025-09-19
META250919C01180000,2025-04-06 12:01:00,1180,0.37,0.00,0.00,0.00,0.00%,22,0,25.00%,"Sep 19, 2025",2025-09-19
META250919C01190000,5/27/2025 1:19 PM,1190,0.22,0.00,0.00,0.00,0.00%,1,0,25.00%,"Sep 19, 2025",2025-09-19
META250919C01200000,6/17/2025 12:57 PM,1200,0.25,0.00,0.00,0.00,0.00%,4,0,25.00%,"Sep 19, 2025",2025-09-19
META250919C01210000,5/21/2025 9:55 AM,1210,0.24,0.00,0.00,0.00,0.00%,1,0,25.00%,"Sep 19, 2025",2025-09-19
META250919C01220000,6/16/2025 10:04 AM,1220,0.16,0.00,0.00,0.00,0.00%,1,0,25.00%,"Sep 19, 2025",2025-09-19
META250919C01230000,6/17/2025 3:42 PM,1230,0.16,0.00,0.00,0.00,0.00%,4,0,25.00%,"Sep 19, 2025",2025-09-19
META250919C01240000,5/15/2025 10:44 AM,1240,0.23,0.07,0.19,0.00,0.00%,1,6,41.60%,"Sep 19, 2025",2025-09-19
META250919C01250000,6/17/2025 12:17 PM,1250,0.18,0.00,0.00,0.00,0.00%,1,0,25.00%,"Sep 19, 2025",2025-09-19
META250919C01260000,6/16/2025 2:14 PM,1260,0.15,0.00,0.00,0.00,0.00%,12,0,25.00%,"Sep 19, 2025",2025-09-19
META250919C01270000,6/13/2025 2:06 PM,1270,0.08,0.00,0.00,0.00,0.00%,1,0,25.00%,"Sep 19, 2025",2025-09-19
META250919C01280000,6/13/2025 11:23 AM,1280,0.09,0.00,0.00,0.00,0.00%,10,0,25.00%,"Sep 19, 2025",2025-09-19
META250919C01290000,6/16/2025 11:22 AM,1290,0.13,0.00,0.00,0.00,0.00%,1,0,25.00%,"Sep 19, 2025",2025-09-19
META250919C01300000,6/17/2025 12:17 PM,1300,0.12,0.00,0.00,0.00,0.00%,1,0,25.00%,"Sep 19, 2025",2025-09-19
META250919C01310000,2025-11-06 15:07:00,1310,0.08,0.00,0.00,0.00,0.00%,10,0,25.00%,"Sep 19, 2025",2025-09-19
META250919C01320000,6/17/2025 9:30 AM,1320,0.10,0.00,0.00,0.00,0.00%,1,0,25.00%,"Sep 19, 2025",2025-09-19
META250919C01330000,2025-04-03 09:30:00,1330,0.53,0.00,0.00,0.00,0.00%,1,0,25.00%,"Sep 19, 2025",2025-09-19
META250919C01340000,2025-10-06 11:33:00,1340,0.07,0.00,0.00,0.00,0.00%,2,0,25.00%,"Sep 19, 2025",2025-09-19
META250919C01350000,2025-10-06 11:48:00,1350,0.07,0.00,0.00,0.00,0.00%,21,0,25.00%,"Sep 19, 2025",2025-09-19
META250919C01360000,6/17/2025 2:07 PM,1360,0.05,0.00,0.00,0.00,0.00%,30,0,25.00%,"Sep 19, 2025",2025-09-19
Puts,,,,,,,,,,,"Sep 19, 2025",2025-09-19
In The Money,,,,,,,,,,,"Sep 19, 2025",2025-09-19
Contract Name,Last Trade Date (EDT),Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,"Sep 19, 2025",2025-09-19
META250919P00005000,2025-09-04 12:29:00,5,0.01,0.00,0.01,0.00,0.00%,10,193,281.25%,"Sep 19, 2025",2025-09-19
META250919P00010000,2025-07-04 09:30:00,10,0.02,0.00,0.02,0.00,0.00%,1,80,250.00%,"Sep 19, 2025",2025-09-19
META250919P00015000,2025-08-05 13:00:00,15,0.03,0.00,0.03,0.00,0.00%,1,2.201,231.25%,"Sep 19, 2025",2025-09-19
META250919P00020000,2024-09-08 12:02:00,20,0.02,0.00,0.42,0.00,0.00%,1,23,271.48%,"Sep 19, 2025",2025-09-19
META250919P00045000,2024-02-08 10:33:00,45,0.10,0.02,0.19,0.00,0.00%,1,3,190.63%,"Sep 19, 2025",2025-09-19
META250919P00050000,2024-11-01 12:06:00,50,0.25,0.05,0.23,0.00,0.00%,1,1,188.09%,"Sep 19, 2025",2025-09-19
META250919P00055000,11/26/2024 11:14 AM,55,0.05,0.00,0.09,0.00,0.00%,5,26,163.28%,"Sep 19, 2025",2025-09-19
META250919P00065000,4/24/2025 12:04 PM,65,0.02,0.00,0.04,0.00,0.00%,1,250,142.19%,"Sep 19, 2025",2025-09-19
META250919P00070000,4/15/2025 9:47 AM,70,0.10,0.00,0.00,0.00,0.00%,1,0,50.00%,"Sep 19, 2025",2025-09-19
META250919P00075000,3/24/2025 11:44 AM,75,0.05,0.00,0.10,0.00,0.00%,5,1.216,143.75%,"Sep 19, 2025",2025-09-19
META250919P00080000,2025-07-04 11:34:00,80,0.17,0.00,0.04,0.00,0.00%,10,12,129.69%,"Sep 19, 2025",2025-09-19
META250919P00085000,2025-07-04 09:44:00,85,0.15,0.00,0.05,0.00,0.00%,1,13,128.13%,"Sep 19, 2025",2025-09-19
META250919P00090000,4/16/2025 12:38 PM,90,0.05,0.00,0.04,0.00,0.00%,2,14,122.66%,"Sep 19, 2025",2025-09-19
META250919P00095000,4/23/2025 9:54 AM,95,0.14,0.00,0.06,0.00,0.00%,10,202,123.44%,"Sep 19, 2025",2025-09-19
META250919P00100000,2025-05-06 15:57:00,100,0.02,0.00,0.00,0.00,0.00%,1,0,50.00%,"Sep 19, 2025",2025-09-19
META250919P00105000,3/31/2025 9:45 AM,105,0.06,0.00,0.00,0.00,0.00%,1,0,50.00%,"Sep 19, 2025",2025-09-19
META250919P00110000,2025-08-05 09:35:00,110,0.05,0.00,0.04,0.00,0.00%,1,26,110.94%,"Sep 19, 2025",2025-09-19
META250919P00115000,3/19/2025 12:10 PM,115,0.08,0.09,0.28,0.00,0.00%,6,22,131.06%,"Sep 19, 2025",2025-09-19
META250919P00120000,4/22/2025 9:32 AM,120,0.18,0.00,0.00,0.00,0.00%,1,0,50.00%,"Sep 19, 2025",2025-09-19
META250919P00125000,1/27/2025 2:40 PM,125,0.08,0.05,0.36,0.00,0.00%,2,9,126.37%,"Sep 19, 2025",2025-09-19
META250919P00130000,4/29/2025 2:53 PM,130,0.09,0.00,0.07,0.00,0.00%,2,11,105.08%,"Sep 19, 2025",2025-09-19
META250919P00135000,5/20/2025 3:36 PM,135,0.04,0.00,0.00,0.00,0.00%,1,0,50.00%,"Sep 19, 2025",2025-09-19
META250919P00140000,4/22/2025 10:35 AM,140,0.29,0.00,0.00,0.00,0.00%,2,0,50.00%,"Sep 19, 2025",2025-09-19
META250919P00145000,4/17/2025 3:36 PM,145,0.33,0.01,0.08,0.00,0.00%,101,76,100.39%,"Sep 19, 2025",2025-09-19
META250919P00150000,2025-09-05 09:52:00,150,0.10,0.00,0.06,0.00,0.00%,12,480,95.31%,"Sep 19, 2025",2025-09-19
