date,vw_ret_size1_bm1,vw_ret_size1_bm2,vw_ret_size1_bm3,vw_ret_size1_bm4,vw_ret_size1_bm5,vw_ret_size2_bm1,vw_ret_size2_bm2,vw_ret_size2_bm3,vw_ret_size2_bm4,vw_ret_size2_bm5,vw_ret_size3_bm1,vw_ret_size3_bm2,vw_ret_size3_bm3,vw_ret_size3_bm4,vw_ret_size3_bm5,vw_ret_size4_bm1,vw_ret_size4_bm2,vw_ret_size4_bm3,vw_ret_size4_bm4,vw_ret_size4_bm5,vw_ret_size5_bm1,vw_ret_size5_bm2,vw_ret_size5_bm3,vw_ret_size5_bm4,vw_ret_size5_bm5,ew_ret_size1_bm1,ew_ret_size1_bm2,ew_ret_size1_bm3,ew_ret_size1_bm4,ew_ret_size1_bm5,ew_ret_size2_bm1,ew_ret_size2_bm2,ew_ret_size2_bm3,ew_ret_size2_bm4,ew_ret_size2_bm5,ew_ret_size3_bm1,ew_ret_size3_bm2,ew_ret_size3_bm3,ew_ret_size3_bm4,ew_ret_size3_bm5,ew_ret_size4_bm1,ew_ret_size4_bm2,ew_ret_size4_bm3,ew_ret_size4_bm4,ew_ret_size4_bm5,ew_ret_size5_bm1,ew_ret_size5_bm2,ew_ret_size5_bm3,ew_ret_size5_bm4,ew_ret_size5_bm5,n_firms_size1_bm1,n_firms_size1_bm2,n_firms_size1_bm3,n_firms_size1_bm4,n_firms_size1_bm5,n_firms_size2_bm1,n_firms_size2_bm2,n_firms_size2_bm3,n_firms_size2_bm4,n_firms_size2_bm5,n_firms_size3_bm1,n_firms_size3_bm2,n_firms_size3_bm3,n_firms_size3_bm4,n_firms_size3_bm5,n_firms_size4_bm1,n_firms_size4_bm2,n_firms_size4_bm3,n_firms_size4_bm4,n_firms_size4_bm5,n_firms_size5_bm1,n_firms_size5_bm2,n_firms_size5_bm3,n_firms_size5_bm4,n_firms_size5_bm5,avg_mktcap_size1_bm1,avg_mktcap_size1_bm2,avg_mktcap_size1_bm3,avg_mktcap_size1_bm4,avg_mktcap_size1_bm5,avg_mktcap_size2_bm1,avg_mktcap_size2_bm2,avg_mktcap_size2_bm3,avg_mktcap_size2_bm4,avg_mktcap_size2_bm5,avg_mktcap_size3_bm1,avg_mktcap_size3_bm2,avg_mktcap_size3_bm3,avg_mktcap_size3_bm4,avg_mktcap_size3_bm5,avg_mktcap_size4_bm1,avg_mktcap_size4_bm2,avg_mktcap_size4_bm3,avg_mktcap_size4_bm4,avg_mktcap_size4_bm5,avg_mktcap_size5_bm1,avg_mktcap_size5_bm2,avg_mktcap_size5_bm3,avg_mktcap_size5_bm4,avg_mktcap_size5_bm5,index_level_size1_bm1,index_level_size1_bm2,index_level_size1_bm3,index_level_size1_bm4,index_level_size1_bm5,index_level_size2_bm1,index_level_size2_bm2,index_level_size2_bm3,index_level_size2_bm4,index_level_size2_bm5,index_level_size3_bm1,index_level_size3_bm2,index_level_size3_bm3,index_level_size3_bm4,index_level_size3_bm5,index_level_size4_bm1,index_level_size4_bm2,index_level_size4_bm3,index_level_size4_bm4,index_level_size4_bm5,index_level_size5_bm1,index_level_size5_bm2,index_level_size5_bm3,index_level_size5_bm4,index_level_size5_bm5,ps_level,ps_innov,ps_vwf
2021-05-28,0.018955,0.008454,0.009908,0.021174,0.107326,-0.025949,0.002156,0.01064,0.028341,0.071065,-0.033421,-0.007853,0.002626,0.019707,0.065904,-0.020314,-0.000996,0.022357,0.037666,0.045176,-0.013514,0.008179,0.033246,0.036587,0.080383,0.011386,0.046925,0.009461,0.026409,0.062885,-0.026131,-0.008724,0.015565,0.030607,0.064895,-0.028421,-0.009348,0.011494,0.022142,0.07229,-0.018649,-0.007006,0.016143,0.024648,0.038634,-0.004422,0.009423,0.020237,0.039443,0.060698,185,152,179,336,439,105,149,118,155,84,101,117,95,76,41,133,92,62,42,30,156,74,49,31,12,375.75,332.78,374.68,323.35,281.09,1772.42,1725.06,1627.71,1535.0,1794.57,4241.96,4652.39,4305.19,4475.75,4362.8,11661.1,10969.27,12271.72,12168.01,12667.3,116602.29,105845.63,55955.14,101038.91,68364.92,1682.0020263,61274.929455,3602999.5707,37121980.362,142379588.88,146404.30531,5577848.5262,8776875.021,17792036.96,56171551.056,565848.53132,7035821.7402,9186208.1276,16401355.523,15659860.149,1232382.226,2015818.1704,3990607.6423,9254367.9021,5794780.1463,845515.28279,593829.35104,1375495.8691,301755.28714,1949986.3582,-0.05484997,-0.01047231,-0.03222735
2021-06-30,0.083778,0.055193,0.01337,-0.005388,0.037628,0.06983,0.035157,0.013639,-0.016514,0.004464,0.054695,0.001045,-0.020524,-0.032038,-0.058275,0.051569,0.002584,-0.012513,-0.038753,-0.046619,0.057192,0.01427,-0.022173,-0.023503,-0.037245,0.070936,0.060819,0.036367,0.008535,0.061995,0.066349,0.032741,0.005245,-0.018694,-0.00404,0.061708,0.003632,-0.015834,-0.030603,-0.05665,0.047074,0.001047,-0.008976,-0.032897,-0.039243,0.043268,0.005841,-0.011274,-0.026355,-0.033879,185,151,177,335,439,105,149,117,153,83,101,117,94,76,41,133,91,62,42,30,156,74,49,31,12,383.08,338.62,369.41,324.73,326.15,1723.72,1725.94,1647.46,1578.39,1925.38,4105.23,4617.33,4318.55,4551.44,4626.99,11401.11,11006.36,12516.3,12613.77,13263.73,114836.47,106603.82,57805.91,104200.21,73293.44,1822.9167921,64656.876636,3651171.6749,36921967.132,147737048.05,156627.71795,5773948.9469,8896582.8194,17498219.262,56422300.86,596797.61674,7043174.174,8997670.392,15875888.895,14747281.799,1295934.945,2021027.0446,3940673.1689,8895733.3828,5524633.2907,893871.99284,602303.29588,1344996.9992,294663.13263,1877359.1163,-0.03631677,0.00354027,0.03817024
2021-07-30,-0.103495,-0.074799,-0.040412,-0.047649,-0.015695,-0.075376,-0.026873,-0.019697,-0.022034,-0.060374,-0.02501,-0.008307,-0.01436,-0.009893,-0.044001,-0.008614,0.018884,-0.012792,0.013608,-0.045575,0.032935,0.032467,0.002504,-0.014694,-0.035312,-0.105545,-0.08685,-0.047967,-0.057767,-0.01646,-0.076813,-0.028181,-0.025643,-0.01904,-0.062833,-0.023545,-0.007576,-0.014149,-0.012289,-0.042015,-0.012965,0.009607,-0.011055,0.009484,-0.043597,0.03024,0.009314,0.010049,-0.027018,-0.017191,208,256,250,283,481,121,133,131,105,98,133,108,84,48,62,124,85,61,52,33,161,71,43,44,18,360.4,360.33,337.03,297.77,282.64,1876.18,1894.19,1884.32,1828.32,1841.81,4539.06,4539.46,4460.94,4462.2,4353.9,12008.66,11463.51,11457.11,11362.37,13173.29,117633.88,114196.11,58223.5,79048.51,92750.26,1634.2540187,59820.606921,3503620.5252,35162672.32,145418315.08,144821.74708,5618785.6168,8721346.8276,17112663.498,53015860.868,581871.70835,6984666.5261,8868463.8452,15718828.726,14098386.652,1284771.7614,2059192.1193,3890264.0777,9016786.5227,5272848.1285,923311.66693,621858.27698,1348364.8717,290333.35256,1811065.8112,0.0057145,0.03830307,-0.00138521
2021-08-31,0.025747,0.052396,0.044968,0.027964,0.03808,0.020545,0.025718,0.012262,0.01685,0.024565,0.019021,0.01354,0.019024,0.018473,0.036782,0.031631,0.015963,0.016013,0.032296,0.050377,0.033156,0.041676,0.004545,0.014148,0.039266,0.01907,0.04735,0.039297,0.031689,0.026299,0.018217,0.023748,0.007839,0.014363,0.023676,0.015867,0.0162,0.020098,0.017278,0.034351,0.026925,0.013745,0.012287,0.032401,0.049493,0.029028,0.019716,0.009801,0.017468,0.041202,208,256,250,282,480,121,132,130,103,97,133,108,84,48,62,124,84,61,52,33,160,71,42,44,18,324.19,335.31,324.69,284.21,278.34,1744.03,1856.28,1844.26,1783.2,1743.17,4426.43,4501.61,4395.56,4374.9,4188.31,11938.94,11673.64,11276.98,11499.98,12578.25,122126.18,117816.07,58664.69,77585.31,88935.63,1676.3311569,62954.967441,3661171.333,36145961.288,150955844.52,147797.10988,5763289.5453,8828287.9824,17401011.878,54318195.49,592939.49011,7079238.9109,9037177.5014,16009202.649,14616953.51,1325410.377,2092063.0031,3952558.8764,9307992.6602,5538478.3986,953924.98855,647774.84254,1354493.1901,294440.98883,1882179.1213,0.00170644,0.03166787,0.00271294
2021-09-30,-0.056353,-0.046008,-0.034917,-0.013942,0.000428,-0.052806,-0.041496,-0.033734,-0.007108,0.033737,-0.038561,-0.039938,-0.029656,-0.048492,0.020022,-0.042971,-0.050606,-0.021686,-0.045915,0.018128,-0.052802,-0.062875,-0.042304,-0.008938,0.009213,-0.072235,-0.039607,-0.045898,-0.019625,0.001291,-0.053316,-0.040956,-0.034505,-0.004066,0.038431,-0.039964,-0.038652,-0.030774,-0.052902,0.025919,-0.043897,-0.050335,-0.016414,-0.042226,0.017678,-0.051931,-0.047988,-0.039141,-0.013919,0.003932,208,256,248,281,477,121,132,130,101,97,133,108,84,48,62,123,84,61,52,33,159,71,42,44,18,337.26,355.8,339.86,294.15,289.92,1784.28,1900.83,1862.2,1808.19,1775.02,4561.82,4571.1,4474.17,4447.13,4318.84,12335.06,11769.01,11426.78,11833.24,13087.69,126699.53,123040.56,58804.07,78123.24,91482.41,1581.8648672,60058.535299,3533334.2135,35642014.296,151020453.62,139992.53569,5524136.0823,8530474.5156,17277325.486,56150728.451,570075.15043,6796508.2672,8769170.9654,15232884.394,14909614.153,1268456.1677,1986192.0627,3866843.6846,8880616.1772,5638879.9351,903555.84131,607045.99931,1297192.7102,291809.27527,1899519.6376,-0.01919765,-0.00183064,-0.01032278
2021-10-29,0.018075,0.001969,0.011671,0.017536,0.041353,0.024457,0.023647,0.039606,0.049722,0.028453,0.046626,0.038483,0.039368,0.039036,0.043235,0.047924,0.055251,0.054232,0.045504,0.046195,0.089956,0.05641,0.008643,0.052889,0.079615,-0.017199,-0.018431,-0.012138,-0.000946,0.028278,0.021146,0.024808,0.0413,0.046112,0.027954,0.047112,0.035353,0.04496,0.033634,0.043133,0.049157,0.052998,0.054295,0.036011,0.049747,0.076493,0.054564,0.028427,0.054916,0.064897,208,255,247,280,472,121,131,129,101,97,132,108,84,48,62,123,84,61,52,33,159,71,42,44,18,321.46,346.79,330.5,293.39,293.73,1701.13,1823.38,1797.41,1790.15,1830.54,4495.27,4414.33,4322.83,4222.99,4475.15,11834.54,11156.47,11162.09,11268.51,13278.16,119800.68,115130.29,56209.87,77348.04,92303.33,1610.4570747,60176.790555,3574571.7571,36267032.659,157265602.44,143416.33314,5654765.3283,8868332.4892,18136388.664,57748385.128,596655.4744,7058058.2949,9114395.6879,15827515.269,15554231.321,1329245.6611,2095931.1604,4076550.3513,9284719.7357,5899367.9937,984836.11057,641289.46413,1308404.3468,307242.77603,2050749.8935,-0.00996288,-0.00837262,0.0165509
2021-11-30,-0.084204,-0.067894,-0.041809,-0.036811,-0.033465,-0.080612,-0.035292,0.006108,-0.026918,-0.040391,-0.085759,-0.021291,-0.025519,-0.024357,-0.039338,-0.063865,-0.019631,-0.030314,-0.013633,-0.047186,0.012324,-0.029867,-0.030917,-0.048639,-0.059421,-0.111402,-0.09272,-0.052419,-0.066841,-0.035328,-0.091984,-0.051872,-0.004517,-0.025583,-0.042826,-0.084735,-0.023201,-0.023879,-0.018818,-0.039341,-0.074861,-0.022556,-0.036061,-0.010791,-0.051123,-0.023675,-0.035685,-0.035581,-0.047558,-0.054436,208,254,247,277,467,121,131,128,101,96,130,107,83,48,62,123,84,60,52,33,159,71,42,44,18,328.6,348.0,334.98,295.98,307.54,1746.94,1871.07,1881.38,1879.5,1915.51,4731.09,4498.74,4542.41,4377.43,4659.12,12404.96,11787.17,11917.65,11767.72,13876.02,130529.48,121323.71,56594.88,81089.85,99177.75,1474.8501472,56091.147537,3425122.4865,34932006.92,152002709.05,131855.25569,5455197.3503,8922500.2641,17648193.354,55415870.104,545486.89757,6907785.1757,8881805.4244,15442004.48,14942358.969,1244353.3869,2054785.9358,3952973.8039,9158141.1516,5621000.4155,996973.2308,622136.07171,1267952.4096,292298.79465,1928892.2841,0.00945834,0.02907322,-0.02551461
2021-12-31,-0.067777,0.005127,0.022159,0.022913,0.034385,-0.005266,0.000759,0.059142,0.060642,0.050248,0.000968,0.044855,0.043021,0.052502,0.04455,0.003966,0.058991,0.053671,0.061869,0.038334,0.021217,0.052749,0.068382,0.058477,0.019536,-0.095499,-0.060654,-0.025296,-0.015016,0.015877,-0.014805,0.000903,0.05522,0.065363,0.04752,-0.003415,0.045936,0.04608,0.04535,0.050788,0.009117,0.055165,0.05029,0.059267,0.04254,0.027243,0.063498,0.07164,0.063574,0.037305,207,254,245,275,462,120,129,127,101,94,130,107,83,48,62,122,84,60,52,33,159,71,42,44,18,296.39,324.96,319.12,282.23,300.05,1610.02,1797.42,1876.22,1836.48,1853.99,4335.94,4403.31,4400.46,4254.42,4450.89,11618.82,11539.04,12068.74,11565.22,13098.14,131948.95,117544.21,54704.17,76474.79,91599.29,1374.8892288,56378.726851,3501019.7757,35732403.994,157229322.2,131160.90591,5459337.8451,9450194.7747,18718415.095,58200406.745,546014.92888,7217633.8798,9263909.5755,16252740.599,15608041.061,1249288.4925,2175999.8129,4165133.861,9724746.1865,5836475.8454,1018126.0118,654953.12735,1354657.5312,309391.55126,1966575.1238,0.06106533,0.07439954,-0.02553144
2022-01-31,-0.158865,-0.148006,-0.098834,-0.036912,-0.01909,-0.163775,-0.11638,-0.096216,-0.05249,0.003867,-0.142109,-0.101418,-0.063418,-0.039307,0.018061,-0.12714,-0.071169,-0.041747,-0.027948,0.059415,-0.077612,-0.064213,-0.015848,0.031352,0.071178,-0.140006,-0.1483,-0.101693,-0.063139,-0.018451,-0.173369,-0.121423,-0.099205,-0.044123,0.005106,-0.141595,-0.099005,-0.06598,-0.035217,0.020257,-0.133335,-0.066773,-0.042423,-0.0276,0.05454,-0.105932,-0.056505,-0.013371,0.02436,0.049133,205,252,244,274,458,119,129,126,101,94,130,107,83,48,62,122,83,60,52,33,159,70,42,44,18,277.29,328.82,327.67,297.81,313.43,1595.84,1797.33,1975.6,1941.14,1930.52,4352.07,4597.02,4583.53,4465.9,4633.87,11652.26,12225.06,12625.16,12248.83,13565.31,134675.48,124670.2,58200.27,80835.56,93232.78,1156.4674514,48034.337004,3154999.9872,34413449.498,154227814.44,109680.02855,4823980.1067,8540934.8343,17735885.487,58425467.718,468421.29336,6485635.887,8676410.9581,15613894.124,15889937.891,1090453.9535,2021136.0822,3991252.0177,9452958.9801,6183250.0578,939107.2158,612896.62219,1333188.9187,319091.59518,2106552.0079,-0.05826421,-0.04622693,-0.04959716
2022-02-28,-0.015143,-0.014689,0.009358,0.005066,0.029208,-0.00161,0.020553,0.005572,0.031227,0.027265,-0.007716,0.005678,0.015301,-0.002388,0.029325,0.001103,0.004209,0.006983,0.02007,0.035105,-0.033277,-0.043775,0.003929,0.003245,-0.01415,-0.028755,-0.04937,-0.011128,-0.008564,0.016119,-0.012788,0.005302,0.002095,0.027911,0.032091,-0.016339,-0.001333,0.01874,-0.007035,0.028081,-0.004977,0.009563,0.005689,0.023827,0.040972,-0.028086,-0.018738,0.004241,0.005776,-0.011404,204,251,244,274,453,119,129,126,100,94,130,107,83,48,61,122,83,60,51,33,159,70,42,44,18,232.46,280.21,293.64,286.4,304.81,1333.4,1591.28,1781.59,1841.17,1939.61,3726.9,4134.64,4292.67,4291.87,4690.81,10324.14,11361.02,12225.33,11970.97,14324.95,123973.49,116335.27,57174.89,83057.19,99551.83,1138.9550648,47328.760628,3184524.4771,34587788.033,158732500.45,109503.4437,4923127.3698,8588524.9232,18289723.983,60018438.096,464806.95466,6522461.3275,8809168.7221,15576608.145,16355910.32,1091656.7243,2029643.044,4019122.9305,9642679.8668,6400313.0511,907856.54498,586067.07255,1338427.0179,320127.0474,2076744.297,-0.09036146,-0.0720787,0.00991303
2022-03-31,0.008852,0.017481,0.005988,0.012955,0.024942,0.012198,0.022284,0.017878,-0.001624,-0.000286,0.017832,0.008371,0.008021,0.003781,0.033022,0.001258,0.012603,0.034835,0.011778,0.021024,0.048717,0.035261,0.017132,0.041348,-0.029359,0.040875,0.043187,0.028127,0.044958,0.017563,0.018464,0.032484,0.004423,0.000467,0.002859,0.004296,0.010421,0.003467,0.004345,0.024659,0.001745,0.004852,0.026761,-0.001809,0.017585,0.02459,0.028705,0.012826,0.040199,-0.017241,204,251,244,272,451,118,129,126,100,92,130,107,83,48,60,122,83,60,51,33,158,70,42,44,18,229.63,276.74,296.29,285.9,314.42,1320.57,1626.24,1792.29,1898.47,2030.14,3707.27,4151.02,4349.1,4372.97,4797.55,10325.15,11358.77,12194.63,12184.77,14699.64,120810.16,111316.84,57216.0,82529.8,97158.35,1149.037095,48156.114693,3203593.4097,35035872.827,162691606.47,110839.16671,5032834.3401,8742070.5717,18260021.471,60001272.822,473095.39227,6577060.8513,8879827.0645,15635503.301,16896015.19,1093030.0284,2055222.6353,4159129.0778,9756251.3503,6534873.2327,952084.59229,606732.3836,1361356.9496,333363.66056,2015773.1612,-0.07678198,-0.02466016,-0.02621687
2022-04-29,-0.161368,-0.132625,-0.0999886,-0.063041,-0.040798,-0.180685,-0.121108,-0.07937,-0.063465,-0.060678,-0.117955,-0.076091,-0.064056,-0.06635,-0.054896,-0.107021,-0.078541,-0.049243,-0.057821,-0.069233,-0.10863,-0.092439,-0.070652,-0.05532,-0.074241,-0.18531,-0.18294,-0.147493,-0.11949,-0.049283,-0.198696,-0.150862,-0.082504,-0.062672,-0.064881,-0.138311,-0.081152,-0.072254,-0.071521,-0.06244,-0.124798,-0.078102,-0.055157,-0.059716,-0.064942,-0.102793,-0.065309,-0.058273,-0.055991,-0.0844,203,250,243,271,447,118,128,126,99,92,130,106,83,48,60,121,83,60,51,33,158,70,42,44,18,237.27,283.62,295.45,289.4,316.39,1344.02,1657.81,1817.74,1903.67,2032.37,3784.71,4170.21,4358.47,4373.38,5002.2,10262.84,11476.17,12546.06,12352.4,15010.44,126311.77,114702.18,58003.23,85637.4,94054.85,963.61927709,41769.409981,2883270.5897,32827176.368,156054114.31,90812.191872,4423317.8389,8048212.4305,17101149.208,56360515.59,417291.42528,6076605.7141,8311020.862,14598087.657,15968491.54,976052.86174,1893803.3943,3954321.0846,9192135.1409,6082444.3541,848659.64303,550646.64879,1265174.3584,314921.98286,1866120.1459,-0.16231557,-0.13460513,-0.03122854
2022-05-31,-0.055365,-0.035315,-0.009951,-0.001263,0.029278,-0.032765,-0.029794,0.023843,0.040402,0.059565,-0.053076,0.009316,0.012167,0.042166,0.062762,-0.028824,0.010658,0.044264,0.009084,0.08355,-0.030079,-0.004048,0.030085,0.064833,0.064356,-0.085868,-0.054953,-0.024945,-0.018863,-0.002745,-0.057166,-0.040489,0.013465,0.042616,0.048428,-0.045222,0.007554,0.015655,0.033714,0.049907,-0.039307,-0.003042,0.038061,0.010661,0.071262,-0.042046,0.004209,0.026295,0.069878,0.045221,202,250,242,270,444,118,127,123,99,92,130,106,83,48,59,121,83,60,50,32,158,70,42,44,18,198.56,247.46,267.13,271.43,303.28,1103.33,1448.55,1632.34,1786.64,1905.26,3318.54,3851.01,4070.6,4035.98,4774.74,9115.88,10571.05,11921.52,11599.47,14427.02,112298.53,103998.43,53775.35,79769.37,86906.59,910.26849582,40294.323268,2854579.164,32785715.644,160623066.67,87836.730405,4291529.5072,8240105.9594,17792069.839,59717629.701,395143.26559,6133215.3729,8412141.0529,15213630.621,16970706.006,947919.11405,1913987.5509,4129355.1531,9275636.4966,6590632.5799,823132.80962,548417.63115,1303237.129,335339.31977,1986216.1741,-0.02779183,0.0270027,-0.0699113
2022-06-30,-0.065817,-0.042314,-0.040579,-0.065831,-0.099198,-0.019338,-0.065034,-0.071091,-0.06493,-0.128976,-0.044319,-0.073262,-0.073973,-0.106721,-0.156574,-0.072624,-0.095227,-0.112495,-0.100595,-0.134754,-0.078068,-0.054591,-0.088491,-0.121042,-0.121952,-0.035762,-0.021288,-0.045964,-0.071678,-0.076241,-0.02625,-0.042417,-0.061204,-0.071091,-0.118308,-0.046504,-0.063068,-0.079184,-0.118201,-0.143879,-0.070351,-0.100822,-0.1093,-0.095413,-0.119619,-0.08142,-0.0713,-0.092909,-0.123764,-0.114536,201,249,240,268,441,118,126,122,99,92,130,106,83,48,58,120,82,60,50,32,158,70,42,44,18,185.68,236.55,264.09,270.67,313.66,1069.65,1395.31,1669.91,1852.33,2023.89,3127.88,3898.11,4107.33,4202.98,5063.43,8854.02,10654.54,12475.05,11539.71,15540.3,108694.69,103323.33,55271.61,84493.97,91685.67,850.35735423,38589.309273,2738743.1961,30627399.198,144689579.7,86138.143712,4012434.1772,7654308.5867,16636830.744,52015488.693,377630.9112,5683883.7483,7789869.7428,13590016.747,14313534.684,879077.43631,1731724.2584,3664823.3452,8342553.8432,5702518.4773,758872.47744,518478.96425,1187912.3722,294749.17783,1743993.1392,-0.02770258,0.07943401,0.03554017
2022-07-29,0.149652,0.130389,0.07873,0.096066,0.058391,0.128546,0.135857,0.117022,0.098446,0.092257,0.116267,0.117382,0.096531,0.076194,0.095066,0.130065,0.108124,0.068956,0.096505,0.061592,0.127168,0.054082,0.041752,0.073351,0.068292,0.106341,0.086198,0.078089,0.072466,0.037811,0.129927,0.135082,0.115083,0.098633,0.088303,0.116767,0.120141,0.095684,0.082528,0.093619,0.130498,0.112837,0.073635,0.094773,0.067159,0.115932,0.087505,0.056749,0.065659,0.057152,162,281,286,320,667,100,136,150,102,134,100,104,101,68,69,121,91,76,64,36,133,76,58,44,31,213.9,231.65,229.83,196.19,155.79,1304.11,1228.07,1307.17,1328.81,1232.68,3400.07,3184.51,3273.28,3202.73,3264.28,9194.34,8659.48,8059.71,8525.6,9226.19,122926.91,74866.69,50748.95,74180.29,60793.3,977.615033,43620.93072,2954364.448,33569650.929,153138148.95,97210.857534,4557551.4472,8550031.0861,18274660.184,56814281.633,421536.92435,6351069.3904,8541833.6589,14625494.483,15674265.172,993414.64307,1918965.2121,3917534.9037,9147652.0018,6053747.9953,855376.77265,546519.3436,1237510.0896,316369.32477,1863093.9187,0.00699586,0.0756175,0.00798338
2022-08-31,0.036347,0.002042,0.007907,0.002419,-0.003854,0.036743,-0.004639,-0.044243,-0.038282,-0.024771,-0.03854,-0.035388,-0.029332,-0.017984,-0.013009,-0.02518,-0.032815,-0.039544,-0.025526,-0.003688,-0.053497,-0.03048,-0.019134,0.000432,-0.029765,0.064099,0.014699,0.017632,0.010525,0.006102,0.030137,0.006147,-0.038505,-0.038655,-0.017769,-0.030875,-0.035441,-0.031307,-0.019641,-0.014157,-0.023216,-0.035443,-0.035969,-0.024873,-0.005467,-0.040409,-0.02264,-0.019883,-0.002083,-0.003784,162,279,284,318,665,100,135,150,101,134,99,104,101,66,69,118,90,75,64,36,133,76,58,44,31,247.59,263.64,248.05,216.62,165.18,1471.45,1396.99,1462.16,1461.92,1353.58,3799.76,3558.56,3610.05,3455.56,3571.49,10500.19,9619.27,8655.41,9342.05,9780.8,138300.03,78750.83,52758.92,79456.67,64812.09,1013.1484066,43710.004661,2977724.6076,33650855.915,152547954.53,100782.67607,4536408.9661,8171752.0608,17575069.642,55406935.063,405290.89129,6126317.7468,8291284.594,14362469.59,15470358.657,968400.46236,1855994.3686,3762619.9035,8914149.0368,6031421.7727,809616.68145,529861.434,1213831.5715,316505.99632,1807638.9282,0.01742601,0.02243347,0.01255581
2022-09-30,-0.129014,-0.092136,-0.073666,-0.113446,-0.093367,-0.088021,-0.089278,-0.114988,-0.094736,-0.101275,-0.088512,-0.091892,-0.098527,-0.102042,-0.082297,-0.091353,-0.097124,-0.111256,-0.098613,-0.093584,-0.100388,-0.053718,-0.108494,-0.087957,-0.077506,-0.127658,-0.128808,-0.123382,-0.128679,-0.118908,-0.081444,-0.090411,-0.119777,-0.096203,-0.107483,-0.092886,-0.093885,-0.101523,-0.100677,-0.081432,-0.090202,-0.097565,-0.110605,-0.093939,-0.087343,-0.091309,-0.065036,-0.104964,-0.093845,-0.08113,162,279,283,317,664,100,134,150,101,134,99,104,99,66,69,117,90,75,64,36,133,76,58,44,31,259.3,266.29,251.43,218.65,165.42,1527.54,1398.71,1396.67,1401.03,1315.39,3675.58,3421.64,3497.73,3376.8,3484.79,10259.01,9255.79,8261.29,9019.68,9612.78,130574.09,76163.0,51859.51,78600.73,62563.95,882.43807808,39682.739671,2758367.5467,29833300.915,138305009.66,91911.684142,4131407.4464,7232098.6348,15910077.845,49795597.714,369417.78392,5563358.1564,7474369.1968,12896894.469,14197194.55,879934.17492,1675732.7716,3344005.8635,8035098.0579,5466977.1975,728340.88203,501398.33749,1082138.129,288667.0784,1667536.0654,-0.01239844,-0.01592645,0.05754903
2022-10-31,0.033098,0.050932,0.089828,0.085059,0.098915,0.076143,0.092999,0.104057,0.128471,0.157298,0.034639,0.092821,0.124039,0.144777,0.14874,0.057843,0.079646,0.1186,0.08813,0.115419,0.052882,0.074071,0.093206,0.158705,0.13157,0.015749,0.011927,0.057189,0.042931,0.060149,0.087293,0.094097,0.105074,0.12716,0.155049,0.038195,0.091945,0.126954,0.152502,0.146309,0.053735,0.086619,0.118591,0.086726,0.107872,0.077555,0.097576,0.089565,0.114182,0.141732,161,277,281,316,661,100,134,150,101,134,99,103,99,66,68,116,90,74,64,36,133,76,58,44,31,231.3,245.82,236.22,194.64,150.53,1405.36,1279.51,1233.97,1268.96,1179.13,3359.96,3117.62,3148.85,3013.57,3176.53,9270.08,8335.95,7352.65,8101.59,8694.96,117227.67,71904.67,46038.45,71474.03,57642.38,911.64501359,41703.860968,3006146.1867,32370891.657,151985449.69,98910.115508,4515624.2075,7984649.1224,17954061.456,57628345.644,382214.04654,6079754.6238,8401482.4776,14764068.159,16308885.268,930832.2074,1809198.1839,3740604.9589,8743231.2497,6097970.2387,766857.00455,538537.41375,1182999.8954,334479.98708,1886933.7855,-0.01709385,0.00094557,-0.08972275
2022-11-30,-0.060405,-0.033942,0.005661,0.006256,0.015937,-0.002314,-0.016985,0.004495,0.044192,0.014679,0.031371,0.05364,0.063122,0.068711,0.02892,0.043218,0.052705,0.053685,0.068371,0.024229,0.047453,0.066347,0.047101,0.04735,0.060349,-0.055526,-0.012071,-0.032157,-0.026511,-0.00732,-0.0065,-0.007091,0.003617,0.039928,0.014489,0.031363,0.061521,0.060882,0.068525,0.030484,0.048668,0.046762,0.057764,0.06848,0.028687,0.068695,0.065187,0.060986,0.060974,0.048842,160,274,281,312,658,98,134,149,101,132,99,103,99,65,68,115,90,73,63,35,133,75,58,44,31,237.0,257.88,259.05,212.24,166.0,1457.45,1405.1,1353.66,1422.0,1373.29,3477.84,3404.46,3536.4,3449.45,3640.86,9776.86,8969.09,8229.76,8756.6,9648.7,123116.35,77552.92,50192.16,82487.26,65072.79,856.57709654,40288.348519,3023163.9802,32573403.955,154407641.8,98681.2375,4438926.3303,8020540.1202,18747487.339,58474272.129,394204.48339,6405872.6619,8931800.8546,15778522.046,16780538.23,971060.91374,1904551.9742,3941419.3362,9341014.7135,6245717.9596,803246.66999,574267.75554,1238720.3735,350317.61447,2000808.3526,0.01204252,0.00802682,-0.05560767
