,contract_name,last_trade_date,strike,last_price,bid,ask,change,change,volume,open_interest,implied_volatility,expiry_sheet,expiry_date,option_type,dte,date,dte_bucket
190,MSFT250620P00360000,2025-06-16 14:04:00,360,0.01,0.00,0.01,0.00,0.00%,25.0,3.584,0.8125,"Jun 20, 2025",2025-06-20,put,3,2025-06-16,short
191,MSFT250620P00365000,2025-06-16 13:30:00,365,0.01,0.00,0.01,0.00,0.00%,15.0,4.517,0.7813,"Jun 20, 2025",2025-06-20,put,3,2025-06-16,short
192,MSFT250620P00370000,2025-06-17 10:58:00,370,0.01,0.00,0.01,0.00,0.00%,25.0,3.799,0.75,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
193,MSFT250620P00375000,2025-06-16 12:10:00,375,0.01,0.00,0.01,0.00,0.00%,39.0,11.645,0.7188,"Jun 20, 2025",2025-06-20,put,3,2025-06-16,short
194,MSFT250620P00380000,2025-06-16 13:03:00,380,0.01,0.00,0.01,0.00,0.00%,2.0,11.789,0.6718999999999999,"Jun 20, 2025",2025-06-20,put,3,2025-06-16,short
195,MSFT250620P00385000,2025-06-16 14:34:00,385,0.01,0.00,0.01,0.00,0.00%,13.0,4.089,0.6406000000000001,"Jun 20, 2025",2025-06-20,put,3,2025-06-16,short
196,MSFT250620P00390000,2025-06-17 10:52:00,390,0.01,0.00,0.01,0.00,0.00%,4.0,7.255,0.5938,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
197,MSFT250620P00395000,2025-06-17 09:43:00,395,0.01,0.00,0.02,0.00,0.00%,2.0,3.926,0.6015999999999999,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
198,MSFT250620P00400000,2025-06-17 12:01:00,400,0.01,0.01,0.02,0.00,0.00%,18.0,12.887,0.5859000000000001,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
199,MSFT250620P00405000,2025-06-17 10:16:00,405,0.02,0.01,0.02,0.01,100.00%,51.0,3.556,0.5468999999999999,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
200,MSFT250620P00407500,2025-06-16 15:17:00,407.5,0.02,0.01,0.03,0.00,0.00%,1.0,16.0,0.5429999999999999,"Jun 20, 2025",2025-06-20,put,3,2025-06-16,short
201,MSFT250620P00410000,2025-06-17 11:31:00,410,0.03,0.02,0.03,0.00,0.00%,5.0,4.669,0.5352,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
202,MSFT250620P00412500,2025-06-16 15:30:00,412.5,0.03,0.02,0.03,0.00,0.00%,25.0,25.0,0.5156000000000001,"Jun 20, 2025",2025-06-20,put,3,2025-06-16,short
203,MSFT250620P00415000,2025-06-17 12:01:00,415,0.02,0.02,0.03,-0.01,-33.33%,117.0,4.244,0.5059,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
204,MSFT250620P00417500,2025-06-17 10:51:00,417.5,0.04,0.02,0.04,-0.02,-33.33%,19.0,20.0,0.502,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
205,MSFT250620P00420000,2025-06-17 11:06:00,420,0.04,0.04,0.05,0.00,0.00%,55.0,12.177,0.4941,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
206,MSFT250620P00425000,2025-06-17 12:21:00,425,0.05,0.04,0.05,0.00,0.00%,1.063,6.09,0.4531,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
207,MSFT250620P00430000,2025-06-17 11:32:00,430,0.05,0.05,0.06,-0.02,-25.00%,39.0,8.428,0.4219,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
208,MSFT250620P00432500,2025-06-17 11:26:00,432.5,0.06,0.06,0.07,-0.02,-25.00%,22.0,788.0,0.4082,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
209,MSFT250620P00435000,2025-06-17 11:27:00,435,0.08,0.07,0.08,0.00,0.00%,34.0,3.755,0.3945,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
210,MSFT250620P00437500,2025-06-17 12:24:00,437.5,0.08,0.07,0.09,-0.02,-20.00%,30.0,603.0,0.3799,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
211,MSFT250620P00440000,2025-06-17 12:36:00,440,0.09,0.09,0.10,-0.02,-18.18%,45.0,4.763,0.36329999999999996,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
212,MSFT250620P00442500,2025-06-17 12:01:00,442.5,0.10,0.10,0.11,-0.02,-16.67%,6.0,698.0,0.3467,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
213,MSFT250620P00445000,2025-06-17 12:31:00,445,0.10,0.10,0.12,-0.03,-23.08%,44.0,4.589,0.3281,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
214,MSFT250620P00447500,2025-06-17 12:35:00,447.5,0.11,0.11,0.12,-0.05,-31.25%,33.0,870.0,0.3057,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
215,MSFT250620P00450000,2025-06-17 12:21:00,450,0.14,0.13,0.14,-0.04,-22.22%,509.0,7.977,0.2905,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
216,MSFT250620P00452500,2025-06-17 12:35:00,452.5,0.15,0.14,0.15,-0.05,-26.32%,36.0,2.076,0.2705,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
217,MSFT250620P00455000,2025-06-17 12:18:00,455,0.16,0.16,0.17,-0.07,-30.43%,90.0,2.123,0.2529,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
218,MSFT250620P00457500,2025-06-17 12:34:00,457.5,0.20,0.18,0.20,-0.05,-19.23%,291.0,1.187,0.23579999999999998,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
219,MSFT250620P00460000,2025-06-17 12:35:00,460,0.23,0.22,0.23,-0.08,-25.81%,1.261,5.178,0.217,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
220,MSFT250620P00462500,2025-06-17 12:37:00,462.5,0.28,0.28,0.29,-0.10,-25.64%,300.0,1.347,0.2014,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
221,MSFT250620P00465000,2025-06-17 12:38:00,465,0.37,0.36,0.38,-0.07,-16.28%,985.0,3.788,0.1865,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
222,MSFT250620P00467500,2025-06-17 12:29:00,467.5,0.57,0.50,0.52,-0.11,-16.18%,644.0,1.99,0.1722,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
223,MSFT250620P00470000,2025-06-17 12:38:00,470,0.71,0.71,0.73,-0.06,-7.79%,6.005,6.096,0.158,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
224,MSFT250620P00472500,2025-06-17 12:37:00,472.5,1.08,1.04,1.07,-0.03,-2.70%,1.473,2.677,0.1448,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
225,MSFT250620P00475000,2025-06-17 12:39:00,475,1.57,1.55,1.57,0.00,0.00%,4.526,5.464,0.12990000000000002,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
226,MSFT250620P00477500,2025-06-17 12:39:00,477.5,2.31,2.31,2.36,-0.19,-7.60%,1.324,2.702,0.1151,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
227,MSFT250620P00480000,2025-06-17 12:37:00,480,3.52,3.40,3.55,-0.06,-1.68%,1.443,3.402,0.09820000000000001,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
228,MSFT250620P00482500,2025-06-17 12:32:00,482.5,5.30,4.80,4.95,0.10,1.92%,178.0,836.0,0.0,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
229,MSFT250620P00485000,2025-06-17 12:08:00,485,7.70,6.65,6.90,0.40,5.48%,76.0,220.0,0.0,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
230,MSFT250620P00487500,2025-06-17 12:35:00,487.5,9.15,8.60,9.25,-0.42,-4.39%,19.0,150.0,0.0,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
231,MSFT250620P00490000,2025-06-16 14:45:00,490,14.40,11.15,11.75,2.40,20.00%,44.0,100.0,0.0,"Jun 20, 2025",2025-06-20,put,3,2025-06-16,short
232,MSFT250620P00495000,2025-06-16 15:21:00,495,16.95,15.45,18.45,0.00,0.00%,181.0,7.0,0.2883,"Jun 20, 2025",2025-06-20,put,3,2025-06-16,short
233,MSFT250620P00500000,2025-06-17 11:26:00,500,23.39,20.60,23.40,2.09,9.81%,1.0,58.0,0.3379,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
234,MSFT250620P00505000,2025-06-16 10:11:00,505,24.84,25.60,28.60,0.00,0.00%,3.0,0.0,0.4138,"Jun 20, 2025",2025-06-20,put,3,2025-06-16,short
235,MSFT250620P00510000,2025-06-16 15:06:00,510,31.83,30.55,33.45,0.00,0.00%,1.0,1.0,0.4468,"Jun 20, 2025",2025-06-20,put,3,2025-06-16,short
236,MSFT250620P00515000,2025-05-15 15:32:00,515,63.50,38.40,42.05,0.00,0.00%,37.0,0.0,0.6805,"Jun 20, 2025",2025-06-20,put,35,2025-05-15,medium
238,MSFT250620P00525000,2025-06-16 15:55:00,525,46.19,45.15,48.70,0.00,0.00%,1.0,1.0,0.6257,"Jun 20, 2025",2025-06-20,put,3,2025-06-16,short
239,MSFT250620P00530000,2025-06-13 15:55:00,530,55.63,50.15,53.50,0.00,0.00%,3.0,0.0,0.6420999999999999,"Jun 20, 2025",2025-06-20,put,6,2025-06-13,short
240,MSFT250620P00535000,2025-05-23 12:04:00,535,84.50,55.20,58.60,0.00,0.00%,1.0,0.0,0.7023999999999999,"Jun 20, 2025",2025-06-20,put,27,2025-05-23,medium
242,MSFT250620P00545000,2025-05-23 12:09:00,545,93.95,65.40,68.60,0.00,0.00%,2.0,0.0,0.7893000000000001,"Jun 20, 2025",2025-06-20,put,27,2025-05-23,medium
244,MSFT250620P00560000,2025-06-16 14:27:00,560,81.45,80.15,83.60,0.00,0.00%,2.0,0.0,0.9131,"Jun 20, 2025",2025-06-20,put,3,2025-06-16,short
246,MSFT250620P00575000,2025-06-16 13:27:00,575,94.94,95.15,98.60,0.00,0.00%,10.0,0.0,1.0303,"Jun 20, 2025",2025-06-20,put,3,2025-06-16,short
248,MSFT250620P00585000,2025-05-23 12:04:00,585,134.55,105.20,108.60,0.00,0.00%,1.0,0.0,1.1055,"Jun 20, 2025",2025-06-20,put,27,2025-05-23,medium
250,MSFT250620P00600000,2025-01-21 09:39:00,600,171.50,182.95,184.50,0.00,0.00%,2.0,0.0,5.0531,"Jun 20, 2025",2025-06-20,put,149,2025-01-21,long
251,MSFT250620P00605000,2025-03-21 15:50:00,605,218.75,239.75,241.35,0.00,0.00%,1.0,0.0,7.7232,"Jun 20, 2025",2025-06-20,put,90,2025-03-21,long
252,MSFT250620P00620000,2025-05-30 15:50:00,620,159.45,140.25,143.40,0.00,0.00%,1.0,0.0,1.2993000000000001,"Jun 20, 2025",2025-06-20,put,20,2025-05-30,medium
254,MSFT250620P00640000,2025-05-27 15:55:00,640,179.45,160.15,163.45,0.00,0.00%,2.0,0.0,1.4409,"Jun 20, 2025",2025-06-20,put,23,2025-05-27,medium
258,MSFT250620P00675000,2025-05-23 12:04:00,675,224.55,195.30,198.55,0.00,0.00%,1.0,0.0,1.6816,"Jun 20, 2025",2025-06-20,put,27,2025-05-23,medium
383,MSFT250711C00350000,2025-05-28 09:51:00,350,143.03,157.25,160.60,0.00,0.00%,1.0,0.0,1.0884,"Jul 3, 2025",2025-07-03,call,35,2025-05-28,medium
386,MSFT250711C00380000,2025-06-06 10:20:00,380,113.83,117.50,120.05,0.00,0.00%,1.0,1.398,0.7979,"Jul 3, 2025",2025-07-03,call,26,2025-06-06,medium
388,MSFT250711C00390000,2025-05-28 09:58:00,390,93.10,107.55,110.65,0.00,0.00%,1.0,1.0,0.7646999999999999,"Jul 3, 2025",2025-07-03,call,35,2025-05-28,medium
389,MSFT250711C00395000,2025-05-06 10:42:00,395,94.00,102.35,105.85,0.00,0.00%,10.0,11.0,0.7319,"Jul 3, 2025",2025-07-03,call,57,2025-05-06,long
428,MSFT250711P00305000,2025-04-06 09:53:00,305,0.03,0.00,0.01,0.00,0.00%,,5.0,0.7188,"Jul 3, 2025",2025-07-03,put,87,2025-04-06,long
429,MSFT250711P00310000,2025-06-06 14:23:00,310,0.04,0.00,0.02,0.00,0.00%,71.0,71.0,0.7188,"Jul 3, 2025",2025-07-03,put,26,2025-06-06,medium
431,MSFT250711P00345000,2025-03-06 15:07:00,345,0.05,0.00,0.02,0.00,0.00%,,2.0,0.625,"Jul 3, 2025",2025-07-03,put,118,2025-03-06,long
432,MSFT250711P00350000,2025-03-06 15:10:00,350,0.05,0.00,0.02,0.00,0.00%,,2.0,0.6093999999999999,"Jul 3, 2025",2025-07-03,put,118,2025-03-06,long
436,MSFT250711P00375000,2025-06-06 15:35:00,375,0.13,0.02,0.05,0.00,0.00%,2.01,2.011,0.5136999999999999,"Jul 3, 2025",2025-07-03,put,26,2025-06-06,medium
437,MSFT250711P00380000,2025-05-27 14:17:00,380,0.47,0.03,0.04,0.00,0.00%,,2.0,0.5,"Jul 3, 2025",2025-07-03,put,36,2025-05-27,medium
469,MSFT250620P00320000,2025-05-06 09:40:00,320,50.30,35.40,38.40,0.00,0.00%,,0.0,0.22949999999999998,"Jul 3, 2025",2025-07-03,put,57,2025-05-06,long
475,MSFT250620P00350000,2025-05-06 15:56:00,350,97.52,85.75,88.60,0.00,0.00%,1.0,0.0,0.4523,"Jul 3, 2025",2025-07-03,put,57,2025-05-06,long
477,MSFT250711C00355000,2025-06-13 12:16:00,355,124.27,122.85,126.15,0.00,0.00%,3.0,3.0,0.7349,"Jul 11, 2025",2025-07-11,call,27,2025-06-13,medium
479,MSFT250711C00380000,2025-06-16 12:55:00,380,101.73,98.05,101.05,0.00,0.00%,1.0,1.0,0.5989,"Jul 11, 2025",2025-07-11,call,24,2025-06-16,medium
480,MSFT250711C00385000,2025-04-06 15:35:00,385,81.74,93.10,96.40,0.00,0.00%,,2.0,0.5839,"Jul 11, 2025",2025-07-11,call,95,2025-04-06,long
483,MSFT250711C00400000,2025-06-13 13:44:00,400,77.55,78.20,81.60,0.00,0.00%,2.0,20.0,0.5097999999999999,"Jul 11, 2025",2025-07-11,call,27,2025-06-13,medium
484,MSFT250711C00405000,2025-06-17 09:35:00,405,72.78,73.35,76.40,-3.89,-5.07%,1.0,32.0,0.551,"Jul 11, 2025",2025-07-11,call,23,2025-06-17,medium
485,MSFT250711C00410000,2025-06-16 14:39:00,410,67.26,68.45,71.60,-2.94,-4.19%,1.0,4.0,0.5292,"Jul 11, 2025",2025-07-11,call,24,2025-06-16,medium
486,MSFT250711C00415000,2025-06-16 11:13:00,415,66.39,63.50,66.60,0.00,0.00%,2.0,7.0,0.4991,"Jul 11, 2025",2025-07-11,call,24,2025-06-16,medium
487,MSFT250711C00420000,2025-06-13 10:27:00,420,58.15,58.40,61.05,0.00,0.00%,3.0,34.0,0.4482,"Jul 11, 2025",2025-07-11,call,27,2025-06-13,medium
488,MSFT250711C00425000,2025-06-16 09:42:00,425,55.34,53.85,57.00,0.00,0.00%,1.0,10.0,0.45289999999999997,"Jul 11, 2025",2025-07-11,call,24,2025-06-16,medium
490,MSFT250711C00435000,2025-06-16 13:59:00,435,46.55,44.40,46.25,0.00,0.00%,2.0,104.0,0.3666,"Jul 11, 2025",2025-07-11,call,24,2025-06-16,medium
491,MSFT250711C00440000,2025-06-13 12:57:00,440,39.98,39.20,42.05,0.00,0.00%,1.0,45.0,0.3613,"Jul 11, 2025",2025-07-11,call,27,2025-06-13,medium
492,MSFT250711C00445000,2025-06-17 12:09:00,445,35.30,35.15,35.90,7.10,25.18%,1.0,25.0,0.295,"Jul 11, 2025",2025-07-11,call,23,2025-06-17,medium
493,MSFT250711C00450000,2025-06-16 13:06:00,450,32.50,30.35,31.25,0.00,0.00%,5.0,50.0,0.2748,"Jul 11, 2025",2025-07-11,call,24,2025-06-16,medium
494,MSFT250711C00455000,2025-06-17 10:35:00,455,24.50,25.70,26.75,-4.19,-14.60%,6.0,49.0,0.25670000000000004,"Jul 11, 2025",2025-07-11,call,23,2025-06-17,medium
495,MSFT250711C00460000,2025-06-17 12:48:00,460,22.22,22.10,22.30,-1.53,-6.44%,14.0,89.0,0.2368,"Jul 11, 2025",2025-07-11,call,23,2025-06-17,medium
496,MSFT250711C00465000,2025-06-17 12:48:00,465,18.12,18.00,18.20,-0.63,-3.36%,52.0,312.0,0.2216,"Jul 11, 2025",2025-07-11,call,23,2025-06-17,medium
497,MSFT250711C00470000,2025-06-17 12:32:00,470,14.45,14.30,14.50,-0.32,-2.17%,28.0,842.0,0.2101,"Jul 11, 2025",2025-07-11,call,23,2025-06-17,medium
498,MSFT250711C00475000,2025-06-17 12:16:00,475,10.75,10.90,11.05,-0.40,-3.59%,139.0,363.0,0.1973,"Jul 11, 2025",2025-07-11,call,23,2025-06-17,medium
499,MSFT250711C00480000,2025-06-17 12:32:00,480,8.00,8.00,8.10,0.37,4.85%,57.0,405.0,0.187,"Jul 11, 2025",2025-07-11,call,23,2025-06-17,medium
500,MSFT250711C00485000,2025-06-17 11:57:00,485,5.25,5.50,5.60,-0.55,-9.48%,67.0,362.0,0.177,"Jul 11, 2025",2025-07-11,call,23,2025-06-17,medium
501,MSFT250711C00490000,2025-06-17 11:32:00,490,3.50,3.65,3.75,-0.20,-5.41%,142.0,550.0,0.17079999999999998,"Jul 11, 2025",2025-07-11,call,23,2025-06-17,medium
502,MSFT250711C00495000,2025-06-17 11:32:00,495,2.21,2.29,2.35,-0.23,-9.43%,32.0,650.0,0.1649,"Jul 11, 2025",2025-07-11,call,23,2025-06-17,medium
503,MSFT250711C00500000,2025-06-17 12:05:00,500,1.30,1.39,1.43,-0.17,-11.56%,19.0,522.0,0.16140000000000002,"Jul 11, 2025",2025-07-11,call,23,2025-06-17,medium
504,MSFT250711C00505000,2025-06-17 12:31:00,505,0.78,0.79,0.84,-0.11,-12.36%,16.0,384.0,0.1593,"Jul 11, 2025",2025-07-11,call,23,2025-06-17,medium
505,MSFT250711C00510000,2025-06-17 12:18:00,510,0.44,0.45,0.49,-0.16,-26.67%,6.0,878.0,0.1589,"Jul 11, 2025",2025-07-11,call,23,2025-06-17,medium
506,MSFT250711C00515000,2025-06-17 09:39:00,515,0.27,0.26,0.29,-0.04,-12.90%,4.0,43.0,0.1602,"Jul 11, 2025",2025-07-11,call,23,2025-06-17,medium
507,MSFT250711C00520000,2025-06-17 10:23:00,520,0.17,0.15,0.19,-0.03,-15.00%,3.0,105.0,0.1646,"Jul 11, 2025",2025-07-11,call,23,2025-06-17,medium
508,MSFT250711C00525000,2025-06-17 11:07:00,525,0.12,0.09,0.12,-0.02,-14.29%,23.0,13.0,0.168,"Jul 11, 2025",2025-07-11,call,23,2025-06-17,medium
509,MSFT250711C00530000,2025-06-17 09:43:00,530,0.09,0.06,0.09,-0.07,-43.75%,1.0,17.0,0.1753,"Jul 11, 2025",2025-07-11,call,23,2025-06-17,medium
510,MSFT250711C00535000,2025-06-13 09:30:00,535,0.12,0.04,0.07,0.00,0.00%,1.0,4.0,0.1826,"Jul 11, 2025",2025-07-11,call,27,2025-06-13,medium
511,MSFT250711C00540000,2025-06-16 11:59:00,540,0.04,0.02,0.05,0.00,0.00%,7.0,8.0,0.1885,"Jul 11, 2025",2025-07-11,call,24,2025-06-16,medium
512,MSFT250711C00550000,2025-06-16 10:31:00,550,0.01,0.01,0.04,0.00,0.00%,1.0,2.0,0.20800000000000002,"Jul 11, 2025",2025-07-11,call,24,2025-06-16,medium
513,MSFT250711C00555000,2025-04-06 14:11:00,555,0.04,0.00,0.03,0.00,0.00%,,1.0,0.21289999999999998,"Jul 11, 2025",2025-07-11,call,95,2025-04-06,long
524,MSFT250711P00350000,2025-06-17 12:35:00,350,0.08,0.09,0.11,-0.05,-38.46%,20.0,2.873,0.47850000000000004,"Jul 11, 2025",2025-07-11,put,23,2025-06-17,medium
525,MSFT250711P00360000,2025-06-13 12:18:00,360,0.17,0.11,0.14,0.00,0.00%,1.0,13.0,0.4522,"Jul 11, 2025",2025-07-11,put,27,2025-06-13,medium
526,MSFT250711P00365000,2025-06-16 09:56:00,365,0.15,0.13,0.15,0.00,0.00%,1.0,12.0,0.4365,"Jul 11, 2025",2025-07-11,put,24,2025-06-16,medium
529,MSFT250711P00380000,2025-06-16 11:45:00,380,0.21,0.20,0.23,0.00,0.00%,8.0,67.0,0.39990000000000003,"Jul 11, 2025",2025-07-11,put,24,2025-06-16,medium
530,MSFT250711P00385000,2025-06-16 11:30:00,385,0.24,0.23,0.26,0.00,0.00%,16.0,27.0,0.3862,"Jul 11, 2025",2025-07-11,put,24,2025-06-16,medium
531,MSFT250711P00390000,2025-06-13 15:58:00,390,0.47,0.26,0.29,0.00,0.00%,11.0,66.0,0.3721,"Jul 11, 2025",2025-07-11,put,27,2025-06-13,medium
532,MSFT250711P00395000,2025-06-13 11:40:00,395,0.43,0.31,0.34,0.00,0.00%,1.0,39.0,0.3604,"Jul 11, 2025",2025-07-11,put,27,2025-06-13,medium
533,MSFT250711P00400000,2025-06-17 12:28:00,400,0.35,0.36,0.39,-0.03,-7.89%,21.0,792.0,0.34740000000000004,"Jul 11, 2025",2025-07-11,put,23,2025-06-17,medium
534,MSFT250711P00405000,2025-06-17 10:54:00,405,0.44,0.41,0.44,-0.16,-26.67%,19.0,99.0,0.3333,"Jul 11, 2025",2025-07-11,put,23,2025-06-17,medium
535,MSFT250711P00410000,2025-06-17 11:36:00,410,0.48,0.46,0.50,-0.30,-38.46%,2.0,60.0,0.3193,"Jul 11, 2025",2025-07-11,put,23,2025-06-17,medium
536,MSFT250711P00415000,2025-06-17 11:36:00,415,0.55,0.54,0.58,-0.32,-36.78%,1.0,173.0,0.3062,"Jul 11, 2025",2025-07-11,put,23,2025-06-17,medium
537,MSFT250711P00420000,2025-06-17 10:49:00,420,0.67,0.62,0.65,0.06,9.84%,6.0,79.0,0.2909,"Jul 11, 2025",2025-07-11,put,23,2025-06-17,medium
538,MSFT250711P00425000,2025-06-17 09:52:00,425,0.85,0.72,0.75,0.12,16.44%,10.0,334.0,0.27690000000000003,"Jul 11, 2025",2025-07-11,put,23,2025-06-17,medium
539,MSFT250711P00430000,2025-06-17 11:35:00,430,0.87,0.84,0.88,0.01,1.16%,7.0,629.0,0.2633,"Jul 11, 2025",2025-07-11,put,23,2025-06-17,medium
540,MSFT250711P00435000,2025-06-17 10:24:00,435,1.06,1.00,1.04,0.05,4.95%,209.0,95.0,0.24989999999999998,"Jul 11, 2025",2025-07-11,put,23,2025-06-17,medium
541,MSFT250711P00440000,2025-06-17 11:35:00,440,1.22,1.20,1.25,0.09,7.96%,213.0,224.0,0.2368,"Jul 11, 2025",2025-07-11,put,23,2025-06-17,medium
542,MSFT250711P00445000,2025-06-17 12:48:00,445,1.48,1.47,1.52,0.08,5.71%,12.0,249.0,0.22399999999999998,"Jul 11, 2025",2025-07-11,put,23,2025-06-17,medium
543,MSFT250711P00450000,2025-06-17 12:47:00,450,1.82,1.80,1.85,0.10,5.81%,51.0,573.0,0.21059999999999998,"Jul 11, 2025",2025-07-11,put,23,2025-06-17,medium
544,MSFT250711P00455000,2025-06-17 12:36:00,455,2.16,2.30,2.36,-0.03,-1.37%,39.0,404.0,0.1997,"Jul 11, 2025",2025-07-11,put,23,2025-06-17,medium
545,MSFT250711P00460000,2025-06-17 12:44:00,460,2.84,2.94,3.05,0.05,1.79%,47.0,489.0,0.1893,"Jul 11, 2025",2025-07-11,put,23,2025-06-17,medium
546,MSFT250711P00465000,2025-06-17 11:14:00,465,3.99,3.85,3.95,0.52,14.99%,25.0,466.0,0.1787,"Jul 11, 2025",2025-07-11,put,23,2025-06-17,medium
547,MSFT250711P00470000,2025-06-17 12:44:00,470,4.90,5.05,5.15,0.20,4.26%,17.0,313.0,0.1684,"Jul 11, 2025",2025-07-11,put,23,2025-06-17,medium
548,MSFT250711P00475000,2025-06-17 12:40:00,475,6.33,6.60,6.80,0.03,0.48%,12.0,259.0,0.1597,"Jul 11, 2025",2025-07-11,put,23,2025-06-17,medium
549,MSFT250711P00480000,2025-06-17 12:44:00,480,8.44,8.65,8.80,0.44,5.50%,94.0,67.0,0.14859999999999998,"Jul 11, 2025",2025-07-11,put,23,2025-06-17,medium
550,MSFT250711P00485000,2025-06-17 12:34:00,485,10.95,11.20,11.40,0.15,1.39%,63.0,81.0,0.1382,"Jul 11, 2025",2025-07-11,put,23,2025-06-17,medium
551,MSFT250711P00490000,2025-06-17 11:16:00,490,15.50,14.55,14.80,-0.63,-3.91%,1.0,17.0,0.1325,"Jul 11, 2025",2025-07-11,put,23,2025-06-17,medium
552,MSFT250711P00495000,2025-06-13 12:13:00,495,18.75,18.20,18.50,0.00,0.00%,6.0,12.0,0.11810000000000001,"Jul 11, 2025",2025-07-11,put,27,2025-06-13,medium
553,MSFT250711P00500000,2025-06-17 09:42:00,500,25.00,22.35,23.40,4.10,19.62%,1.0,3.0,0.1361,"Jul 11, 2025",2025-07-11,put,23,2025-06-17,medium
554,MSFT250711P00505000,2025-06-16 13:57:00,505,26.29,25.20,28.45,0.00,0.00%,5.0,11.0,0.1594,"Jul 11, 2025",2025-07-11,put,24,2025-06-16,medium
555,MSFT250711P00510000,2025-06-17 09:42:00,510,35.00,30.80,32.95,5.20,17.45%,115.0,115.0,0.14800000000000002,"Jul 11, 2025",2025-07-11,put,23,2025-06-17,medium
557,MSFT250718C00185000,2025-03-06 09:30:00,185,278.55,292.00,295.05,0.00,0.00%,,1.0,1.686,"Jul 18, 2025",2025-07-18,call,133,2025-03-06,long
560,MSFT250718C00200000,2025-03-06 09:30:00,200,264.17,277.00,280.10,0.00,0.00%,1.0,3.0,1.5627000000000002,"Jul 18, 2025",2025-07-18,call,133,2025-03-06,long
561,MSFT250718C00220000,2025-05-14 14:34:00,220,233.50,253.90,257.70,0.00,0.00%,7.0,11.0,1.2505,"Jul 18, 2025",2025-07-18,call,64,2025-05-14,long
562,MSFT250718C00230000,2025-06-16 09:34:00,230,247.07,247.45,250.10,-1.07,-0.43%,1.0,28.0,1.3652000000000002,"Jul 18, 2025",2025-07-18,call,31,2025-06-16,medium
563,MSFT250718C00235000,2025-05-23 12:09:00,235,217.85,242.40,245.25,0.00,0.00%,1.0,1.0,1.3359,"Jul 18, 2025",2025-07-18,call,55,2025-05-23,long
564,MSFT250718C00240000,2025-06-16 14:17:00,240,239.70,237.45,240.30,0.00,0.00%,1.0,92.0,1.3069,"Jul 18, 2025",2025-07-18,call,31,2025-06-16,medium
568,MSFT250718C00265000,2025-05-27 13:41:00,265,195.95,212.45,215.35,0.00,0.00%,,7.0,1.1426,"Jul 18, 2025",2025-07-18,call,51,2025-05-27,long
569,MSFT250718C00270000,2025-06-16 11:13:00,270,210.50,207.70,210.10,0.00,0.00%,1.0,106.0,1.1108,"Jul 18, 2025",2025-07-18,call,31,2025-06-16,medium
572,MSFT250718C00285000,2025-05-27 10:48:00,285,174.68,192.45,195.50,0.00,0.00%,1.0,1.0,1.0266,"Jul 18, 2025",2025-07-18,call,51,2025-05-27,long
574,MSFT250718C00300000,2025-06-16 13:30:00,300,181.46,177.60,180.10,0.00,0.00%,1.0,368.0,0.927,"Jul 18, 2025",2025-07-18,call,31,2025-06-16,medium
575,MSFT250718C00305000,2025-04-24 13:28:00,305,84.70,146.75,149.55,0.00,0.00%,,1.0,0.0,"Jul 18, 2025",2025-07-18,call,84,2025-04-24,long
576,MSFT250718C00310000,2025-06-16 10:26:00,310,171.50,167.60,170.65,0.00,0.00%,1.0,86.0,0.8948,"Jul 18, 2025",2025-07-18,call,31,2025-06-16,medium
