Calls,"Jun 17, 2025 @ close",Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
AAPL260618P00255000,5/16/2025 2:13 PM,255,47.03,59.65,61.25,0.00,0.00%,2,835,19.95%
AAPL260618P00260000,6/16/2025 10:32 AM,260,62.33,0.00,0.00,0.00,0.00%,3,0,0.00%
AAPL260618P00265000,5/30/2025 11:17 AM,265,66.45,0.00,0.00,0.00,0.00%,15,0,0.00%
AAPL260618P00270000,6/17/2025 9:30 AM,270,72.65,0.00,0.00,0.00,0.00%,1,0,0.00%
AAPL260618P00275000,6/16/2025 11:28 AM,275,77.50,0.00,0.00,0.00,0.00%,1,0,0.00%
AAPL260618P00280000,2025-12-05 09:42:00,280,73.00,75.55,77.80,0.00,0.00%,1,0,0.00%
AAPL260618P00285000,2025-01-05 15:09:00,285,72.63,82.35,85.65,0.00,0.00%,1,0,0.00%
AAPL260618P00290000,2025-11-03 15:07:00,290,68.05,90.15,93.95,0.00,0.00%,89,0,0.00%
AAPL260618P00300000,2025-04-06 10:15:00,300,94.08,0.00,0.00,0.00,0.00%,3,0,0.00%
AAPL260618P00310000,2024-11-12 11:45:00,310,61.20,71.35,75.15,0.00,0.00%,2,0,0.00%
AAPL260618P00320000,3/14/2025 11:08 AM,320,107.97,116.60,118.50,0.00,0.00%,1,0,0.00%
AAPL260618P00340000,8/29/2024 3:00 PM,340,109.74,110.60,113.65,0.00,0.00%,4,0,0.00%
AAPL260618P00350000,11/29/2024 10:43 AM,350,113.76,0.00,0.00,0.00,0.00%,2,0,0.00%
AAPL260618P00360000,3/14/2025 10:46 AM,360,147.54,155.90,159.15,0.00,0.00%,-,0,0.00%
AAPL260618P00370000,2025-06-01 10:17:00,370,124.00,140.70,144.35,0.00,0.00%,1,0,0.00%
AAPL260618P00390000,6/16/2025 9:55 AM,390,192.30,0.00,0.00,0.00,0.00%,16,0,0.00%
