Calls,"June 17th, 2025 7:33PM",Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
MSFT250815P00330000,6/17/2025 12:31 PM,330,0.41,0.41,0.44,-0.01,-2.38%,26,1.38,43.09%
MSFT250815P00335000,6/17/2025 9:41 AM,335,0.50,0.46,0.49,0.02,4.17%,11,726,42.21%
MSFT250815P00340000,6/17/2025 10:08 AM,340,0.58,0.51,0.55,0.06,11.54%,3,764,41.38%
MSFT250815P00345000,6/17/2025 10:49 AM,345,0.60,0.57,0.59,0.04,7.14%,1,1.247,40.28%
MSFT250815P00350000,6/17/2025 11:31 AM,350,0.64,0.64,0.66,0.02,3.23%,4,3.672,39.43%
MSFT250815P00355000,6/13/2025 2:42 PM,355,1.00,0.71,0.73,0.00,0.00%,4,1.948,38.51%
MSFT250815P00360000,6/17/2025 10:07 AM,360,0.78,0.79,0.82,-0.01,-1.27%,2,1.541,37.71%
MSFT250815P00365000,6/16/2025 1:03 PM,365,0.91,0.88,0.92,0.06,7.06%,1,1.811,36.89%
MSFT250815P00370000,6/17/2025 9:50 AM,370,1.04,0.97,1.02,0.09,9.47%,2,2.445,35.99%
MSFT250815P00375000,6/17/2025 11:16 AM,375,1.09,1.09,1.13,0.03,2.83%,4,1.618,35.08%
MSFT250815P00380000,6/17/2025 12:41 PM,380,1.17,1.21,1.24,0.01,0.86%,14,1.935,34.11%
MSFT250815P00385000,6/17/2025 11:11 AM,385,1.35,1.36,1.41,0.04,3.05%,24,2.318,33.37%
MSFT250815P00390000,6/17/2025 12:59 PM,390,1.54,1.52,1.58,0.08,5.48%,29,3.12,32.54%
MSFT250815P00395000,6/17/2025 10:30 AM,395,1.66,1.72,1.77,0.03,1.84%,4,2.387,31.69%
MSFT250815P00400000,6/17/2025 12:10 PM,400,1.92,1.93,1.99,0.09,4.92%,53,4.58,30.87%
MSFT250815P00405000,6/17/2025 12:44 PM,405,2.14,2.19,2.25,0.08,3.88%,7,1.09,30.09%
MSFT250815P00410000,6/17/2025 12:52 PM,410,2.46,2.49,2.56,0.11,4.68%,12,1.69,29.35%
MSFT250815P00415000,6/17/2025 12:22 PM,415,2.79,2.85,2.92,0.13,4.89%,7,1.947,28.63%
MSFT250815P00420000,6/17/2025 12:05 PM,420,3.15,3.20,3.35,0.10,3.28%,35,1.566,27.95%
MSFT250815P00425000,6/17/2025 12:59 PM,425,3.75,3.70,3.80,0.30,8.75%,38,2.253,27.18%
MSFT250815P00430000,6/17/2025 12:42 PM,430,4.10,4.25,4.40,0.04,0.99%,39,10.291,26.59%
MSFT250815P00435000,6/17/2025 12:59 PM,435,4.95,4.90,5.05,0.35,7.61%,35,2.461,25.92%
MSFT250815P00440000,6/17/2025 11:53 AM,440,5.47,5.65,5.75,0.22,4.19%,1.128,10.856,25.17%
MSFT250815P00445000,6/17/2025 11:42 AM,445,6.40,6.55,6.70,0.13,2.07%,35,948,24.67%
MSFT250815P00450000,6/17/2025 12:48 PM,450,7.38,7.50,7.65,0.31,4.38%,581,3.049,23.96%
MSFT250815P00455000,6/17/2025 11:15 AM,455,8.70,8.60,8.80,0.34,4.07%,50,1.52,23.34%
MSFT250815P00460000,6/17/2025 12:44 PM,460,9.75,9.95,10.15,0.20,2.09%,21,1.182,22.79%
MSFT250815P00465000,6/17/2025 12:31 PM,465,11.19,11.50,11.65,0.14,1.27%,14,853,22.18%
MSFT250815P00470000,6/17/2025 1:01 PM,470,13.27,13.15,13.40,0.92,7.45%,50,1.334,21.64%
MSFT250815P00475000,6/17/2025 1:01 PM,475,15.25,15.00,15.20,0.80,5.54%,361,2.297,20.88%
MSFT250815P00480000,6/17/2025 12:49 PM,480,17.00,17.25,17.45,0.65,3.98%,69,776,20.40%
MSFT250815P00485000,6/17/2025 12:58 PM,485,19.65,19.60,19.95,0.90,4.80%,22,484,19.92%
MSFT250815P00490000,6/17/2025 12:50 PM,490,22.10,22.20,22.45,1.20,5.74%,13,517,19.07%
MSFT250815P00495000,6/16/2025 3:54 PM,495,24.20,24.95,25.25,0.00,0.00%,2,239,18.24%
MSFT250815P00500000,6/16/2025 12:47 PM,500,26.50,28.30,28.60,0.00,0.00%,8,147,17.77%
MSFT250815P00505000,6/16/2025 2:03 PM,505,30.25,31.60,32.50,0.00,0.00%,40,99,17.79%
MSFT250815P00510000,6/16/2025 2:45 PM,510,34.86,35.25,35.95,0.00,0.00%,1,32,16.52%
MSFT250815P00515000,6/13/2025 12:29 PM,515,39.50,39.40,40.50,0.00,0.00%,4,19,17.03%
MSFT250815P00520000,6/16/2025 2:45 PM,520,42.93,43.40,44.55,0.00,0.00%,5,34,15.89%
MSFT250815P00530000,2025-10-06 14:00:00,530,61.34,50.90,54.55,0.00,0.00%,10,0,18.40%
MSFT250815P00535000,2025-07-03 10:48:00,535,145.10,0.00,0.00,0.00,0.00%,1,0,0.00%
MSFT250815P00540000,2024-11-12 10:04:00,540,93.75,119.25,121.95,0.00,0.00%,2,0,104.62%
MSFT250815P00545000,5/27/2025 9:37 AM,545,86.90,65.75,68.85,0.00,0.00%,1,0,18.79%
MSFT250815P00550000,5/28/2025 12:14 PM,550,91.52,70.80,74.50,0.00,0.00%,1,0,22.88%
MSFT250815P00555000,12/27/2024 11:52 AM,555,128.10,136.05,138.30,0.00,0.00%,1,0,112.47%
MSFT250815P00605000,2025-07-04 10:54:00,605,243.30,164.90,168.65,0.00,0.00%,-,0,102.05%
MSFT250815P00620000,12/27/2024 11:45 AM,620,191.75,201.15,203.40,0.00,0.00%,1,0,134.27%
MSFT250815P00640000,12/18/2024 12:00 PM,640,187.93,209.30,213.00,0.00,0.00%,-,0,125.07%
