Calls,"Jun 17, 2025 @ close",Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
AAPL250919P00250000,6/17/2025 3:54 PM,250,53.95,0.00,0.00,0.00,0.00%,1.101,0,0.00%
AAPL250919P00255000,6/17/2025 3:54 PM,255,59.20,0.00,0.00,0.00,0.00%,320,0,0.00%
AAPL250919P00260000,6/17/2025 3:54 PM,260,64.15,0.00,0.00,0.00,0.00%,80,0,0.00%
AAPL250919P00265000,6/17/2025 3:54 PM,265,69.25,0.00,0.00,0.00,0.00%,80,0,0.00%
AAPL250919P00270000,2025-02-06 12:22:00,270,69.05,0.00,0.00,0.00,0.00%,1,0,0.00%
AAPL250919P00275000,6/13/2025 11:22 AM,275,77.71,0.00,0.00,0.00,0.00%,2,0,0.00%
AAPL250919P00280000,6/16/2025 10:43 AM,280,81.89,0.00,0.00,0.00,0.00%,2,0,0.00%
AAPL250919P00285000,2025-07-03 10:48:00,285,46.80,0.00,0.00,0.00,0.00%,1,0,0.00%
AAPL250919P00290000,2025-07-03 14:07:00,290,51.25,0.00,0.00,0.00,0.00%,30,0,0.00%
AAPL250919P00295000,12/27/2024 11:50 AM,295,42.70,58.10,59.25,0.00,0.00%,1,0,0.00%
AAPL250919P00300000,4/15/2025 10:20 AM,300,100.10,0.00,0.00,0.00,0.00%,1,0,0.00%
AAPL250919P00310000,12/19/2024 10:59 AM,310,59.50,78.00,82.20,0.00,0.00%,-,0,0.00%
AAPL250919P00320000,3/18/2025 9:44 AM,320,105.90,121.85,123.10,0.00,0.00%,2,0,0.00%
AAPL250919P00330000,2025-05-05 12:08:00,330,130.00,125.65,128.25,0.00,0.00%,1,0,0.00%
AAPL250919P00340000,11/22/2024 3:35 PM,340,110.48,84.80,85.65,0.00,0.00%,2,0,0.00%
AAPL250919P00350000,2024-08-11 15:41:00,350,122.84,102.15,104.15,0.00,0.00%,1,0,0.00%
AAPL250919P00390000,2025-09-06 15:09:00,390,188.70,0.00,0.00,0.00,0.00%,15,0,0.00%
