Calls,"Jun 17, 2025 @ close",Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
AAPL260116P00240000,6/17/2025 3:39 PM,240,45.20,0.00,0.00,0.00,0.00%,2,0,0.00%
AAPL260116P00245000,6/13/2025 2:20 PM,245,48.93,0.00,0.00,0.00,0.00%,56,0,0.00%
AAPL260116P00250000,6/16/2025 2:12 PM,250,52.26,0.00,0.00,0.00,0.00%,1,0,0.00%
AAPL260116P00255000,6/13/2025 2:20 PM,255,58.45,0.00,0.00,0.00,0.00%,3,0,0.00%
AAPL260116P00260000,6/17/2025 12:36 PM,260,62.13,0.00,0.00,0.00,0.00%,1,0,0.00%
AAPL260116P00265000,6/13/2025 3:54 PM,265,70.25,0.00,0.00,0.00,0.00%,200,0,0.00%
AAPL260116P00270000,5/29/2025 3:50 PM,270,70.10,0.00,0.00,0.00,0.00%,40,0,0.00%
AAPL260116P00275000,2025-06-06 09:49:00,275,70.35,0.00,0.00,0.00,0.00%,1,0,0.00%
AAPL260116P00280000,6/17/2025 1:00 PM,280,83.35,0.00,0.00,0.00,0.00%,2,0,0.00%
AAPL260116P00285000,2025-07-03 12:30:00,285,48.35,0.00,0.00,0.00,0.00%,85,0,0.00%
AAPL260116P00290000,6/17/2025 11:10 AM,290,92.31,0.00,0.00,0.00,0.00%,1,0,0.00%
AAPL260116P00295000,2025-12-06 15:48:00,295,96.50,0.00,0.00,0.00,0.00%,-,-,0.00%
AAPL260116P00300000,5/29/2025 12:01 PM,300,101.45,0.00,0.00,0.00,0.00%,1,0,0.00%
AAPL260116P00310000,6/13/2025 11:27 AM,310,112.39,0.00,0.00,0.00,0.00%,1,0,0.00%
AAPL260116P00315000,2025-12-06 15:48:00,315,116.30,0.00,0.00,0.00,0.00%,1,0,0.00%
AAPL260116P00320000,2025-01-05 09:35:00,320,108.68,117.35,120.05,0.00,0.00%,10,0,0.00%
AAPL260116P00330000,2025-05-05 12:53:00,330,130.14,125.85,128.35,0.00,0.00%,1,0,0.00%
AAPL260116P00340000,5/15/2025 2:07 PM,340,128.92,142.30,144.95,0.00,0.00%,2,0,36.26%
AAPL260116P00350000,4/21/2025 10:12 AM,350,157.68,142.85,144.30,0.00,0.00%,4,0,0.00%
AAPL260116P00360000,5/15/2025 3:45 PM,360,149.59,161.95,165.15,0.00,0.00%,2,0,41.05%
AAPL260116P00370000,2025-04-04 11:13:00,370,173.20,170.10,171.55,0.00,0.00%,1,0,0.00%
AAPL260116P00390000,2025-05-05 14:17:00,390,189.16,186.15,188.10,0.00,0.00%,10,0,0.00%
