date,ticker,MarketCap,EnterpriseValue,PeRatio,ForwardPeRatio,PegRatio,PsRatio,PbRatio,EnterprisesValueRevenueRatio,EnterprisesValueEBITDARatio
12/31/2012,AMZN,"113,894,980,000","106,276,980,000",,88.496,3.036,1.86,13.903,,
11/30/2012,AMZN,"114,168,198,242","106,007,198,242","3,150.625",105.263,3.422,2.026,15.116,,
10/31/2012,AMZN,"105,490,916,921","97,329,916,921","2,911.164",90.909,2.867,1.872,13.967,,
09/30/2012,AMZN,"114,969,235,905","106,808,235,905",310.146,100,3.131,2.156,15.351,,
08/31/2012,AMZN,"112,234,241,107","104,073,241,107",302.768,76.923,2.245,2.104,14.955,,
07/31/2012,AMZN,"105,466,824,224","97,305,824,224",284.512,70.922,2.021,1.978,14.053,,
06/30/2012,AMZN,"102,877,498,153","94,716,498,153",188.719,72.993,2.073,2.049,14.195,,
05/31/2012,AMZN,"95,921,384,417","87,760,384,417",175.959,81.967,2.626,1.91,13.192,,
04/30/2012,AMZN,"104,476,863,681","96,315,863,681",191.653,89.286,3.258,2.081,14.369,,
03/31/2012,AMZN,"91,451,942,294","83,290,942,294",147.818,78.125,2.497,1.942,11.748,,
02/29/2012,AMZN,"81,146,607,629","72,985,607,629",131.161,65.36,2.363,1.723,10.461,,
01/31/2012,AMZN,"88,483,512,334","80,322,512,334",141.927,104.167,3.728,1.864,11.407,,
12/31/2011,AMZN,"78,717,977,119","70,596,977,119",91.105,86.207,3.501,1.826,10.142,,
11/30/2011,AMZN,"87,444,713,000","79,323,713,000",101.205,94.34,3.776,2.028,11.26,,
10/31/2011,AMZN,"97,094,600,200","88,973,600,200",112.374,101.01,3.628,2.252,12.503,,
09/30/2011,AMZN,"98,384,650,000","90,263,650,000",113.805,67.114,2.499,2.28,12.669,,
08/31/2011,AMZN,"97,700,499,999","89,579,499,999",94.815,66.667,2.478,2.45,12.582,,
07/31/2011,AMZN,"101,009,688,519","92,888,688,519",98.026,59.172,2.183,2.533,13.008,,
06/30/2011,AMZN,"92,838,460,000","84,717,460,000",90.084,54.348,2.037,2.328,11.956,,
05/31/2011,AMZN,"88,912,352,028","80,791,352,028",85.147,52.356,1.965,2.435,12.102,,
04/30/2011,AMZN,"88,514,554,124","80,393,554,124",84.766,44.053,1.72,2.424,12.048,,
03/31/2011,AMZN,"81,418,760,000","73,297,760,000",77.978,40.984,1.651,2.23,11.082,,
02/28/2011,AMZN,"78,260,584,641","70,139,584,641",68.494,38.911,1.545,2.31,11.402,,
01/31/2011,AMZN,"76,508,277,676","68,387,277,676",67.051,38.023,1.52,2.262,11.146,,
12/31/2010,AMZN,"81,180,000,000","73,059,000,000",71.146,52.356,2.066,2.4,11.827,,
