date,ticker,MarketCap,EnterpriseValue,PeRatio,ForwardPeRatio,PegRatio,PsRatio,PbRatio,EnterprisesValueRevenueRatio,EnterprisesValueEBITDARatio
11/30/2007,GOOGL,"216,798,456,097","203,711,111,097",88.506,,,14.523,10.306,,
10/31/2007,GOOGL,"221,178,222,887","208,090,877,887",90.294,,,14.817,10.514,,
09/30/2007,GOOGL,"177,465,021,919","169,834,884,919",83.3,,,13.19,9.027,,
09/28/2007,GOOGL,"177,465,021,919","169,834,884,919",,,,,,,
08/31/2007,GOOGL,"160,827,650,452","153,197,513,452",75.661,,,11.98,8.181,,
07/31/2007,GOOGL,"159,188,940,768","151,558,803,768",74.89,,,11.858,8.097,,
06/30/2007,GOOGL,"163,365,309,449","155,735,172,449",84.416,,,13.544,8.89,,
06/29/2007,GOOGL,"163,365,309,449","155,735,172,449",,,,,,,
05/31/2007,GOOGL,"155,122,319,605","147,492,182,605",80.308,,,12.885,8.441,,
04/30/2007,GOOGL,"146,857,275,155","139,227,138,155",76.029,,,12.199,7.991,,
03/31/2007,GOOGL,"142,468,149,832","134,838,012,832",92.185,,,13.317,8.361,,
03/30/2007,GOOGL,"142,468,149,832","134,838,012,832",,,,,,,
02/28/2007,GOOGL,"139,759,712,637","132,129,575,637",90.433,,,13.064,8.202,,
01/31/2007,GOOGL,"153,537,772,107","145,907,635,107",100.906,,,14.577,9.011,,
12/31/2006,GOOGL,"142,200,806,310","134,570,669,310",59.093,,,15.311,9.877,,
12/29/2006,GOOGL,"142,200,806,310","134,570,669,310",,,,,,,
11/30/2006,GOOGL,"148,428,010,559","140,797,873,559",61.681,,,15.981,10.31,,
10/31/2006,GOOGL,"145,850,168,004","138,220,031,004",60.61,,,15.704,10.131,,
09/30/2006,GOOGL,"122,322,528,754","114,692,391,754",58.93,,,14.786,9.158,,
09/29/2006,GOOGL,"122,322,528,754","114,692,391,754",,,,,,,
08/31/2006,GOOGL,"115,209,621,322","107,579,484,322",55.503,,,13.926,8.625,,
07/31/2006,GOOGL,"117,665,811,437","110,035,674,437",56.686,,,14.223,8.809,,
06/30/2006,GOOGL,"127,092,822,164","119,462,685,164",61.485,,,15.427,9.515,,
05/31/2006,GOOGL,"112,693,232,387","105,063,095,387",65.461,,,15.437,11.002,,
04/30/2006,GOOGL,"126,671,533,387","119,041,396,387",73.581,,,17.351,12.366,,
04/28/2006,GOOGL,"126,671,533,387","119,041,396,387",,,,,,,
03/31/2006,GOOGL,"115,922,517,743","108,292,380,743",68.662,,,16.191,11.317,,
02/28/2006,GOOGL,"107,784,162,523","100,154,025,523",72.235,,,17.242,11.443,,
01/31/2006,GOOGL,"127,871,855,220","120,241,718,220",86.187,,,20.572,13.576,,
12/31/2005,GOOGL,"122,611,098,453","114,980,961,453",95.157,,,23.35,13.944,,
12/30/2005,GOOGL,"122,611,098,453","114,980,961,453",,,,,,,
11/30/2005,GOOGL,"119,671,281,174","112,041,144,174",92.876,,,22.79,13.61,,
10/31/2005,GOOGL,"109,985,282,211","102,355,145,211",85.358,,,20.946,12.508,,
09/30/2005,GOOGL,"88,369,630,923","80,739,493,923",72.587,,,17.812,10.05,,
08/31/2005,GOOGL,"79,863,851,494","76,916,175,494",82.063,,,17.833,20.199,,
07/31/2005,GOOGL,"80,355,321,350","77,407,645,350",82.568,,,17.943,20.323,,
07/29/2005,GOOGL,"80,355,321,350","77,407,645,350",,,,,,,
06/30/2005,GOOGL,"81,708,054,543","78,760,378,543",84.401,,,18.341,20.665,,
05/31/2005,GOOGL,"77,019,181,653","74,513,193,653",109.181,,,20.268,22.475,,
04/30/2005,GOOGL,"61,110,902,599","58,604,914,599",86.63,,,16.082,17.833,,
04/29/2005,GOOGL,"61,110,902,599","58,604,914,599",,,,,,,
03/31/2005,GOOGL,"50,064,308,961","47,558,320,961",71.08,,,13.195,14.609,,
02/28/2005,GOOGL,"51,399,464,438","49,269,069,438",128.783,,,16.117,17.548,,
01/31/2005,GOOGL,"53,485,628,136","51,355,233,136",134.01,,,16.771,18.26,,
12/31/2004,GOOGL,"52,711,860,998","50,581,465,998",132.071,,,16.528,17.996,,
11/30/2004,GOOGL,"49,756,234,579","47,900,967,579",258.789,,,21.859,19.218,,
10/31/2004,GOOGL,"52,124,016,706","50,268,749,706",271.104,,,22.899,20.133,,
10/29/2004,GOOGL,"52,124,016,706","50,268,749,706",,,,,,,
09/30/2004,GOOGL,"35,150,065,731","33,294,798,731",184.301,,,15.567,13.577,,
08/31/2004,GOOGL,"27,764,754,852","27,300,134,852",145.578,,,12.296,29.627,,
