,contract_name,last_trade_date,strike,last_price,bid,ask,change,change,volume,open_interest,implied_volatility,expiry_sheet,expiry_date,option_type,dte,date,dte_bucket
389,AMZN250718C00115000,2025-06-13 12:19:00,115,99.42,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jul 18, 2025",2025-07-18,call,34,2025-06-13,medium
390,AMZN250718C00120000,2025-06-16 15:47:00,120,97.40,0.00,0.00,0.00,0.00%,5.0,0.0,0.0,"Jul 18, 2025",2025-07-18,call,31,2025-06-16,medium
391,AMZN250718C00125000,2025-06-16 13:23:00,125,91.13,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jul 18, 2025",2025-07-18,call,31,2025-06-16,medium
392,AMZN250718C00130000,2025-06-17 11:34:00,130,86.85,0.00,0.00,0.00,0.00%,2.0,0.0,0.0,"Jul 18, 2025",2025-07-18,call,30,2025-06-17,medium
393,AMZN250718C00135000,2025-06-16 12:39:00,135,80.96,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jul 18, 2025",2025-07-18,call,31,2025-06-16,medium
394,AMZN250718C00140000,2025-06-17 10:24:00,140,77.35,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Jul 18, 2025",2025-07-18,call,30,2025-06-17,medium
396,AMZN250718C00150000,2025-06-17 15:36:00,150,65.85,0.00,0.00,0.00,0.00%,7.0,0.0,0.0,"Jul 18, 2025",2025-07-18,call,30,2025-06-17,medium
397,AMZN250718C00155000,2025-06-17 12:45:00,155,62.15,0.00,0.00,0.00,0.00%,5.0,0.0,0.0,"Jul 18, 2025",2025-07-18,call,30,2025-06-17,medium
398,AMZN250718C00160000,2025-06-17 13:53:00,160,56.47,0.00,0.00,0.00,0.00%,6.0,0.0,0.0,"Jul 18, 2025",2025-07-18,call,30,2025-06-17,medium
399,AMZN250718C00165000,2025-06-17 15:44:00,165,51.01,0.00,0.00,0.00,0.00%,48.0,0.0,0.0,"Jul 18, 2025",2025-07-18,call,30,2025-06-17,medium
400,AMZN250718C00170000,2025-06-17 14:25:00,170,46.00,0.00,0.00,0.00,0.00%,10.0,0.0,0.0,"Jul 18, 2025",2025-07-18,call,30,2025-06-17,medium
