"Date","Close","% Change","% Change vs Average","Volume","RSI ‌rsi‌ (14)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)","Result ‌W Acc Dist‌ (n)","MA ‌ma‌ (50,ma,0)","MA ‌ma‌ (50,ma,0)-2","MA ‌ma‌ (50,ma,0)-3","Result ‌ZigZag‌ (10)","Result ‌Williams %R‌ (14)","Result ‌Weighted Close‌ (14)","+VI ‌Vortex‌ (14)","-VI ‌Vortex‌ (14)","Result ‌Vol ROC‌ (14)","Result ‌Vol Osc‌ (12,26,Points)","Visitor Trend","Result ‌VT HZ Filter‌ (28)","Result ‌Ultimate‌ (7,14,28)","Result ‌Ulcer‌ (14)","Result ‌Typical Price‌ (14)","Result ‌Twiggs‌ (21)","True Range ‌True Range‌","Result ‌TRIX‌ (14)","TII ‌Trend Int‌ (14,9)","Signal ‌Trend Int‌ (14,9)","Result ‌Trade Vol‌ (0.5)","Forecast ‌Time Fcst‌ (14)","Result ‌Swing‌ (0.5)","Trend ‌Supertrend‌ (7,3)","%K ‌stochastics‌ (14,y)","%D ‌stochastics‌ (14,y)","%K ‌Stochastics‌ (14,n,3,3)","%D ‌Stochastics‌ (14,n,3,3)","%K ‌Stch Mtm‌ (10,3,3,10,ema)","%D ‌Stch Mtm‌ (10,3,3,10,ema)","STARC Bands Top ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Median ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Bottom ‌STARC Bands‌ (15,5,1.3,y)","Result ‌STD Dev‌ (14,2,ma)","Short % of Outstanding","Strong Ratio ‌Shinohara‌ (26)","Weak Ratio ‌Shinohara‌ (26)","Shares Short","Result ‌Schaff‌ (10,23,50,ema)","RSI ‌rsi‌ (14)-2","Rel Vol ‌Rel Vol‌ (10,14)","Rel Vig ‌Rel Vig‌ (10)","RelVigSignal ‌Rel Vig‌ (10)","‌Rel Vig‌ (10)_hist","‌RAVI‌ (vdma,7,65)_hist","Random Walk High ‌Random Walk‌ (14)","Random Walk Low ‌Random Walk‌ (14)","Over ‌Rainbow Osc‌ (2,10)","Under ‌Rainbow Osc‌ (2,10)","‌Rainbow Osc‌ (2,10)_hist","Result ‌QStick‌ (8,ma)","Result ‌PSY‌ (20)","Result ‌Pring Sp-K‌ (daily)","KST ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","KSTSignal ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","Result ‌Prime Number‌ (5)","Prime Bands Top ‌Prime Number Bands‌ (y)","Prime Bands Bottom ‌Prime Number Bands‌ (y)","Result ‌Price Vol‌","Result ‌P Rel‌ (SPY)","Result ‌Price ROC‌ (14)","Result ‌Price Osc‌ (12,26,ema,Points)","Result ‌Pretty Good‌ (14)","Index ‌Pos Vol‌ (255,ma)","MA ‌Pos Vol‌ (255,ma)","Pivot ‌Pivot Points‌ (standard,n)","Resistance 1 ‌Pivot Points‌ (standard,n)","Support 1 ‌Pivot Points‌ (standard,n)","Resistance 2 ‌Pivot Points‌ (standard,n)","Support 2 ‌Pivot Points‌ (standard,n)","Resistance 3 ‌Pivot Points‌ (standard,n)","Support 3 ‌Pivot Points‌ (standard,n)","Result ‌Perf Idx‌ (120,SPY)","Result ‌PSAR‌ (0.02,0.2)","Result ‌On Bal Vol‌","Index ‌Neg Vol‌ (255,ma)","MA ‌Neg Vol‌ (255,ma)","MA Env Top ‌MA Env‌ (50,percent,5,ma,y)","MA Env Median ‌MA Env‌ (50,percent,5,ma,y)","MA Env Bottom ‌MA Env‌ (50,percent,5,ma,y)","‌MA Dev‌ (12,ma,Points)_hist","MA 1 ‌MACross‌ (20,50,200,ma,0)","MA 2 ‌MACross‌ (20,50,200,ma,0)","MA 3 ‌MACross‌ (20,50,200,ma,0)","MA ‌ma‌ (50,ma,0)-4","Result ‌M Flow‌ (14)","Result ‌Momentum‌ (14)","Result ‌Med Price‌ (14)","Result ‌Mass Idx‌ (25,27)","‌W MFI‌ (6)_hist","MACD ‌macd‌ (12,26,9)","Signal ‌macd‌ (12,26,9)","‌macd‌ (12,26,9)_hist","Result ‌LLV‌ (14)","Slope ‌LR Slope‌ (14)","RSquared ‌Lin R2‌ (14)","Intercept ‌Lin Incpt‌ (14)","Forecast ‌Lin Fcst‌ (14)","Klinger ‌Klinger‌ (13,34,55)","KlingerSignal ‌Klinger‌ (13,34,55)","‌Klinger‌ (13,34,55)_hist","Keltner Top ‌Keltner‌ (10,5,ema,y)","Keltner Median ‌Keltner‌ (10,5,ema,y)","Keltner Bottom ‌Keltner‌ (10,5,ema,y)","Result ‌Intraday Mtm‌ (20)","Conversion Line ‌Ichimoku Clouds‌ (9,26,52,26)","Base Line ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span A ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span B ‌Ichimoku Clouds‌ (9,26,52,26)","Lagging Span ‌Ichimoku Clouds‌ (9,26,52,26)","Result ‌Hist Vol‌ (10,252,1)","Result ‌HHV‌ (14)","Result ‌High-Low‌","High Low Top ‌High Low‌ (10,5,y)","High Low Median ‌High Low‌ (10,5,y)","High Low Bottom ‌High Low‌ (10,5,y)","MA 3 ‌Guppy‌","MA 5 ‌Guppy‌","MA 8 ‌Guppy‌","MA 10 ‌Guppy‌","MA 12 ‌Guppy‌","MA 15 ‌Guppy‌","MA 30 ‌Guppy‌","MA 35 ‌Guppy‌","MA 40 ‌Guppy‌","MA 45 ‌Guppy‌","MA 50 ‌Guppy‌","MA 60 ‌Guppy‌","Result ‌GAPO‌ (14)","‌Gator‌ (13,8,8,5,5,3)_hist1","‌Gator‌ (13,8,8,5,5,3)_hist2","Result ‌Fractal Chaos‌","Fractal High ‌Fractal Chaos Bands‌ (y)","Fractal Low ‌Fractal Chaos Bands‌ (y)","‌Elder Ray‌ (13)_hist1","‌Elder Ray‌ (13)_hist2","Result ‌Elder Force‌ (13)","EF ‌Ehler Fisher‌ (10)","EF Trigger ‌Ehler Fisher‌ (10)","Result ‌EOM‌ (14,ma)","Result ‌Donchian Width‌ (20,20)","Donchian High ‌Donchian Channel‌ (20,20,y)","Donchian Median ‌Donchian Channel‌ (20,20,y)","Donchian Low ‌Donchian Channel‌ (20,20,y)","Result ‌Disparity‌ (14,ma)","Result ‌Detrended‌ (14,ma)","Darvas ‌Darvas‌","Result ‌Coppock‌ (10,11,14)","Result ‌CCI‌ (20)","Result ‌Choppiness‌ (14)","Change in short Interest 15 days","Result ‌Chande Mtm‌ (9)","Result ‌Chande Fcst‌ (14)","Result ‌Chaikin Vol‌ (14,2,ma)","Result ‌Chaikin MF‌ (20)","Center of Gravity ‌COG‌ (10)","Signal ‌COG‌ (10)","Bandwidth ‌Boll BW‌ (20,2,ma)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)-2","%b ‌Boll %b‌ (20,2,ma)","Result ‌Beta‌ (20,SPY)","Result ‌Bal Pwr‌ (14,ma)","‌Awesome‌_hist","ATR ‌ATR‌ (14)","All Stops ‌ATR Trailing Stop‌ (21,3,points,n)","ATR Bands Top ‌ATR Bands‌ (5,3,y)","ATR Bands Bottom ‌ATR Bands‌ (5,3,y)","Aroon Oscillator ‌Aroon Osc‌ (14)","Aroon Up ‌Aroon‌ (14)","Aroon Down ‌Aroon‌ (14)","Jaw ‌Alligator‌ (y,13,8,8,5,5,3,n)","Teeth ‌Alligator‌ (y,13,8,8,5,5,3,n)","Lips ‌Alligator‌ (y,13,8,8,5,5,3,n)","+DI ‌ADX‌ (14,14,y,n)","-DI ‌ADX‌ (14,14,y,n)","ADX ‌ADX‌ (14,14,y,n)","Result ‌Acc Swing‌ (0.5)","Result ‌W Acc Dist‌ (n)-2"
"2022-10-30T23:00:00.000Z","94.66","-1.99","-1.83","29,868,700","40.48","105.58","99.47","93.36","18.28","103.56","103.56","103.56","","-79.09","99.03","0.95","0.90","38.17","4,576,939.49","0.05","0.25","46.11","5.68","99.04","-0.10","2.20","-0.20","30.97","50.51","650,692,700.00","97.04","-104.23","105.46","20.56","23.42","20.56","23.42","-42.52","-7.13","101.30","96.72","92.14","6.71","0.23","86.76","109.88","30,147,273.00","9.04","40.48","44.33","0.02","0.04","-0.02","-8.10","0.89","1.06","53.01","-53.01","-23.40","0.57","55.00","-193.00","-36.84","-45.41","1.00","97.00","89.00","715,230.48","0.25","-3.46","-1.88","-1.16","57.86","84.10","101.61","107.18","90.57","118.22","85.00","123.79","73.96","0.87","104.07","311,251,500.00","187.96","172.96","108.74","103.56","98.38","-4.36","99.47","103.56","118.64","103.56","41.38","-3.39","99.05","25.83","0.07","-1.88","-1.59","-0.29","91.90","-0.30","0.13","101.29","97.04","-591,014.85","-241,708.66","-349,306.19","116.13","97.79","79.45","56.85","98.50","98.50","106.77","110.64","95.15","58.16","105.10","1.97","104.79","99.80","94.81","95.44","96.36","97.36","97.79","98.13","98.55","100.56","101.25","101.92","102.56","103.18","104.36","0.98","1.07","-0.29","-1.00","105.10","91.90","-1.93","-3.90","-58,992,362.62","-0.86","-0.55","1.82","13.20","105.10","98.50","91.90","-4.40","2.27","","-3.51","-126.41","52.96","13.91","-28.08","-2.52","3.54","-0.10","-5.57","-5.55","12.29","105.58","99.47","93.36","10.64","1.16","0.06","-3.24","3.55","102.92","106.25","83.07","-14.29","71.43","85.71","101.74","100.67","100.38","17.38","32.28","28.79","1,544.92","18.28"
"2022-10-31T23:00:00.000Z","90.50","-4.39","-4.23","43,220,600","35.38","105.97","98.88","91.78","12.62","103.07","103.07","103.07","","-99.52","98.56","0.87","0.90","149.20","4,922,546.55","0.20","0.26","36.72","6.68","98.60","-0.16","5.74","-0.23","21.16","44.64","607,472,100.00","94.75","-491.21","105.46","18.95","17.96","18.95","17.96","-60.53","-16.84","98.60","93.83","89.06","8.02","","80.57","122.16","","4.52","35.38","38.71","0.03","0.03","0","-8.90","0.81","2.69","50.60","-50.60","-37.82","-0.03","50.00","-201.24","-43.38","-42.74","-1.00","97.00","89.00","-1,184,176.32","0.24","-7.93","-2.35","-1.97","55.32","83.88","97.22","102.54","89.34","110.42","84.02","115.74","76.14","0.84","103.58","268,030,900.00","187.96","173.11","108.22","103.07","97.91","-7.96","98.88","103.07","118.40","103.07","35.53","-7.80","98.66","25.96","0.13","-2.35","-1.74","-0.61","91.90","-0.57","0.33","102.74","94.75","-1,321,863.28","-396,016.47","-925,846.82","115.84","96.46","77.09","47.14","97.76","97.76","105.56","110.64","93.95","60.47","105.10","5.74","103.47","98.55","93.62","92.97","94.41","95.83","96.46","96.95","97.54","99.91","100.65","101.36","102.04","102.68","103.90","0.98","0.63","-2.09","0","105.10","91.90","-1.00","-6.73","-76,250,290.00","-1.27","-0.86","-0.12","13.20","105.10","98.50","91.90","-8.08","-1.44","","-6.55","-174.97","51.53","","-36.22","-4.70","6.31","-0.19","-5.60","-5.58","14.35","105.97","98.88","91.78","-9.05","1.23","-0.01","-5.04","3.70","102.92","103.21","77.79","-35.71","64.29","100.00","101.72","101.10","99.01","15.46","36.33","29.61","1,053.71","12.62"
"2022-11-01T23:00:00.000Z","87.07","-3.79","-3.63","43,553,600","31.82","106.70","98.12","89.54","8.39","102.51","102.51","102.51","","-99.67","97.80","0.85","1.00","32.74","5,163,788.02","0.24","0.31","28.99","8.05","97.88","-0.22","4.29","-0.26","10.73","37.86","563,918,500.00","92.00","-415.51","101.45","7.24","15.58","7.24","15.58","-76.49","-27.68","97.11","92.28","87.46","9.88","","75.23","129.79","","2.26","31.82","33.22","0","0.02","-0.02","-10.88","0.15","1.66","51.02","-51.02","-38.44","-0.89","50.00","-212.12","-51.87","-41.60","-1.00","97.00","83.00","-2,834,881.96","0.23","-12.68","-2.97","-2.58","53.22","83.65","97.22","102.54","89.34","110.42","84.02","115.74","76.14","0.83","102.79","224,477,300.00","187.96","173.26","107.64","102.51","97.39","-10.25","98.12","102.51","118.15","102.51","35.06","-12.64","98.04","26.03","0.10","-2.97","-1.99","-0.98","90.43","-0.85","0.49","103.96","92.00","-1,990,776.78","-623,839.37","-1,366,937.41","114.34","94.76","75.17","40.28","96.06","96.06","104.67","110.30","93.07","61.84","105.10","4.29","101.77","96.92","92.07","90.02","91.96","93.89","94.76","95.43","96.23","99.09","99.90","100.66","101.39","102.07","103.35","1.02","1.06","-2.40","0","105.10","91.90","-4.42","-8.71","-86,698,657.33","-1.70","-1.27","-2.16","14.67","105.10","97.76","90.43","-10.75","-4.24","","-10.78","-221.82","42.94","","-44.54","-5.67","6.28","-0.28","-5.64","-5.60","17.49","106.70","98.12","89.54","-14.37","1.23","-0.12","-6.06","3.74","101.12","99.82","74.32","-42.86","57.14","100.00","101.59","100.53","98.13","14.19","39.88","30.89","638.20","8.39"
"2022-11-02T23:00:00.000Z","83.49","-4.11","-3.95","48,510,400","28.58","107.65","97.18","86.72","4.81","101.89","101.89","101.89","83.49","-99.82","96.80","0.76","1.09","114.41","5,689,362.53","0.23","0.35","25.09","9.63","96.88","-0.28","3.62","-0.32","0","30.29","515,408,100.00","88.33","-500.05","97.09","0.33","8.84","0.33","8.84","-87.14","-38.49","95.28","90.46","85.64","12.26","","62.49","148.76","","1.13","28.58","28.09","-0.08","0","-0.08","-13.95","0","1.83","49.78","-49.78","-37.86","-1.36","45.00","-228.03","-64.86","-42.89","-1.00","89.00","83.00","-4,829,453.25","0.23","-14.09","-3.70","-3.27","51.03","83.41","97.22","102.54","89.34","110.42","84.02","115.74","76.14","0.81","101.53","175,966,900.00","187.96","173.40","106.98","101.89","96.79","-12.34","97.18","101.89","117.89","101.89","33.69","-13.69","97.03","26.05","0.06","-3.70","-2.33","-1.37","87.01","-1.27","0.70","106.09","88.33","-2,701,096.34","-920,590.36","-1,780,505.97","112.14","92.71","73.27","36.33","94.27","94.27","104.12","110.30","93.56","62.46","105.10","3.10","99.93","95.17","90.41","86.76","89.14","91.58","92.71","93.60","94.64","98.08","98.99","99.83","100.61","101.34","102.70","1.10","1.94","-2.08","0","105.10","91.90","-7.42","-10.52","-99,122,752.11","-2.14","-1.70","-5.75","18.09","105.10","96.06","87.01","-13.55","-8.10","","-15.25","-231.57","35.70","","-54.76","-5.80","-4.42","-0.33","-5.68","-5.64","21.54","107.65","97.18","86.72","-15.41","1.29","-0.13","-7.24","3.73","97.79","95.86","71.12","-50.00","50.00","100.00","101.60","99.65","97.57","13.21","43.93","32.52","138.15","4.81"
"2022-11-03T23:00:00.000Z","86.70","3.84","4.00","40,173,300","34.97","107.88","96.54","85.19","8.02","101.27","101.27","101.27","","-84.99","95.75","0.75","1.14","72.33","5,371,233.58","0.03","0.33","34.28","10.68","95.81","-0.20","3.24","-0.37","0","24.23","555,581,400.00","86.39","266.46","97.06","5.18","4.25","5.18","4.25","-84.18","-46.80","93.26","88.48","83.71","13.00","","79.25","139.75","","0.57","34.97","38.36","-0.16","-0.05","-0.11","-13.47","0.91","1.66","43.07","-43.07","-13.52","-1.41","50.00","-240.29","-74.48","-46.27","1.00","89.00","83.00","-3,284,881.93","0.23","-13.97","-3.98","-2.27","51.03","83.18","97.22","102.54","89.34","110.42","84.02","115.74","76.14","0.83","99.72","216,140,200.00","195.18","173.57","106.33","101.27","96.21","-7.99","96.54","101.27","117.66","101.27","35.17","-14.08","95.93","25.98","0.07","-3.98","-2.66","-1.32","83.45","-1.41","0.77","106.16","86.39","-1,441,029.84","-994,938.86","-446,090.98","110.73","91.62","72.50","39.18","94.27","94.27","103.71","109.89","95.85","66.95","105.10","2.85","98.03","93.36","88.69","86.73","88.33","90.49","91.62","92.53","93.65","97.35","98.30","99.19","100.00","100.77","102.17","1.17","2.76","-2.30","0","105.10","91.90","-6.21","-9.06","-66,540,036.64","-2.51","-2.14","-6.62","21.65","105.10","94.27","83.45","-9.28","-5.34","","-18.54","-169.01","34.77","","-47.06","0.35","-1.21","-0.23","-5.68","-5.67","23.50","107.88","96.54","85.19","6.64","1.40","-0.14","-8.57","3.70","94.22","98.54","74.86","-50.00","42.86","92.86","101.78","99.02","96.72","12.73","41.18","33.97","404.61","8.02"
"2022-11-06T23:00:00.000Z","88.65","2.25","2.41","26,899,900","38.56","107.83","96.03","84.24","9.97","100.82","100.82","100.82","","-75.98","94.78","0.78","1.15","24.48","4,001,929.89","0.06","0.34","38.61","11.46","94.82","-0.16","2.24","-0.41","0","19.38","582,481,300.00","85.44","270.06","97.06","13.07","6.19","13.07","6.19","-74.69","-51.87","91.93","87.28","82.63","13.03","","85.49","124.89","","0.28","38.56","45.79","-0.21","-0.11","-0.10","-12.73","1.56","1.38","31.83","-31.83","0.98","-1.01","55.00","-252.28","-84.57","-51.76","1.00","89.00","83.00","-2,679,865.43","0.23","-12.57","-3.99","-1.63","51.03","82.96","97.22","102.54","89.34","110.42","84.02","115.74","76.14","0.84","98.09","243,040,100.00","199.57","173.74","105.86","100.82","95.78","-5.05","96.03","100.82","117.45","100.82","35.39","-12.74","94.90","25.85","0.07","-3.99","-2.93","-1.07","83.45","-1.42","0.77","105.30","85.44","-576,887.08","-935,217.18","358,330.10","109.40","91.08","72.76","42.24","90.99","94.27","103.33","109.65","95.31","67.92","105.10","1.98","96.09","91.51","86.93","87.69","88.43","90.08","91.08","91.94","93.02","96.78","97.77","98.67","99.51","100.29","101.73","1.17","2.82","-3.36","-1.00","105.10","83.45","-3.38","-5.36","-49,540,755.96","-2.44","-2.51","-7.35","21.65","105.10","94.27","83.45","-6.35","-3.53","","-20.85","-113.76","33.83","","-47.11","3.62","-2.17","-0.20","-5.65","-5.67","24.57","107.83","96.03","84.24","18.71","1.43","-0.04","-9.64","3.60","94.22","99.46","77.84","-50.00","35.71","85.71","101.38","98.56","95.21","16.55","39.35","34.46","674.66","9.97"
"2022-11-07T23:00:00.000Z","88.91","0.29","0.45","30,172,000","39.04","107.73","95.58","83.42","11.23","100.39","100.39","100.39","","-74.78","93.96","0.81","1.07","39.86","3,144,529.80","0.06","0.35","33.33","12.15","94.00","-0.15","2.75","-0.45","0","15.51","612,653,300.00","84.77","26.33","97.06","21.42","13.22","21.42","13.22","-62.95","-53.89","91.54","86.96","82.38","12.94","","77.30","131.01","","0.14","39.04","50.19","-0.25","-0.18","-0.07","-12.17","1.68","1.33","32.51","-32.51","7.84","-0.83","60.00","-265.02","-95.63","-58.40","-1.00","97.00","83.00","-2,591,373.79","0.23","-11.35","-3.94","-1.39","51.18","82.73","97.22","102.54","89.34","110.42","84.02","115.74","76.14","0.84","96.63","273,212,100.00","199.57","173.92","105.41","100.39","95.37","-3.75","95.58","100.39","117.24","100.39","40.43","-11.38","94.07","25.80","0.09","-3.94","-3.13","-0.81","83.45","-1.40","0.76","104.33","84.77","280,071.16","-761,604.56","1,041,675.72","108.55","90.68","72.82","42.19","90.15","94.27","103.04","109.65","91.20","66.33","105.10","2.75","94.38","89.88","85.39","88.30","88.59","89.82","90.68","91.47","92.51","96.28","97.28","98.20","99.05","99.85","101.31","1.17","2.87","-4.74","0","105.10","83.45","-1.43","-4.19","-41,342,821.61","-2.00","-2.44","-5.45","21.65","105.10","94.27","83.45","-5.26","-3.49","","-22.59","-90.41","34.35","","-23.92","4.66","-1.84","-0.18","-5.59","-5.64","25.43","107.73","95.58","83.42","22.57","1.43","-0.04","-10.12","3.54","94.22","99.21","78.61","-50.00","28.57","78.57","100.78","97.91","93.16","18.59","37.16","34.37","701.00","11.23"
"2022-11-08T23:00:00.000Z","87.40","-1.70","-1.54","26,743,900","37.21","107.62","95.03","82.45","9.14","99.94","99.94","99.94","","-81.76","93.02","0.80","1.12","6.44","2,163,475.82","0.05","0.35","32.79","12.93","93.06","-0.19","2.13","-0.48","0","12.41","585,909,400.00","84.06","-151.64","97.06","22.49","18.99","22.49","18.99","-55.37","-54.15","91.49","87.03","82.57","12.77","","66.07","141.70","","0.07","37.21","46.35","-0.27","-0.23","-0.05","-11.95","1.18","1.33","14.27","-14.27","-1.67","-1.47","55.00","-271.18","-99.82","-65.16","-1.00","97.00","83.00","-3,045,578.54","0.23","-13.06","-3.97","-1.64","51.18","82.50","97.22","102.54","89.34","110.42","84.02","115.74","76.14","0.84","95.31","246,468,200.00","196.18","174.08","104.93","99.94","94.94","-3.96","95.03","99.94","117.05","99.94","35.45","-13.13","93.14","25.69","0.08","-3.97","-3.30","-0.67","83.45","-1.36","0.74","103.12","84.06","-160,994.41","-675,803.11","514,808.70","107.23","90.09","72.94","40.99","90.15","94.27","101.85","109.65","90.86","49.10","105.10","2.13","93.19","88.75","84.31","87.85","88.20","89.28","90.09","90.85","91.87","95.70","96.73","97.67","98.54","99.36","100.85","1.17","3.49","-5.22","0","105.10","83.45","-1.71","-3.84","-41,205,753.69","-1.62","-2.00","-6.52","21.65","105.10","94.27","83.45","-5.93","-5.38","","-24.57","-91.02","33.71","","-21.67","3.82","-0.38","-0.21","-5.58","-5.61","26.49","107.62","95.03","82.45","19.68","1.33","-0.07","-9.91","3.43","94.22","96.92","77.88","-50.00","21.43","71.43","100.30","96.81","91.59","17.77","36.12","34.35","549.35","9.14"
"2022-11-09T23:00:00.000Z","94.17","7.75","7.91","42,371,200","48.81","107.16","94.76","82.35","15.91","99.64","99.64","99.64","","-50.48","92.52","0.84","1.00","46.16","2,616,811.02","0.04","0.33","48.33","13.22","92.56","-0.12","7.15","-0.49","3.51","10.63","628,280,600.00","85.61","996.02","97.06","30.99","24.97","30.99","24.97","-28.85","-49.55","93.95","89.17","84.38","11.90","","93.82","141.10","","4.30","48.81","50.58","-0.27","-0.25","-0.01","-10.05","3.38","1.00","29.68","-29.68","45.54","-1.11","55.00","-270.38","-97.20","-72.07","1.00","97.00","89.00","236,490.99","0.24","-7.20","-3.41","0.46","55.14","82.28","97.22","102.54","89.34","110.42","84.02","115.74","76.14","0.86","83.45","288,839,400.00","196.18","174.24","104.62","99.64","94.66","3.71","94.76","99.64","116.87","99.64","42.54","-7.31","92.65","25.63","0.07","-3.41","-3.32","-0.09","83.45","-1.04","0.50","100.21","85.61","919,362.40","-447,922.32","1,367,284.72","109.83","90.83","71.82","38.10","89.90","94.27","101.86","109.65","89.15","61.91","105.10","2.90","92.64","88.23","83.82","91.01","90.19","90.37","90.83","91.36","92.16","95.60","96.58","97.50","98.35","99.16","100.63","1.17","4.59","-4.47","0","105.10","83.45","2.92","0.02","5,659,765.66","-0.99","-1.62","-2.93","21.65","105.10","94.27","83.45","1.93","0.65","","-22.23","-19.45","36.32","","-9.00","9.09","-3.04","-0.19","-5.54","-5.57","26.18","107.16","94.76","82.35","47.64","1.52","-0.09","-8.11","3.70","94.22","106.08","82.26","-50.00","14.29","64.29","99.92","95.34","90.86","25.08","31.13","32.66","1,545.37","15.91"
"2022-11-10T23:00:00.000Z","96.73","2.72","2.88","30,569,100","52.39","107.12","94.73","82.34","18.48","99.36","99.36","99.36","","-38.66","92.08","0.85","0.97","23.86","2,000,688.89","0.09","0.34","55.37","13.38","92.13","-0.08","3.20","-0.48","14.60","11.42","658,849,700.00","88.24","351.27","97.06","43.03","32.17","43.03","32.17","6.38","-39.38","95.91","91.17","86.43","10.68","","99.64","131.22","","19.88","52.39","54.48","-0.25","-0.26","0.01","-7.39","1.72","0.74","62.98","-62.98","51.85","-0.22","60.00","-269.92","-95.11","-78.55","1.00","101.00","89.00","1,067,509.96","0.24","-6.06","-2.73","1.27","55.14","82.07","97.22","102.54","89.34","110.42","84.02","115.74","76.14","0.88","83.67","319,408,500.00","201.52","174.42","104.33","99.36","94.39","6.11","94.73","99.36","116.71","99.36","43.01","-6.24","92.22","25.62","0.10","-2.73","-3.20","0.47","83.45","-0.57","0.18","96.22","88.24","1,646,826.78","-148,672.45","1,795,499.23","110.61","91.90","73.20","44.78","90.40","94.27","102.11","109.65","89.63","59.79","105.10","3.20","92.77","88.35","83.93","93.87","92.37","91.78","91.90","92.18","92.73","95.68","96.59","97.46","98.28","99.06","100.51","1.17","5.33","-3.58","0","105.10","83.45","5.00","1.80","16,030,806.94","-0.29","-0.99","-2.38","21.65","105.10","94.27","83.45","5.21","2.12","","-18.84","16.36","36.59","","7.55","8.78","-0.20","-0.14","-5.46","-5.53","26.15","107.12","94.73","82.34","58.06","1.55","-0.06","-5.91","3.66","94.22","108.18","85.28","-50.00","7.14","57.14","99.41","94.08","90.50","29.00","29.19","30.36","1,896.65","18.48"
"2022-11-13T23:00:00.000Z","96.03","-0.72","-0.56","24,170,100","51.33","106.59","94.50","82.40","17.33","99.11","99.11","99.11","","-16.63","91.48","0.82","1.01","-19.19","984,710.72","0.08","0.33","59.43","13.38","91.54","-0.09","2.07","-0.45","30.82","15.30","634,679,600.00","91.15","4.40","97.06","64.74","46.26","64.74","46.26","33.77","-26.08","97.25","92.65","88.04","8.31","","106.52","127.18","","59.94","51.33","50.03","-0.23","-0.26","0.03","-5.82","1.57","0.70","64.54","-64.54","33.11","0.33","55.00","-270.41","-93.66","-84.13","1.00","101.00","89.00","892,598.55","0.24","-8.48","-2.22","1.33","55.14","81.85","97.22","102.54","89.34","110.42","84.02","115.74","76.14","0.88","84.22","295,238,400.00","200.06","174.59","104.06","99.11","94.15","5.12","94.50","99.11","116.52","99.11","42.11","-8.90","91.66","25.60","0.09","-2.22","-3.01","0.78","83.45","-0.02","0","91.49","91.15","2,167,743.22","182,244.07","1,985,499.14","110.52","92.65","74.78","43.71","90.40","94.27","102.11","109.65","90.25","59.00","105.10","2.07","93.50","89.04","84.59","94.95","93.59","92.73","92.65","92.78","93.14","95.70","96.56","97.39","98.18","98.94","100.36","1.17","5.31","-3.23","0","105.10","83.45","4.30","2.23","11,323,665.86","0.37","-0.29","-3.31","21.65","105.10","94.27","83.45","5.17","0.64","","-16.87","20.53","50.22","","23.07","5.09","0.87","-0.14","-5.40","-5.47","25.60","106.59","94.50","82.40","56.35","1.55","-0.10","-4.19","3.55","86.05","106.43","85.63","-50.00","0","50.00","98.62","93.32","90.08","27.79","27.98","28.21","1,901.05","17.33"
