"Date","Close","% Change","% Change vs Average","Volume","RSI ‌rsi‌ (14)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)","Result ‌W Acc Dist‌ (n)","MA ‌ma‌ (50,ma,0)","MA ‌ma‌ (50,ma,0)-2","MA ‌ma‌ (50,ma,0)-3","Result ‌ZigZag‌ (10)","Result ‌Williams %R‌ (14)","Result ‌Weighted Close‌ (14)","+VI ‌Vortex‌ (14)","-VI ‌Vortex‌ (14)","Result ‌Vol ROC‌ (14)","Result ‌Vol Osc‌ (12,26,Points)","Visitor Trend","Result ‌VT HZ Filter‌ (28)","Result ‌Ultimate‌ (7,14,28)","Result ‌Ulcer‌ (14)","Result ‌Typical Price‌ (14)","Result ‌Twiggs‌ (21)","True Range ‌True Range‌","Result ‌TRIX‌ (14)","TII ‌Trend Int‌ (14,9)","Signal ‌Trend Int‌ (14,9)","Result ‌Trade Vol‌ (0.5)","Forecast ‌Time Fcst‌ (14)","Result ‌Swing‌ (0.5)","Trend ‌Supertrend‌ (7,3)","%K ‌stochastics‌ (14,y)","%D ‌stochastics‌ (14,y)","%K ‌Stochastics‌ (14,n,3,3)","%D ‌Stochastics‌ (14,n,3,3)","%K ‌Stch Mtm‌ (10,3,3,10,ema)","%D ‌Stch Mtm‌ (10,3,3,10,ema)","STARC Bands Top ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Median ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Bottom ‌STARC Bands‌ (15,5,1.3,y)","Result ‌STD Dev‌ (14,2,ma)","Short % of Outstanding","Short % of Float","Strong Ratio ‌Shinohara‌ (26)","Weak Ratio ‌Shinohara‌ (26)","Shares Short","Result ‌Schaff‌ (10,23,50,ema)","RSI ‌rsi‌ (14)-2","Rel Vol ‌Rel Vol‌ (10,14)","Rel Vig ‌Rel Vig‌ (10)","RelVigSignal ‌Rel Vig‌ (10)","‌Rel Vig‌ (10)_hist","‌RAVI‌ (vdma,7,65)_hist","Random Walk High ‌Random Walk‌ (14)","Random Walk Low ‌Random Walk‌ (14)","Over ‌Rainbow Osc‌ (2,10)","Under ‌Rainbow Osc‌ (2,10)","‌Rainbow Osc‌ (2,10)_hist","Result ‌QStick‌ (8,ma)","Result ‌PSY‌ (20)","Result ‌Pring Sp-K‌ (daily)","KST ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","KSTSignal ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","Result ‌Prime Number‌ (5)","Prime Bands Top ‌Prime Number Bands‌ (y)","Prime Bands Bottom ‌Prime Number Bands‌ (y)","Result ‌Price Vol‌","Result ‌P Rel‌ (SPY)","Result ‌Price ROC‌ (14)","Result ‌Price Osc‌ (12,26,ema,Points)","Result ‌Pretty Good‌ (14)","Index ‌Pos Vol‌ (255,ma)","MA ‌Pos Vol‌ (255,ma)","Pivot ‌Pivot Points‌ (standard,n)","Resistance 1 ‌Pivot Points‌ (standard,n)","Support 1 ‌Pivot Points‌ (standard,n)","Resistance 2 ‌Pivot Points‌ (standard,n)","Support 2 ‌Pivot Points‌ (standard,n)","Resistance 3 ‌Pivot Points‌ (standard,n)","Support 3 ‌Pivot Points‌ (standard,n)","Result ‌Perf Idx‌ (120,SPY)","Result ‌PSAR‌ (0.02,0.2)","Result ‌On Bal Vol‌","Index ‌Neg Vol‌ (255,ma)","MA ‌Neg Vol‌ (255,ma)","MA Env Top ‌MA Env‌ (50,percent,5,ma,y)","MA Env Median ‌MA Env‌ (50,percent,5,ma,y)","MA Env Bottom ‌MA Env‌ (50,percent,5,ma,y)","‌MA Dev‌ (12,ma,Points)_hist","MA 1 ‌MACross‌ (20,50,200,ma,0)","MA 2 ‌MACross‌ (20,50,200,ma,0)","MA 3 ‌MACross‌ (20,50,200,ma,0)","MA ‌ma‌ (50,ma,0)-4","Result ‌M Flow‌ (14)","Result ‌Momentum‌ (14)","Result ‌Med Price‌ (14)","Result ‌Mass Idx‌ (25,27)","‌W MFI‌ (6)_hist","MACD ‌macd‌ (12,26,9)","Signal ‌macd‌ (12,26,9)","‌macd‌ (12,26,9)_hist","Result ‌LLV‌ (14)","Slope ‌LR Slope‌ (14)","RSquared ‌Lin R2‌ (14)","Intercept ‌Lin Incpt‌ (14)","Forecast ‌Lin Fcst‌ (14)","Klinger ‌Klinger‌ (13,34,55)","KlingerSignal ‌Klinger‌ (13,34,55)","‌Klinger‌ (13,34,55)_hist","Keltner Top ‌Keltner‌ (10,5,ema,y)","Keltner Median ‌Keltner‌ (10,5,ema,y)","Keltner Bottom ‌Keltner‌ (10,5,ema,y)","Result ‌Intraday Mtm‌ (20)","Conversion Line ‌Ichimoku Clouds‌ (9,26,52,26)","Base Line ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span A ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span B ‌Ichimoku Clouds‌ (9,26,52,26)","Lagging Span ‌Ichimoku Clouds‌ (9,26,52,26)","Result ‌Hist Vol‌ (10,252,1)","Result ‌HHV‌ (14)","Result ‌High-Low‌","High Low Top ‌High Low‌ (10,5,y)","High Low Median ‌High Low‌ (10,5,y)","High Low Bottom ‌High Low‌ (10,5,y)","MA 3 ‌Guppy‌","MA 5 ‌Guppy‌","MA 8 ‌Guppy‌","MA 10 ‌Guppy‌","MA 12 ‌Guppy‌","MA 15 ‌Guppy‌","MA 30 ‌Guppy‌","MA 35 ‌Guppy‌","MA 40 ‌Guppy‌","MA 45 ‌Guppy‌","MA 50 ‌Guppy‌","MA 60 ‌Guppy‌","Result ‌GAPO‌ (14)","‌Gator‌ (13,8,8,5,5,3)_hist1","‌Gator‌ (13,8,8,5,5,3)_hist2","Result ‌Fractal Chaos‌","Fractal High ‌Fractal Chaos Bands‌ (y)","Fractal Low ‌Fractal Chaos Bands‌ (y)","‌Elder Ray‌ (13)_hist1","‌Elder Ray‌ (13)_hist2","Result ‌Elder Force‌ (13)","EF ‌Ehler Fisher‌ (10)","EF Trigger ‌Ehler Fisher‌ (10)","Result ‌EOM‌ (14,ma)","Result ‌Donchian Width‌ (20,20)","Donchian High ‌Donchian Channel‌ (20,20,y)","Donchian Median ‌Donchian Channel‌ (20,20,y)","Donchian Low ‌Donchian Channel‌ (20,20,y)","Result ‌Disparity‌ (14,ma)","Result ‌Detrended‌ (14,ma)","Result ‌Coppock‌ (10,11,14)","Result ‌CCI‌ (20)","Result ‌Choppiness‌ (14)","Change in short Interest 15 days","Result ‌Chande Mtm‌ (9)","Result ‌Chande Fcst‌ (14)","Result ‌Chaikin Vol‌ (14,2,ma)","Result ‌Chaikin MF‌ (20)","Center of Gravity ‌COG‌ (10)","Signal ‌COG‌ (10)","Bandwidth ‌Boll BW‌ (20,2,ma)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)-2","%b ‌Boll %b‌ (20,2,ma)","Result ‌Beta‌ (20,SPY)","Result ‌Bal Pwr‌ (14,ma)","‌Awesome‌_hist","ATR ‌ATR‌ (14)","All Stops ‌ATR Trailing Stop‌ (21,3,points,n)","ATR Bands Top ‌ATR Bands‌ (5,3,y)","ATR Bands Bottom ‌ATR Bands‌ (5,3,y)","Aroon Oscillator ‌Aroon Osc‌ (14)","Aroon Up ‌Aroon‌ (14)","Aroon Down ‌Aroon‌ (14)","Jaw ‌Alligator‌ (y,13,8,8,5,5,3,n)","Teeth ‌Alligator‌ (y,13,8,8,5,5,3,n)","Lips ‌Alligator‌ (y,13,8,8,5,5,3,n)","+DI ‌ADX‌ (14,14,y,n)","-DI ‌ADX‌ (14,14,y,n)","ADX ‌ADX‌ (14,14,y,n)","Result ‌Acc Swing‌ (0.5)","Result ‌W Acc Dist‌ (n)-2"
"2022-06-27T22:00:00.000Z","160.68","-5.20","-4.89","27,744,500","39.15","205.61","175.60","145.59","-183.32","188.41","188.41","188.41","","-86.54","168.69","0.71","1.14","47.35","2,496,129.05","0.04","0.30","37.80","16.24","168.96","-0.09","10.69","-0.70","0","4.73","-495,169,500.00","156.61","-1,105.47","181.74","26.22","21.87","26.22","21.87","-34.83","-56.45","174.63","162.99","151.34","21.71","","","67.47","121.42","","22.65","39.15","42.89","-0.22","-0.33","0.11","-14.72","1.42","2.98","53.66","-53.66","-16.86","-1.54","40.00","-478.45","-144.73","-111.30","-1.00","173.00","157.00","-46,254,140.05","0.42","-17.87","-8.76","-0.85","64.31","95.47","198.02","219.92","171.73","246.21","149.83","268.11","123.54","0.82","172.44","-502,555,300.00","92.20","110.77","197.83","188.41","178.99","-3.45","175.60","188.41","266.86","188.41","46.19","-34.97","169.51","24.00","0.39","-8.76","-8.59","-0.17","154.25","-1.73","0.41","180.85","156.61","967,772.58","677,932.18","289,840.40","209.31","166.12","122.94","32.29","163.21","178.14","195.89","202.93","170.57","59.13","202.03","10.69","169.74","161.65","153.57","163.80","163.92","164.95","166.12","167.46","169.52","178.31","180.76","183.12","185.44","187.76","192.46","1.47","11.70","-10.53","0","167.76","154.25","3.15","-7.54","6,597,876.17","-0.65","-1.37","-79.03","47.78","202.03","178.14","154.25","-4.28","-3.69","-29.39","-58.28","35.53","","-6.27","2.53","0.79","-0.16","-5.50","-5.51","34.18","205.61","175.60","145.59","25.15","1.62","-0.26","-20.04","8.90","184.25","185.36","136.00","-71.43","7.14","78.57","188.27","176.56","166.04","19.01","31.51","24.81","-16,539.28","-183.32"
"2022-06-28T22:00:00.000Z","163.94","2.03","2.34","28,595,200","41.71","203.34","174.11","144.89","-179.70","187.48","187.48","187.48","","-78.56","166.27","0.68","1.23","28.42","1,652,278.23","0.04","0.32","38.30","16.50","166.52","-0.08","6.01","-0.70","0","3.79","-466,574,300.00","159.71","77.46","181.74","22.26","24.45","22.26","24.45","-22.93","-50.35","175.99","164.60","153.22","14.75","","","68.36","121.96","","59.29","41.71","45.38","-0.16","-0.27","0.10","-14.43","0.77","1.28","42.84","-42.84","3.01","-1.14","45.00","-481.04","-148.31","-120.18","1.00","167.00","157.00","-45,673,976.77","0.43","-16.63","-8.39","-0.20","65.62","95.25","198.02","219.92","171.73","246.21","149.83","268.11","123.54","0.84","171.75","-473,960,100.00","92.20","110.72","196.85","187.48","178.10","0.78","174.11","187.48","265.80","187.48","40.62","-32.70","167.02","24.08","0.21","-8.39","-8.55","0.16","154.25","-0.90","0.24","172.24","159.71","288,661.81","622,322.13","-333,660.32","207.60","165.73","123.86","32.97","163.00","178.14","195.89","202.93","167.11","60.06","202.03","6.01","170.03","161.93","153.83","163.87","163.93","164.72","165.73","166.92","168.82","177.38","179.83","182.18","184.51","186.83","191.52","1.47","12.02","-8.27","1.00","171.75","154.25","-1.22","-7.23","18,972,555.47","-0.31","-0.65","-93.27","47.78","202.03","178.14","154.25","-0.96","-0.87","-27.09","-56.39","37.13","","-11.69","2.58","3.83","-0.13","-5.49","-5.50","33.57","203.34","174.11","144.89","32.59","1.63","-0.27","-17.96","8.70","184.25","187.29","140.59","-71.43","0","71.43","186.27","174.26","165.98","18.07","30.19","24.83","-16,461.82","-179.70"
"2022-06-29T22:00:00.000Z","161.25","-1.64","-1.33","35,250,600","40.21","201.68","172.74","143.81","-183.68","186.36","186.36","186.36","","-75.74","164.40","0.73","1.24","49.99","1,503,227.26","0.04","0.31","44.01","16.52","164.56","-0.09","6.74","-0.70","0","3.03","-501,824,900.00","161.25","-243.09","181.74","19.72","22.73","19.72","22.73","-18.43","-44.55","176.32","165.10","153.89","10.71","1.05","1.24","64.93","128.51","28,420,338.00","79.65","40.21","43.53","-0.16","-0.21","0.05","-14.41","0.82","1.30","26.35","-26.35","-17.85","-1.51","45.00","-489.29","-157.24","-128.81","-1.00","167.00","157.00","-46,252,384.71","0.43","-12.36","-8.22","-0.34","64.54","95.03","198.02","219.92","171.73","246.21","149.83","268.11","123.54","0.84","171.30","-509,210,700.00","92.20","110.67","195.67","186.36","177.04","-1.66","172.74","186.36","264.72","186.36","40.00","-22.75","164.89","24.14","0.19","-8.22","-8.49","0.26","154.25","-0.41","0.09","166.97","161.25","-471,979.43","465,993.34","-937,972.76","205.97","164.91","123.86","35.53","163.00","178.14","195.89","202.93","170.25","57.70","199.45","6.74","170.68","162.55","154.43","162.56","163.03","163.95","164.91","166.05","167.87","176.34","178.80","181.16","183.50","185.83","190.53","1.44","12.38","-5.34","0","171.75","154.25","-1.42","-8.16","2,715,876.11","-0.22","-0.31","-63.37","47.78","202.03","178.14","154.25","-1.62","-4.11","-24.42","-61.14","51.19","-9.61","0.94","0","-9.58","-0.12","-5.48","-5.49","33.50","201.68","172.74","143.81","30.14","1.62","-0.23","-16.03","8.56","184.25","183.97","138.53","-64.29","0","64.29","184.48","172.10","166.76","17.05","30.02","25.02","-16,704.90","-183.68"
"2022-06-30T22:00:00.000Z","160.03","-0.76","-0.45","31,423,900","39.51","197.60","170.80","144.00","-184.90","185.55","185.55","185.55","","-68.47","163.09","0.76","1.14","14.47","1,064,054.83","0.03","0.32","50.23","16.30","163.18","-0.06","6.25","-0.70","0","2.42","-533,248,800.00","161.92","-160.82","180.70","25.74","22.58","25.74","22.58","-20.46","-40.17","174.08","163.08","152.07","8.67","","","83.64","126.71","","89.82","39.51","41.68","-0.16","-0.17","0.01","-14.44","0.35","1.52","31.57","-31.57","-23.20","-0.43","40.00","-493.54","-162.29","-137.03","1.00","163.00","151.00","-46,490,134.77","0.42","-8.85","-8.09","-0.36","64.54","94.79","172.51","190.77","142.99","220.29","124.73","238.55","95.21","0.83","168.91","-540,634,600.00","91.51","110.62","194.82","185.55","176.27","-2.57","170.80","185.55","263.65","185.55","39.95","-15.54","163.38","24.20","0.18","-8.09","-8.41","0.31","154.25","-0.13","0.02","163.81","161.92","-1,080,578.09","245,054.56","-1,325,632.65","204.10","164.03","123.95","26.97","163.00","178.14","193.72","202.93","168.53","52.33","183.10","5.62","171.35","163.19","155.03","161.29","162.03","163.08","164.03","165.12","166.89","175.29","177.75","180.13","182.48","184.81","189.53","1.27","11.43","-4.71","0","171.75","154.25","-5.08","-10.70","-3,148,848.53","-0.46","-0.22","-42.26","47.78","202.03","178.14","154.25","-1.70","-5.28","-21.95","-74.25","67.44","","-9.55","-1.18","-10.50","-0.11","-5.49","-5.49","31.38","197.60","170.80","144.00","29.90","1.50","-0.17","-16.64","8.39","184.25","181.96","138.10","-57.14","0","57.14","182.74","171.31","166.60","16.14","31.39","25.53","-16,865.72","-184.90"
"2022-07-04T22:00:00.000Z","168.19","5.10","5.41","28,618,600","46.22","194.87","169.67","144.48","-173.73","185.15","185.15","185.15","","-22.17","163.02","0.86","1.00","-9.86","484,063.26","0.03","0.31","56.82","15.63","163.01","-0.01","11.23","-0.68","23.07","6.55","-504,630,200.00","163.52","954.03","180.70","44.54","30.00","44.54","30.00","-2.57","-33.33","174.06","162.82","151.57","9.09","","","86.45","116.43","","94.91","46.22","44.41","-0.14","-0.16","0.02","-13.89","2.12","0.99","19.27","-19.27","34.09","1.14","45.00","-486.99","-157.08","-143.12","1.00","173.00","157.00","-45,030,859.12","0.44","2.39","-7.25","0.63","64.54","94.55","172.51","190.77","142.99","220.29","124.73","238.55","95.21","0.87","154.25","-512,016,000.00","96.17","110.59","194.41","185.15","175.89","5.69","169.67","185.15","262.63","185.15","45.98","3.93","162.97","24.29","0.39","-7.25","-8.18","0.93","154.25","0.07","0","162.57","163.52","-345,075.80","160,750.22","-505,826.02","206.46","164.78","123.10","37.33","163.00","178.14","193.72","202.93","178.34","57.14","172.58","11.23","171.65","163.48","155.30","164.74","164.09","164.21","164.78","165.59","167.06","174.83","177.22","179.55","181.85","184.16","188.83","1.10","9.71","-5.18","0","171.75","154.25","2.19","-9.04","30,662,112.80","-0.50","-0.46","-8.04","47.78","202.03","178.14","154.25","3.14","3.28","-15.91","-36.49","68.21","","27.63","2.78","0.22","-0.05","-5.46","-5.48","29.70","194.87","169.67","144.48","47.06","1.51","-0.05","-17.12","8.59","184.25","192.47","143.91","-50.00","0","50.00","180.84","171.13","165.95","20.98","28.46","24.78","-15,911.69","-173.73"
"2022-07-05T22:00:00.000Z","169.77","0.94","1.25","23,085,900","47.44","190.98","168.45","145.91","-169.42","184.86","184.86","184.86","","-13.34","163.40","0.97","0.91","-15.26","-417,217.46","0.04","0.33","53.38","14.90","163.36","0","6.13","-0.65","43.00","13.84","-481,544,300.00","165.33","191.88","180.70","65.34","45.21","65.34","45.21","21.43","-23.37","175.66","164.64","153.61","9.72","","","80.66","123.49","","97.46","47.44","47.11","-0.07","-0.14","0.07","-13.13","1.34","0.34","45.61","-45.61","38.86","1.02","45.00","-474.99","-146.36","-146.36","1.00","173.00","163.00","-44,813,986.75","0.44","3.69","-6.38","0.79","64.54","94.32","172.51","190.77","142.99","220.29","124.73","238.55","95.21","0.88","154.53","-488,930,100.00","97.08","110.57","194.11","184.86","175.62","6.53","168.45","184.86","261.65","184.86","51.09","6.04","163.29","24.39","0.27","-6.38","-7.82","1.44","154.25","0.28","0.05","161.41","165.33","205,777.26","167,182.66","38,594.60","206.27","165.69","125.11","38.29","163.00","178.14","193.72","202.93","177.49","52.10","172.16","6.13","172.06","163.87","155.68","167.26","165.98","165.45","165.69","166.24","167.40","174.50","176.81","179.07","181.33","183.60","188.21","1.09","8.52","-5.35","-1.00","171.75","155.00","5.00","-1.13","31,492,634.44","-0.17","-0.50","9.13","47.78","202.03","178.14","154.25","3.83","5.02","-10.53","0.64","68.47","","34.20","2.61","3.49","-0.05","-5.46","-5.47","26.76","190.98","168.45","145.91","52.93","1.50","-0.01","-15.66","8.42","184.25","192.87","146.67","-35.71","7.14","42.86","179.01","170.48","165.13","22.72","26.98","23.63","-15,719.80","-169.42"
"2022-07-06T22:00:00.000Z","172.19","1.43","1.73","24,083,400","49.33","186.17","167.28","148.38","-165.01","184.57","184.57","184.57","","-2.87","163.58","0.97","0.95","-19.74","-1,039,021.81","0.04","0.33","56.05","14.36","163.53","0.03","4.94","-0.62","58.30","22.73","-457,460,900.00","168.40","231.38","180.70","87.21","65.70","87.21","65.70","46.16","-10.73","177.01","166.29","155.57","10.30","","","79.89","125.10","","98.73","49.33","49.64","0.03","-0.09","0.12","-12.06","1.30","0.62","60.35","-60.35","48.72","0.31","45.00","-460.70","-133.05","-146.95","1.00","173.00","167.00","-44,470,688.27","0.44","1.68","-5.43","1.13","65.46","94.07","172.51","190.77","142.99","220.29","124.73","238.55","95.21","0.88","155.21","-464,846,700.00","97.08","110.55","193.80","184.57","175.34","8.24","167.28","184.57","260.73","184.57","50.52","2.84","163.45","24.45","0.21","-5.43","-7.34","1.91","154.25","0.72","0.32","158.30","168.40","727,558.92","247,236.41","480,322.51","205.86","166.87","127.88","37.57","163.86","178.14","193.72","202.93","180.50","51.50","172.16","4.94","172.64","164.42","156.20","169.72","168.05","166.95","166.87","167.15","167.99","174.35","176.55","178.74","180.93","183.15","187.68","1.09","8.40","-5.92","0","171.75","155.00","5.33","0.39","35,319,655.79","0.32","-0.17","3.84","47.78","202.03","178.14","154.25","5.18","6.36","-5.23","31.13","66.07","","33.42","2.20","-2.48","-0.04","-5.47","-5.47","22.60","186.17","167.28","148.38","63.00","1.49","0.02","-13.34","8.17","184.25","193.64","150.74","64.29","100.00","35.71","177.99","169.59","163.67","22.73","25.82","22.39","-15,488.42","-165.01"
"2022-07-07T22:00:00.000Z","170.88","-0.76","-0.45","19,249,200","48.32","179.43","165.99","152.55","-166.53","184.37","184.37","184.37","","-9.96","164.22","1.05","0.93","-28.56","-1,899,983.95","0.04","0.35","65.28","13.42","164.15","0.04","4.25","-0.57","78.95","33.98","-476,710,100.00","169.84","-14.33","180.70","91.27","81.27","91.27","81.27","60.55","2.23","178.59","168.21","157.84","10.79","","","77.29","120.97","","99.36","48.32","47.37","0.12","-0.01","0.14","-11.40","1.22","0.93","68.25","-68.25","29.54","0.65","40.00","-450.01","-123.37","-145.71","1.00","173.00","167.00","-44,617,133.50","0.44","6.22","-4.73","0.91","65.46","93.83","172.51","190.77","142.99","220.29","124.73","238.55","95.21","0.88","156.26","-484,095,900.00","96.34","110.52","193.58","184.37","175.15","5.78","165.99","184.37","259.80","184.37","51.20","10.01","164.01","24.31","0.22","-4.73","-6.82","2.09","154.25","0.83","0.39","158.19","169.84","271,913.75","250,761.74","21,152.00","204.82","167.60","130.38","36.77","163.86","178.14","192.60","202.93","180.89","51.91","172.72","4.25","173.27","165.02","156.77","170.30","168.99","167.82","167.60","167.73","168.36","174.13","176.24","178.35","180.49","182.67","187.13","1.10","8.74","-5.16","0","171.75","155.00","4.51","0.26","26,671,647.11","0.84","0.32","12.18","47.78","202.03","178.14","154.25","3.92","3.68","0.01","52.49","64.05","","2.39","0.61","-4.40","-0.02","-5.48","-5.47","16.20","179.43","165.99","152.55","68.20","1.53","0.07","-10.89","7.89","184.25","190.59","151.17","64.29","92.86","28.57","177.37","168.62","163.46","21.85","24.82","21.25","-15,502.75","-166.53"
"2022-07-10T22:00:00.000Z","162.88","-4.68","-4.38","21,885,600","42.57","175.57","164.93","154.29","-174.53","184.12","184.12","184.12","","-53.28","164.25","0.97","0.95","-30.24","-2,342,563.58","0.04","0.34","57.92","12.65","164.22","0.01","8.97","-0.54","79.20","43.02","-498,595,700.00","169.34","-1,180.45","180.70","77.96","85.48","77.96","85.48","46.50","10.28","179.24","168.78","158.32","10.81","","","69.03","117.57","","99.68","42.57","45.16","0.14","0.06","0.08","-11.53","0.85","2.47","50.15","-50.15","-41.35","1.28","40.00","-442.93","-116.70","-143.24","-1.00","173.00","157.00","-45,641,740.22","0.42","-0.53","-4.77","-0.20","62.40","93.57","172.51","190.77","142.99","220.29","124.73","238.55","95.21","0.85","157.25","-505,981,500.00","96.34","110.50","193.33","184.12","174.92","-2.80","164.93","184.12","258.90","184.12","45.64","-0.86","164.14","24.09","0.25","-4.77","-6.41","1.64","154.25","0.77","0.33","158.63","169.34","-199,400.61","186,452.84","-385,853.45","204.72","166.74","128.76","39.66","163.86","178.14","192.24","202.93","179.47","46.36","172.72","5.58","173.92","165.64","157.35","166.59","166.96","166.72","166.74","166.98","167.67","173.40","175.49","177.60","179.73","181.89","186.34","1.10","9.22","-2.80","1.00","172.72","155.00","0.32","-5.26","-2,150,702.48","0.88","0.84","1.27","45.20","199.45","176.85","154.25","-0.90","-5.89","1.75","-16.19","65.15","","-17.65","-3.97","-1.67","0","-5.47","-5.47","12.91","175.57","164.93","154.29","40.36","1.47","-0.01","-8.70","7.97","184.25","184.03","141.73","64.29","85.71","21.43","176.49","167.27","164.47","20.10","28.42","20.96","-16,683.20","-174.53"
"2022-07-11T22:00:00.000Z","163.27","0.24","0.55","16,639,700","42.93","173.79","164.32","154.85","-173.36","183.27","183.27","183.27","","-51.16","164.55","1.01","0.98","-67.20","-3,081,094.48","0.02","0.34","59.61","11.42","164.47","0","3.81","-0.51","81.96","50.81","-515,235,400.00","168.01","-88.73","180.70","61.87","77.04","61.87","77.04","29.75","13.82","177.89","167.80","157.71","10.06","","","61.07","132.95","","99.84","42.93","47.72","0.09","0.11","-0.02","-11.60","0.64","1.10","54.80","-54.80","-34.46","1.05","45.00","-437.59","-111.42","-139.53","1.00","167.00","157.00","-45,601,898.17","0.43","3.96","-4.71","-0.22","62.40","93.32","172.51","190.77","142.99","220.29","124.73","238.55","95.21","0.87","158.18","-489,341,800.00","96.57","110.48","192.44","183.27","174.11","-2.79","164.32","183.27","257.99","183.27","49.04","6.22","164.29","23.91","0.23","-4.71","-6.07","1.36","154.25","0.49","0.16","161.11","168.01","-515,092.85","86,232.02","-601,324.87","202.20","166.11","130.02","42.95","163.86","178.14","192.59","202.93","174.85","46.47","172.72","3.81","174.74","166.42","158.10","164.93","165.73","165.96","166.11","166.41","167.12","172.75","174.82","176.90","179.01","181.16","185.58","1.10","8.78","-1.06","0","172.72","155.00","-0.70","-4.51","-916,391.72","0.73","0.88","1.85","28.85","183.10","168.68","154.25","-0.93","-6.16","2.62","-12.37","62.10","","8.92","-2.90","-8.67","0.02","-5.47","-5.47","11.53","173.79","164.32","154.85","44.47","1.45","0.02","-7.57","7.67","184.25","182.47","144.07","64.29","78.57","14.29","175.48","166.69","165.63","19.38","27.41","20.69","-16,771.93","-173.36"
"2022-07-12T22:00:00.000Z","163.49","0.13","0.44","16,555,100","43.14","173.75","164.28","154.80","-169.48","182.54","182.54","182.54","","-49.97","164.97","0.99","0.92","-64.98","-3,631,352.08","0.04","0.35","60.17","9.94","164.85","0.01","5.37","-0.48","84.33","57.51","-531,790,500.00","166.39","95.60","180.70","48.53","62.79","48.53","62.79","17.09","14.41","176.43","166.54","156.66","8.81","","","67.69","123.07","","99.92","43.14","50.10","0.05","0.11","-0.05","-11.59","0.76","1.65","48.97","-48.97","-26.35","1.57","50.00","-425.72","-99.81","-134.15","1.00","167.00","157.00","-45,579,590.69","0.43","4.90","-4.59","-0.28","62.40","93.08","172.51","190.77","142.99","220.29","124.73","238.55","95.21","0.88","159.05","-472,786,700.00","96.70","110.45","191.66","182.54","173.41","-2.01","164.28","182.54","257.04","182.54","52.47","7.64","164.59","23.76","0.32","-4.59","-5.77","1.18","154.25","0.16","0.02","164.16","166.39","-799,251.01","-40,265.55","-758,985.46","200.80","165.63","130.47","49.69","163.86","178.14","194.37","202.93","174.66","38.33","172.72","5.37","175.39","167.04","158.69","164.21","164.98","165.41","165.63","165.96","166.67","172.15","174.19","176.25","178.34","180.47","184.86","1.10","7.51","-0.36","0","172.72","155.00","-1.19","-6.56","-265,172.59","0.46","0.73","0.92","18.47","172.72","163.49","154.25","-1.13","-5.83","3.37","-30.97","62.11","","-1.73","-1.78","-8.25","0.08","-5.49","-5.48","11.54","173.75","164.28","154.80","45.84","1.39","0.09","-7.88","7.51","184.25","182.08","144.91","64.29","71.43","7.14","174.43","166.92","166.56","18.39","28.38","20.73","-16,676.34","-169.48"
"2022-07-13T22:00:00.000Z","158.05","-3.33","-3.02","23,765,200","39.22","173.85","163.99","154.14","-174.92","181.47","181.47","181.47","","-82.79","165.05","0.97","0.92","-41.32","-3,445,917.99","0.03","0.37","48.11","8.78","164.97","-0.02","6.21","-0.46","63.57","58.72","-555,555,700.00","163.57","-583.32","179.50","38.69","49.70","38.69","49.70","-6.71","10.57","173.48","163.71","153.95","8.97","","","59.22","133.54","","99.35","39.22","47.44","0.08","0.08","0","-12.14","0.55","1.43","56.26","-56.26","-50.31","1.21","50.00","-418.58","-92.51","-126.95","-1.00","163.00","157.00","-46,370,359.19","0.42","-0.44","-4.89","-1.10","60.32","92.83","172.51","190.77","142.99","220.29","124.73","238.55","95.21","0.85","172.72","-496,551,900.00","96.70","110.42","190.55","181.47","172.40","-6.50","163.99","181.47","256.06","181.47","44.77","-0.70","164.80","23.70","0.22","-4.89","-5.60","0.71","154.25","-0.27","0.06","167.30","163.57","-1,210,473.99","-207,438.19","-1,003,035.81","199.01","164.26","129.50","49.06","163.86","178.14","194.37","202.93","167.96","40.37","172.72","5.31","175.23","166.89","158.54","161.13","162.67","163.77","164.26","164.74","165.59","171.24","173.29","175.36","177.46","179.59","183.98","1.10","5.81","-1.15","0","172.72","155.00","-2.42","-7.73","-18,696,254.51","0.08","0.46","-1.76","18.47","172.72","163.49","154.25","-4.39","-10.51","3.00","-92.17","63.96","","-11.13","-3.49","-0.19","0.06","-5.52","-5.49","12.02","173.85","163.99","154.14","19.85","1.41","0.02","-9.36","7.41","184.25","176.64","139.46","64.29","64.29","0","173.15","167.34","166.19","17.29","28.93","21.05","-17,259.66","-174.92"
