,contract_name,last_trade_date,strike,last_price,bid,ask,change,change,volume,open_interest,implied_volatility,expiry_sheet,expiry_date,option_type,dte,date,dte_bucket
860,BRKB250919P00650000,2025-04-28 11:54:00,650,120.00,144.80,147.70,0.00,0.00%,2.0,0.0,0.0,"Sep 19, 2025",2025-09-19,put,143,2025-04-28,long
862,BRKB250919P00700000,2025-07-05 15:29:00,700,181.85,205.30,208.25,0.00,0.00%,1.0,0.0,0.0,"Sep 19, 2025",2025-09-19,put,75,2025-07-05,long
863,BRKB251017C00390000,2025-09-06 13:48:00,390,111.96,0.00,0.00,0.00,0.00%,2.0,0.0,0.0,"Oct 17, 2025",2025-10-17,call,40,2025-09-06,medium
864,BRKB251017C00400000,2025-06-16 15:55:00,400,99.60,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Oct 17, 2025",2025-10-17,call,122,2025-06-16,long
865,BRKB251017C00410000,2025-06-17 09:38:00,410,88.10,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Oct 17, 2025",2025-10-17,call,121,2025-06-17,long
866,BRKB251017C00420000,2025-09-06 13:49:00,420,84.80,0.00,0.00,0.00,0.00%,2.0,0.0,0.0,"Oct 17, 2025",2025-10-17,call,40,2025-09-06,medium
867,BRKB251017C00430000,2025-06-16 10:51:00,430,72.70,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Oct 17, 2025",2025-10-17,call,122,2025-06-16,long
868,BRKB251017C00440000,2025-06-17 14:58:00,440,58.40,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Oct 17, 2025",2025-10-17,call,121,2025-06-17,long
870,BRKB251017C00460000,2025-06-17 11:25:00,460,43.67,0.00,0.00,0.00,0.00%,12.0,0.0,0.0,"Oct 17, 2025",2025-10-17,call,121,2025-06-17,long
871,BRKB251017C00470000,2025-06-13 13:25:00,470,37.65,0.00,0.00,0.00,0.00%,3.0,0.0,0.0,"Oct 17, 2025",2025-10-17,call,125,2025-06-13,long
872,BRKB251017C00475000,2025-06-17 13:19:00,475,31.85,0.00,0.00,0.00,0.00%,2.0,0.0,0.0,"Oct 17, 2025",2025-10-17,call,121,2025-06-17,long
873,BRKB251017C00480000,2025-06-17 14:41:00,480,28.00,0.00,0.00,0.00,0.00%,1.0,0.0,0.0,"Oct 17, 2025",2025-10-17,call,121,2025-06-17,long
874,BRKB251017C00485000,2025-06-17 14:38:00,485,25.14,0.00,0.00,0.00,0.00%,8.0,0.0,0.002,"Oct 17, 2025",2025-10-17,call,121,2025-06-17,long
875,BRKB251017C00490000,2025-06-17 12:09:00,490,23.00,0.00,0.00,0.00,0.00%,13.0,0.0,0.0078000000000000005,"Oct 17, 2025",2025-10-17,call,121,2025-06-17,long
876,BRKB251017C00495000,2025-06-17 15:54:00,495,19.90,0.00,0.00,0.00,0.00%,8.0,0.0,0.0078000000000000005,"Oct 17, 2025",2025-10-17,call,121,2025-06-17,long
877,BRKB251017C00500000,2025-06-17 15:07:00,500,17.70,0.00,0.00,0.00,0.00%,9.0,0.0,0.015600000000000001,"Oct 17, 2025",2025-10-17,call,121,2025-06-17,long
878,BRKB251017C00505000,2025-06-17 14:26:00,505,15.30,0.00,0.00,0.00,0.00%,5.0,0.0,0.015600000000000001,"Oct 17, 2025",2025-10-17,call,121,2025-06-17,long
